1D;2D;3D
298;245;226
699;718;831
98;198;242
702;966;841
904;957;878
238;145;109
105;50;7
303;84;292
240;72;341
93;182;78
247;188;308
229;33;228
152;30;17
667;801;741
110;69;10
686;961;909
813;966;842
230;232;94
59;137;219
999;825;801
714;781;974
893;874;980
823;825;856
931;962;742
897;667;982
299;343;154
702;988;828
191;328;47
209;160;197
658;765;863
86;349;46
650;707;827
801;885;967
5;286;39
874;924;705
937;935;743
828;813;840
756;911;951
848;685;742
841;831;756
670;708;960
127;210;344
795;828;713
132;297;86
119;231;126
882;790;737
871;853;863
966;769;778
6;66;328
113;147;106
767;726;922
39;59;337
817;671;851
309;78;84
856;811;879
108;3;264
787;939;765
849;815;764
322;182;200
822;961;893
727;734;926
838;787;898
213;160;16
792;788;868
983;739;689
342;8;240
229;72;125
346;78;71
815;860;793
194;4;256
131;94;62
14;253;259
891;879;996
767;657;798
978;823;998
62;310;215
846;951;762
202;264;101
906;801;938
664;787;998
67;170;186
963;923;968
817;697;913
24;80;350
932;981;783
252;86;73
33;191;182
691;767;873
35;149;52
217;260;146
958;942;877
680;935;988
882;686;750
907;897;760
128;300;111
735;872;755
320;197;304
677;690;875
250;204;319
134;108;291
168;323;330
302;160;256
218;344;191
809;993;803
897;656;916
921;650;702
917;887;862
194;65;129
217;191;127
798;872;762
994;832;901
718;807;915
137;79;141
667;721;774
31;294;231
312;141;150
250;44;195
282;198;324
108;298;219
246;303;149
217;235;174
720;770;803
327;293;34
33;229;91
337;17;108
859;907;884
282;76;146
716;885;866
775;694;934
278;177;130
5;305;243
673;954;959
894;773;685
650;902;690
801;657;673
71;222;222
249;173;58
41;329;303
995;710;695
782;993;926
144;315;149
831;973;783
252;301;42
927;843;956
255;69;194
290;273;186
149;63;244
793;996;711
198;158;175
901;750;977
265;334;246
824;755;703
885;699;821
109;114;254
347;228;152
733;700;986
226;27;136
999;790;746
55;24;170
916;683;926
155;222;349
723;836;829
155;145;169
870;927;773
730;820;759
215;333;255
980;841;776
817;898;665
934;835;867
185;41;239
955;706;680
709;980;684
280;237;265
861;700;833
251;272;73
938;665;995
897;983;914
84;296;112
802;724;867
900;778;800
18;256;237
856;983;876
308;190;276
777;668;922
325;327;148
6;98;161
292;269;102
235;323;350
239;132;11
980;822;683
963;834;787
275;139;236
824;893;914
147;284;192
933;893;743
974;861;985
726;929;826
280;262;150
170;269;41
161;54;226
700;852;869
77;176;124
324;183;76
51;160;326
292;333;162
814;882;946
972;720;872
80;78;146
196;161;26
774;907;663
38;70;246
37;102;184
278;241;129
191;321;293
302;300;105
745;783;975
957;848;814
656;764;741
716;940;707
137;148;186
896;652;717
698;982;654
240;331;299
202;222;181
323;59;66
257;113;264
897;971;777
953;795;683
903;865;700
209;213;319
849;860;693
664;984;808
811;877;791
983;653;884
780;670;693
208;83;311
251;245;137
283;133;272
285;81;85
719;866;859
998;807;707
873;728;922
317;287;102
708;954;660
199;327;18
256;350;3
654;699;801
770;801;915
349;138;71
681;717;750
338;310;238
693;913;939
778;895;972
292;41;242
860;905;830
127;299;136
996;661;775
140;164;297
714;739;973
16;300;239
40;310;81
121;176;302
293;173;169
673;764;965
226;245;127
75;6;336
758;712;863
148;74;330
737;991;677
320;6;308
851;891;746
214;312;204
175;9;331
117;215;129
711;885;961
989;996;879
922;683;988
157;215;290
308;33;204
736;700;788
721;771;765
913;922;658
746;867;855
690;909;806
960;727;910
804;799;937
167;299;243
935;704;653
753;905;774
172;211;208
916;778;956
717;799;828
982;727;787
865;889;877
659;921;706
762;772;805
951;957;815
778;912;863
938;666;928
213;338;275
124;238;240
908;806;951
232;350;345
835;853;651
44;170;51
331;58;309
80;157;204
857;958;986
70;206;334
323;170;166
890;915;751
974;774;941
958;782;917
58;262;265
113;263;225
875;732;973
782;764;865
986;748;833
195;340;307
760;672;781
712;877;663
271;42;241
193;219;223
169;227;245
935;766;719
267;193;278
320;193;123
301;61;276
713;712;747
808;800;807
97;27;280
35;27;39
706;682;803
666;908;871
227;109;265
82;281;322
694;893;740
169;300;80
199;198;34
768;802;723
720;944;876
963;857;781
710;784;728
662;660;813
278;341;128
748;793;716
680;867;714
100;16;303
704;970;684
52;337;84
882;687;691
744;719;799
981;948;754
796;902;763
681;690;986
68;315;218
53;179;20
59;344;206
939;856;905
101;91;300
332;172;209
234;321;207
184;305;121
292;97;237
734;993;735
257;22;76
671;955;940
720;864;834
56;179;305
69;296;322
667;826;842
957;775;951
907;676;840
870;813;878
992;975;959
285;188;99
862;713;836
837;887;713
126;144;94
285;322;35
137;142;212
808;937;973
751;811;953
117;277;202
674;738;954
895;838;795
853;884;911
940;839;769
13;70;190
887;717;914
176;145;106
304;26;338
984;696;928
904;943;808
120;4;99
168;153;229
155;53;178
831;883;926
696;888;706
328;231;201
166;188;228
236;50;52
887;774;677
855;724;915
101;64;292
809;990;990
186;217;202
926;876;941
980;779;688
979;756;793
763;748;725
772;902;685
183;210;39
43;254;173
34;275;247
217;26;173
782;889;751
228;124;288
853;847;983
51;94;287
115;127;282
318;308;52
11;148;175
682;942;703
346;326;279
9;296;169
181;81;308
730;658;767
259;194;129
855;971;742
720;717;705
824;691;954
67;102;69
135;290;20
90;10;140
242;123;22
123;303;149
943;815;778
