1D;2D;3D;4D
99;941;910;28
323;693;136;481
534;707;687;806
578;107;950;391
138;292;270;400
674;418;142;511
205;166;598;965
825;461;990;532
321;773;118;5
103;553;312;349
209;941;868;158
718;986;366;65
510;384;161;142
786;460;142;275
400;656;233;736
438;531;593;793
683;910;141;998
786;282;303;788
810;320;906;500
139;987;554;831
547;584;149;43
685;476;814;919
989;889;326;137
653;580;815;391
489;704;691;850
274;612;702;612
856;48;988;731
327;704;123;709
900;232;595;249
683;534;234;376
768;913;264;229
170;526;105;682
190;519;606;280
812;471;581;458
97;689;672;909
710;175;152;589
784;33;671;655
165;785;508;383
271;183;234;629
575;536;242;576
122;660;731;342
455;616;455;210
533;337;341;885
493;284;708;377
671;518;930;382
159;262;73;741
363;347;75;420
791;283;909;921
53;142;697;913
296;878;607;829
328;374;912;519
144;875;542;99
687;510;409;147
528;523;329;258
130;492;648;420
846;456;342;165
788;44;148;675
788;31;797;769
516;183;931;893
420;988;452;627
903;91;646;524
992;217;614;686
94;740;905;814
7;510;148;100
848;344;885;900
909;445;301;920
458;114;14;449
721;725;236;839
101;260;966;103
63;372;816;195
139;715;727;846
11;857;864;875
212;49;295;800
897;664;56;261
290;103;313;166
495;221;552;230
359;417;752;933
707;602;392;848
6;862;5;175
324;890;673;796
967;57;76;829
56;905;365;985
431;855;681;228
771;737;319;899
453;56;185;40
275;770;159;528
784;875;430;537
118;18;328;22
526;708;200;733
162;437;581;320
274;776;601;492
678;305;406;395
820;523;843;168
236;951;113;195
916;735;403;623
858;547;242;368
637;66;773;663
154;802;905;781
92;22;197;258
838;367;933;417
124;351;596;812
920;158;834;757
473;681;753;615
862;534;70;825
84;874;196;673
895;962;505;330
407;731;506;644
939;220;474;294
851;7;135;56
432;961;383;590
647;382;560;415
305;801;262;340
177;448;862;863
904;259;447;88
532;673;725;820
992;289;739;573
535;622;248;638
568;640;859;675
180;970;694;19
630;319;116;247
52;176;994;92
587;218;241;736
111;844;227;872
979;170;976;647
504;87;134;548
