1D;2D;3D;4D
419;497;192;138
5;270;560;553
356;20;758;233
923;462;202;820
540;470;605;200
623;52;562;992
606;913;500;401
313;457;44;611
482;600;621;849
290;339;524;390
303;194;407;858
432;735;513;754
869;597;547;228
921;306;945;556
786;664;467;690
163;950;108;15
500;728;455;413
496;732;676;598
321;334;44;29
479;576;765;836
814;813;896;559
621;342;763;383
700;249;143;976
288;218;780;132
607;182;778;334
995;846;564;681
733;540;302;904
431;887;92;917
856;414;512;593
248;131;730;31
844;358;761;714
335;438;919;666
920;53;286;348
150;594;484;365
289;486;28;409
46;938;951;752
921;384;867;619
829;716;150;634
929;249;723;483
238;688;875;389
72;221;777;221
573;943;67;270
853;339;781;381
598;730;275;329
892;899;234;312
671;410;784;961
909;408;327;448
757;484;831;121
625;709;992;97
269;34;480;366
755;853;812;426
908;929;376;273
648;886;580;949
865;959;107;677
827;429;4;484
958;534;185;303
436;48;984;937
788;980;623;551
769;46;75;578
567;916;612;59
576;913;567;300
692;245;829;188
201;66;240;879
272;732;958;932
35;67;890;607
845;336;792;304
342;435;952;79
15;487;611;201
837;986;986;284
37;897;263;242
316;66;82;316
466;719;798;841
366;705;191;621
991;252;54;81
608;76;603;161
42;962;188;47
850;293;581;675
168;766;127;457
852;394;56;278
96;444;9;659
549;957;818;571
890;612;732;638
813;589;812;355
777;814;499;673
499;769;417;923
174;707;797;449
412;634;552;209
518;892;801;158
150;842;20;672
693;486;635;662
909;568;174;633
701;874;160;553
952;646;336;357
713;853;411;145
714;20;917;764
3;536;409;13
383;82;54;491
299;216;496;488
528;841;84;772
423;240;649;574
