1D;2D;3D;4D
785;950;771;19
213;13;66;587
140;250;803;626
88;75;9;980
149;929;752;263
473;992;362;819
515;179;165;417
751;86;509;174
188;739;40;987
68;769;113;326
198;741;712;945
734;233;705;638
388;740;808;315
179;161;541;352
580;687;385;239
589;788;720;94
841;683;979;486
4;28;470;17
580;404;676;977
463;735;124;896
192;54;796;308
781;69;167;829
805;730;846;433
193;263;350;332
908;942;474;370
745;345;976;350
251;784;160;820
969;922;98;325
392;842;657;558
366;56;77;31
550;983;486;965
496;308;156;291
533;921;697;744
911;977;114;588
798;791;11;541
150;183;487;59
263;469;695;184
374;149;637;188
803;966;214;479
479;402;757;287
176;791;573;149
549;115;459;38
355;93;664;413
907;25;248;972
794;886;44;422
320;927;775;666
602;476;278;467
993;468;300;868
374;540;495;68
804;89;728;820
645;769;136;994
525;859;40;969
25;322;393;796
182;333;466;797
651;141;180;137
582;270;665;60
441;19;535;379
362;806;546;52
72;484;802;833
357;102;601;787
70;948;343;135
260;740;859;247
540;390;904;29
265;675;902;775
781;538;767;692
356;413;642;684
456;932;781;260
838;860;350;784
109;117;107;643
681;91;279;398
833;156;976;282
704;196;956;656
276;19;489;315
914;835;728;712
622;333;371;19
198;291;221;268
209;370;138;692
175;427;748;338
569;838;454;725
538;222;649;516
582;293;85;647
522;187;808;313
220;274;155;450
540;548;588;228
778;170;120;747
176;900;113;322
525;74;246;506
552;411;349;100
603;574;233;878
178;249;586;631
581;273;314;120
677;426;819;287
14;379;167;450
872;986;482;857
456;917;629;818
939;347;70;143
992;849;649;788
207;345;746;204
671;198;466;725
395;113;92;402
772;245;801;562
293;503;229;913
119;805;721;595
909;522;529;928
464;673;616;910
531;152;985;85
391;798;126;846
647;255;696;67
40;761;301;4
632;492;784;460
138;818;3;505
505;406;861;995
847;284;550;940
572;162;442;47
908;475;400;195
607;833;819;380
386;361;443;149
7;738;982;586
799;696;306;894
945;355;848;87
747;488;201;44
328;440;223;502
856;993;391;768
197;284;224;883
354;831;390;373
420;709;178;646
132;373;701;88
319;707;117;867
14;22;194;521
670;574;136;317
135;803;825;404
533;649;289;359
896;918;768;64
576;611;425;513
442;309;447;310
684;645;415;147
867;112;476;633
860;869;693;193
611;540;873;706
756;989;641;140
567;764;707;127
632;668;122;621
291;268;78;406
371;324;694;691
960;127;589;685
341;761;627;708
106;326;156;744
872;991;918;41
581;637;735;730
691;648;462;534
60;207;122;752
533;879;996;985
248;159;823;16
133;690;325;57
437;116;287;261
33;525;166;622
644;842;355;369
43;441;479;730
155;460;441;584
61;464;3;544
555;425;927;917
851;102;251;237
823;131;243;245
762;293;803;96
947;619;792;313
855;388;13;879
566;981;760;576
821;661;566;658
268;238;895;690
188;163;541;741
428;214;943;503
950;637;352;583
509;868;541;637
805;181;666;499
995;329;737;20
948;578;77;468
477;611;577;185
274;199;491;413
3;909;274;730
927;739;323;405
845;571;638;860
338;449;751;266
762;723;537;947
42;50;482;863
806;864;504;905
103;575;468;974
142;774;907;344
962;787;182;694
968;343;3;921
537;944;983;806
822;977;279;755
844;522;16;824
518;21;32;800
461;19;59;608
708;406;969;304
325;952;574;445
501;580;72;473
268;883;196;559
679;560;424;470
928;784;755;841
346;159;688;630
947;920;367;596
189;247;349;333
433;872;150;805
981;829;493;594
929;901;735;59
344;361;973;533
538;804;735;784
357;937;345;739
254;425;283;229
657;441;824;882
135;775;438;994
749;806;911;60
716;606;856;895
540;940;677;620
585;68;109;99
488;494;920;452
451;39;412;424
697;258;267;554
208;563;75;10
431;975;640;204
55;107;835;779
169;706;457;664
45;997;241;429
61;401;358;206
110;990;423;613
531;560;132;408
822;332;609;163
215;108;139;891
729;766;3;142
440;212;744;293
434;575;934;337
347;720;212;111
423;51;674;140
390;26;537;270
609;427;665;620
421;98;893;329
216;47;193;698
685;255;891;21
827;864;586;454
642;798;611;477
731;888;850;838
136;51;153;855
750;316;141;555
956;792;352;944
92;521;112;604
231;943;320;869
643;292;152;527
397;609;182;255
777;759;240;136
416;704;802;454
857;343;972;105
68;13;661;491
110;185;197;82
984;498;719;64
933;532;26;300
755;950;967;683
100;498;960;298
455;645;566;472
938;500;661;19
437;169;96;434
367;717;818;252
702;368;282;15
955;141;703;193
601;691;203;573
281;72;618;602
115;63;882;789
366;81;475;949
425;73;157;688
140;873;35;276
401;455;218;561
592;300;949;436
515;997;967;974
166;902;582;35
925;813;688;538
485;561;329;354
277;157;438;185
725;53;568;253
857;835;907;817
102;366;452;363
230;989;675;624
617;750;294;214
364;890;836;374
916;287;995;615
805;274;923;776
934;306;612;929
455;648;88;826
504;313;705;393
776;85;539;200
361;221;275;298
898;347;330;110
898;381;443;649
471;845;227;303
201;527;255;522
891;610;274;874
754;796;96;150
779;80;963;288
234;283;490;238
731;708;194;650
854;945;186;140
552;914;197;69
912;302;762;631
886;858;882;251
668;488;487;611
397;551;976;140
234;843;880;807
882;836;296;496
755;411;562;695
343;298;225;400
983;985;327;418
416;496;390;38
972;799;55;502
162;767;128;241
518;684;721;692
266;439;631;453
317;766;34;422
285;352;409;156
82;267;438;599
162;512;435;140
956;235;575;398
831;605;963;391
294;826;608;480
525;799;615;779
6;378;16;670
443;48;406;966
492;987;31;521
21;297;699;501
577;819;848;510
318;866;88;500
563;855;546;579
661;983;977;172
365;888;493;357
761;784;272;959
377;640;708;976
848;288;187;195
541;343;142;790
976;798;156;786
815;326;230;458
189;431;493;190
836;679;241;348
118;436;927;703
407;659;858;143
615;16;827;348
746;444;879;494
687;459;732;421
189;391;357;191
500;915;534;594
783;302;591;921
779;305;115;612
699;615;732;735
349;280;654;497
39;754;411;441
496;401;684;571
607;786;57;126
199;830;620;22
119;866;953;327
642;422;255;988
298;895;55;712
291;331;896;747
809;272;850;185
299;259;850;350
50;441;768;673
67;314;116;156
119;649;550;977
518;135;470;747
822;180;597;435
621;465;638;907
100;384;684;421
749;60;286;852
746;455;902;845
199;248;841;435
380;207;481;871
479;363;732;84
50;914;457;799
513;432;139;641
609;178;862;276
495;306;499;950
727;279;762;289
393;862;681;168
93;684;364;769
648;195;759;719
881;632;991;289
688;545;837;964
617;511;437;289
367;695;943;408
904;111;74;321
239;362;614;894
110;294;270;843
58;980;809;925
159;516;626;351
592;795;498;882
703;595;859;810
882;11;49;180
712;293;356;507
975;580;358;171
582;330;574;761
809;836;441;520
452;53;929;523
