1D;2D
270;270
343;101
271;169
247;186
197;134
185;349
170;337
262;174
213;57
553;650
97;255
678;788
95;53
153;271
593;598
632;765
124;273
103;182
304;57
171;137
262;197
221;312
845;822
112;278
246;285
577;781
239;235
142;271
579;841
69;103
307;140
82;326
323;314
62;269
289;324
600;641
74;141
243;97
105;335
133;78
296;116
207;119
200;280
712;607
113;88
209;191
117;236
94;281
129;148
307;284
890;920
127;293
225;288
324;277
350;220
185;349
774;782
681;868
65;344
92;107
810;816
191;272
261;275
936;560
240;231
186;171
64;97
344;289
72;312
321;160
165;241
60;119
258;287
141;172
820;620
59;268
202;57
154;274
830;642
298;128
298;197
96;132
77;53
202;296
748;825
851;903
302;283
108;277
310;280
88;88
190;88
805;853
813;922
80;78
79;342
678;689
908;868
911;795
168;181
281;126
238;244
681;623
186;237
243;129
176;133
108;296
950;936
280;120
305;76
140;237
286;164
197;308
302;183
284;275
930;854
555;745
882;591
111;257
289;322
802;794
257;244
208;149
315;152
250;217
722;685
112;156
189;109
340;83
82;143
268;296
892;811
159;121
215;199
61;284
63;266
690;765
202;160
261;87
711;860
114;259
737;893
148;239
867;796
136;320
564;927
292;262
162;73
80;214
86;342
645;579
792;599
719;781
94;52
181;154
191;334
50;345
251;104
856;712
883;664
266;218
202;93
195;256
106;82
914;770
569;902
657;584
713;755
70;124
309;90
55;185
71;191
109;301
275;307
318;196
337;128
192;51
344;246
605;749
134;186
172;156
632;849
72;148
131;117
278;313
827;889
125;338
272;218
232;82
900;789
839;806
106;195
232;317
110;126
231;280
73;70
114;63
215;311
130;290
256;186
947;583
317;133
208;304
225;55
799;867
805;557
262;321
274;286
180;328
129;236
123;88
251;322
249;118
666;563
292;302
346;283
211;268
760;599
277;82
120;277
70;183
279;321
335;179
768;804
60;200
279;213
178;89
259;83
260;55
109;56
158;326
868;563
88;255
320;130
210;341
98;64
206;312
311;220
113;318
130;339
150;261
342;255
52;68
135;154
62;186
214;188
268;287
171;229
198;125
313;111
128;181
69;91
680;801
873;941
927;732
288;63
324;224
100;311
627;824
342;227
204;116
897;570
239;210
102;147
146;191
176;316
208;277
874;738
93;310
168;72
220;313
197;72
333;125
104;308
67;88
318;208
568;855
612;915
302;216
814;653
857;796
339;183
120;306
179;54
63;249
337;302
202;228
270;101
882;698
199;154
120;168
123;226
158;347
62;289
146;81
113;120
282;239
158;268
225;77
167;342
178;107
125;251
128;300
912;663
179;260
223;98
327;72
83;222
91;280
325;80
205;90
286;128
125;121
207;295
768;736
203;309
677;884
185;94
762;742
609;733
723;784
109;159
170;306
175;120
318;222
702;589
317;137
158;129
327;285
279;82
680;638
271;237
743;923
246;301
257;273
707;832
317;86
168;70
97;300
152;175
787;609
764;812
119;226
570;594
805;705
163;166
335;282
838;631
349;120
96;259
191;178
718;678
69;346
318;213
131;247
112;201
201;124
103;278
127;164
244;74
74;217
296;159
278;189
310;64
818;582
93;166
942;778
905;857
293;165
291;60
321;204
168;90
166;136
258;233
292;338
231;82
268;103
774;666
62;233
199;245
163;211
733;601
178;211
53;220
183;323
133;312
57;271
56;100
228;312
202;317
213;254
169;349
238;234
211;178
227;69
294;345
66;238
239;325
304;136
262;214
337;345
165;151
98;327
298;92
200;346
208;335
201;165
87;211
252;151
224;226
659;787
118;84
208;288
316;273
333;128
135;320
71;145
325;58
187;140
863;864
190;126
170;129
56;142
225;125
268;337
781;759
250;300
106;169
237;134
258;134
324;153
150;163
196;53
279;63
946;793
99;82
182;220
610;773
808;866
58;227
300;238
247;247
204;268
294;171
66;135
137;319
62;110
51;268
915;685
297;339
50;154
188;133
157;133
98;198
885;679
150;103
566;693
112;105
78;219
161;237
195;337
766;590
583;874
90;305
71;316
908;617
634;832
123;92
175;194
138;173
246;94
271;198
166;305
207;112
258;126
156;330
228;280
124;96
879;775
299;332
151;85
105;197
180;131
87;344
875;874
187;86
336;246
141;193
80;270
54;148
166;272
708;858
793;841
599;819
298;310
160;202
327;306
706;558
78;145
249;350
228;200
168;172
803;574
837;895
929;621
152;320
322;143
298;254
294;90
123;63
196;250
233;231
811;649
294;109
78;54
127;232
136;226
50;243
180;302
766;788
650;681
224;71
250;68
117;183
75;161
347;286
138;164
758;941
217;105
568;790
59;64
212;148
298;347
148;58
273;147
835;876
226;343
245;162
242;299
225;159
219;292
150;191
113;153
136;304
50;112
101;232
223;350
844;946
214;222
154;106
304;269
77;99
316;153
313;78
254;125
75;304
664;909
54;120
281;304
728;945
75;275
230;215
347;138
149;52
335;286
87;287
246;276
284;219
317;251
151;164
207;319
57;275
200;304
158;223
66;245
152;338
55;317
288;55
182;156
326;316
236;71
117;269
255;259
271;92
298;85
228;202
184;208
68;55
171;216
186;283
774;593
251;56
305;93
119;261
263;199
196;67
337;70
132;140
758;918
317;217
100;256
130;320
775;717
280;194
257;111
556;846
220;114
832;776
725;575
61;117
284;266
275;176
304;106
227;274
74;169
89;174
284;311
167;62
124;207
165;111
208;205
110;330
309;271
225;335
290;93
597;811
948;708
249;99
333;190
145;178
165;82
319;118
235;247
273;80
122;267
691;884
67;253
683;886
336;78
255;112
217;245
275;119
667;609
603;593
736;695
204;154
317;147
784;553
316;131
255;196
250;163
170;164
192;128
119;325
246;306
568;902
803;713
649;600
262;120
226;241
53;328
282;259
234;204
276;160
180;168
277;259
173;150
262;160
892;949
270;187
151;151
111;58
106;85
198;170
767;833
