1D;2D
98;131
56;54
58;320
294;58
162;125
152;226
934;651
201;227
188;297
128;269
322;100
204;151
845;719
289;321
177;84
616;823
687;764
273;235
51;99
836;714
298;320
302;308
754;915
304;119
124;92
259;225
105;137
284;330
215;192
209;113
738;648
217;209
303;214
927;692
804;706
113;332
322;194
72;238
331;225
285;51
215;262
288;252
85;100
261;306
126;310
647;762
229;329
149;91
168;164
221;173
73;165
202;117
140;217
717;716
111;202
251;53
177;69
335;293
79;180
737;854
288;119
312;159
98;279
218;67
96;284
324;252
709;904
54;249
625;673
54;108
201;72
63;323
311;73
98;338
68;253
258;190
177;152
63;322
147;252
117;306
562;759
633;898
204;144
232;321
178;217
117;230
77;108
221;143
933;830
221;105
719;922
293;301
144;126
316;54
208;235
256;297
757;558
309;95
263;292
796;758
