1D;2D
81;256
280;178
108;142
577;922
294;316
338;77
234;327
327;168
78;53
885;878
326;198
118;59
172;321
223;59
851;851
222;115
303;277
616;742
66;331
89;292
232;51
695;804
341;147
178;114
187;166
910;738
264;84
215;87
222;54
281;268
740;749
128;339
52;198
319;255
736;819
224;343
210;272
334;176
251;69
54;57
74;271
752;748
128;159
187;331
280;191
218;80
174;116
345;139
197;195
289;273
219;195
259;54
247;104
238;133
72;284
279;148
307;127
122;200
332;248
731;858
289;154
143;196
806;911
184;293
617;591
292;133
711;932
247;314
212;314
231;321
171;99
126;186
595;638
265;304
256;254
346;165
791;716
251;215
236;142
204;243
169;182
244;191
201;113
301;107
264;142
207;275
814;835
188;104
867;833
648;868
562;581
182;156
137;251
155;233
66;327
563;690
296;245
51;160
93;139
66;328
