1D;2D
212;137
130;130
223;153
930;720
240;185
676;748
706;985
825;958
843;736
233;184
769;882
130;92
193;150
287;29
949;991
926;784
215;51
861;781
741;850
702;877
839;889
340;174
209;192
312;98
855;779
679;834
311;148
337;333
16;63
8;290
747;657
93;156
826;768
692;830
694;855
98;142
662;755
664;709
78;122
327;55
45;11
261;339
664;746
814;849
782;910
166;346
214;143
212;119
697;871
886;702
904;681
264;186
93;249
248;163
958;715
730;798
41;70
803;830
717;751
297;335
869;948
748;887
136;232
321;55
215;103
793;766
764;929
773;796
324;340
301;251
176;301
44;25
753;755
286;130
896;664
704;935
853;803
281;160
852;885
655;814
178;173
904;764
20;54
904;907
682;839
999;883
54;29
870;762
997;900
801;737
926;760
101;75
48;51
756;784
296;264
106;193
142;196
314;62
742;652
9;289
950;874
824;685
137;257
703;708
765;819
156;260
715;693
890;740
689;968
660;744
815;708
329;31
724;909
720;818
991;799
286;205
165;311
715;722
177;349
960;942
881;833
828;829
834;815
905;720
700;729
56;334
725;895
892;976
717;861
848;663
276;224
675;953
768;791
89;160
210;229
734;991
12;319
662;896
658;977
962;970
802;882
335;22
124;23
271;175
897;990
330;90
658;758
942;866
333;168
92;86
705;700
18;300
707;969
111;136
51;213
12;316
297;230
57;172
266;19
746;944
18;122
195;283
129;57
141;169
818;663
131;159
197;175
701;893
854;724
286;173
345;294
190;133
987;972
200;50
345;340
174;11
208;62
880;935
217;282
322;236
665;719
255;142
988;729
116;347
698;779
759;705
882;802
720;672
314;176
151;298
715;827
14;167
141;25
231;323
142;35
214;281
812;968
854;833
203;187
884;960
732;766
139;209
986;790
686;885
285;44
58;79
905;830
211;261
222;49
70;241
316;271
234;147
279;304
970;970
755;759
40;86
777;832
258;197
259;322
769;824
88;228
768;994
654;682
928;911
343;121
76;138
317;259
86;194
902;931
219;204
858;720
730;890
65;317
349;159
194;140
816;785
263;295
860;737
690;845
868;936
863;796
43;250
928;795
10;334
233;347
115;266
943;936
969;860
972;668
74;27
939;656
839;702
152;296
914;763
975;985
254;229
659;724
14;220
758;862
944;936
937;926
75;216
20;95
650;870
201;103
707;980
933;775
150;103
286;1
171;121
234;240
691;994
770;934
659;794
834;750
672;684
714;916
972;782
896;845
661;852
