1D;2D
8;109
968;722
808;867
985;799
806;662
712;669
193;24
260;136
890;921
250;61
797;712
66;345
942;702
197;299
899;740
205;76
283;329
130;1
155;28
949;765
138;321
969;850
730;671
265;178
866;994
286;226
696;843
10;321
208;9
937;968
349;157
114;329
255;107
201;71
189;246
965;935
774;709
720;707
49;49
914;711
344;60
114;116
864;948
236;208
825;775
63;42
160;130
54;217
96;209
932;662
268;300
975;856
53;311
789;730
692;729
933;841
60;170
91;311
240;194
63;307
925;693
342;245
104;136
202;5
195;21
143;183
990;991
274;304
231;228
873;811
48;36
910;705
857;824
187;244
826;672
346;188
15;292
259;249
783;655
238;153
843;699
788;922
862;813
676;767
236;55
848;695
208;80
252;194
108;193
98;139
739;983
312;312
818;785
166;71
327;14
29;284
947;815
299;320
89;89
969;999
213;132
750;670
915;961
255;177
942;710
140;259
708;931
704;843
326;282
912;995
298;123
308;33
96;263
282;12
207;79
920;890
803;762
285;223
223;36
149;225
44;348
765;928
970;953
747;783
2;113
226;56
698;962
858;799
832;820
935;834
87;248
785;947
966;721
798;992
45;267
665;775
802;997
190;92
840;690
890;996
815;814
659;890
958;771
96;243
1;3
877;918
928;713
694;816
824;896
239;34
33;142
311;160
905;922
286;180
322;255
100;313
315;165
977;750
254;101
970;737
986;734
339;33
914;972
116;198
208;314
194;90
726;707
31;308
990;781
964;823
804;668
681;919
973;939
1;213
718;657
835;881
268;140
2;162
53;166
157;124
342;293
178;33
755;752
220;200
888;776
197;141
713;764
212;162
785;799
701;820
838;844
323;164
39;330
290;347
681;793
784;827
270;326
810;766
166;264
38;250
175;60
264;209
782;808
951;755
698;879
307;336
749;851
975;817
119;189
292;329
280;23
768;975
969;869
737;701
954;863
812;824
939;894
6;290
706;659
979;759
24;149
651;825
277;26
186;29
285;243
685;776
111;123
87;23
15;52
238;255
990;733
891;932
278;343
42;4
22;36
115;167
925;738
216;59
216;151
664;788
325;235
726;797
994;747
297;318
189;319
326;317
276;103
666;829
870;702
923;685
878;796
283;257
728;950
8;69
650;932
722;822
695;657
262;326
205;236
201;286
3;143
68;266
46;341
906;915
782;737
911;717
342;247
159;270
77;190
762;853
336;227
880;879
6;238
760;833
258;278
291;334
323;349
1;207
651;951
999;912
745;936
942;955
129;263
980;989
974;969
280;90
988;924
893;814
922;968
986;916
876;676
712;686
846;653
66;154
181;236
339;251
676;984
767;699
836;674
733;900
163;156
329;72
9;178
226;317
310;191
41;237
128;65
763;888
750;948
43;47
899;976
838;839
70;310
995;818
306;181
845;773
80;90
935;926
99;161
339;191
738;803
919;825
288;325
314;70
96;228
115;271
108;114
731;948
266;332
254;66
737;874
151;152
245;192
869;783
267;127
861;666
698;700
702;995
331;76
879;743
902;828
121;115
195;105
247;277
291;157
339;92
848;835
11;175
136;202
772;981
813;816
836;858
853;856
42;126
992;738
657;883
934;856
62;129
757;860
149;256
26;111
687;665
995;972
836;985
225;153
874;902
856;699
894;914
952;930
895;703
751;771
211;177
794;675
698;963
180;94
130;276
795;790
877;856
17;92
986;762
47;179
145;319
239;42
740;707
44;98
41;215
37;233
70;124
284;252
873;878
960;701
817;980
969;760
733;984
841;846
788;696
6;313
845;994
266;130
224;311
334;332
332;115
245;178
729;720
186;177
350;279
987;892
902;957
739;896
912;745
185;263
974;915
683;659
39;300
788;780
177;90
83;36
204;246
318;231
835;880
33;66
331;259
13;117
715;719
81;153
312;257
43;340
884;731
208;141
184;340
962;779
99;129
156;238
779;868
915;961
851;752
221;173
143;348
986;697
653;907
909;911
847;835
938;968
783;907
835;794
263;195
676;897
16;172
181;105
891;698
150;145
254;99
22;95
901;828
717;825
678;803
984;794
808;751
672;871
82;127
325;135
963;700
977;974
655;703
666;816
183;28
8;260
981;721
800;859
883;992
78;317
792;674
973;662
35;239
913;940
183;206
860;937
956;739
713;650
172;255
321;141
309;54
276;259
172;20
915;675
874;727
896;865
768;876
809;698
795;967
729;972
347;246
855;916
768;997
762;926
849;995
748;900
146;208
837;784
124;238
