1D;2D
198;109
78;66
263;307
286;115
47;308
654;821
718;998
312;53
805;850
791;913
226;38
328;23
25;144
922;680
214;332
856;895
988;707
791;692
830;782
50;183
949;724
63;297
829;893
278;326
258;114
682;672
343;201
24;70
954;879
336;79
236;100
993;866
119;125
958;902
739;967
681;959
345;32
734;869
64;31
865;764
31;209
105;228
190;32
684;838
99;8
931;895
848;731
955;745
210;19
673;927
847;907
693;793
165;165
830;977
295;241
682;923
206;85
998;676
905;843
924;832
755;899
84;251
98;228
188;197
689;860
137;99
679;673
241;162
210;98
732;939
980;953
121;147
832;796
961;908
911;690
258;223
944;855
830;984
816;850
278;152
700;705
667;893
980;717
166;31
979;732
760;961
834;778
952;764
871;880
682;980
51;174
778;937
698;769
165;41
882;969
106;72
84;155
142;207
243;152
819;861
36;59
775;823
316;184
340;95
197;226
811;891
158;8
102;36
72;318
857;801
46;234
777;828
27;198
254;348
821;760
999;959
672;695
820;955
709;664
51;248
145;222
5;320
331;327
296;31
825;964
117;321
155;4
785;734
741;991
658;700
931;995
333;122
247;164
193;248
798;790
53;7
103;329
743;838
330;40
64;248
861;931
318;13
925;742
277;172
969;971
731;854
859;992
832;657
145;189
212;2
915;670
764;864
692;894
667;711
963;684
13;94
106;168
340;349
778;708
297;304
835;894
183;78
17;292
878;874
761;730
950;952
845;999
940;873
980;859
976;802
315;38
257;147
9;304
827;800
198;217
984;942
221;78
310;209
918;772
806;748
120;203
314;71
702;921
736;779
796;791
909;834
952;987
318;164
205;130
664;788
197;299
732;701
667;666
919;759
855;688
295;112
55;295
705;770
139;96
901;978
731;907
650;847
338;14
900;944
142;209
202;38
773;919
878;817
807;972
323;341
884;727
671;862
23;108
253;312
117;189
119;202
138;190
657;963
257;226
49;234
839;857
680;709
271;173
131;101
121;247
125;39
133;104
55;163
201;11
139;15
975;652
131;117
209;231
111;82
235;313
669;879
759;809
734;655
121;199
973;671
759;904
763;809
3;68
833;702
727;997
978;788
936;744
895;670
152;324
668;948
756;926
815;987
155;27
875;956
668;833
806;700
258;287
77;141
126;305
846;705
90;98
687;743
133;198
204;77
206;139
193;75
302;218
3;218
35;299
223;310
148;305
975;992
842;750
331;74
72;257
669;928
127;124
322;72
141;237
26;347
176;86
950;989
932;780
332;226
2;294
732;768
786;665
5;98
178;344
50;185
822;727
193;268
102;302
874;702
205;301
703;991
690;963
741;682
763;757
764;662
806;684
245;298
907;657
229;28
255;32
254;161
844;850
282;78
843;691
818;682
705;968
187;337
824;772
238;191
215;287
294;132
110;103
35;251
817;841
216;300
52;120
955;792
210;47
788;882
782;692
965;824
836;824
926;950
225;60
694;651
982;970
700;979
924;873
673;948
74;335
694;837
201;180
848;900
62;82
731;774
767;656
693;725
308;59
218;146
979;819
947;911
195;304
931;662
668;676
108;266
138;111
803;689
708;807
892;867
253;245
345;17
920;919
897;771
877;772
743;741
902;920
997;738
757;686
658;877
237;315
923;827
73;257
652;856
67;219
28;291
21;79
136;204
970;775
928;745
114;21
242;272
127;332
168;191
277;233
224;166
2;310
782;842
743;753
150;43
875;995
702;890
285;133
17;319
143;281
5;232
922;796
248;177
945;654
936;767
143;267
890;838
40;255
295;232
833;796
87;28
52;145
874;925
980;960
61;312
282;108
920;650
38;288
149;305
289;43
297;211
764;747
148;324
59;251
803;917
240;101
321;135
718;694
929;722
907;694
21;218
268;43
789;665
808;862
140;127
980;955
58;39
278;266
304;265
52;227
346;65
884;955
651;762
751;906
62;68
860;672
969;693
314;94
267;288
327;159
752;823
63;143
276;198
120;275
129;335
239;201
265;239
669;949
30;45
211;266
176;139
63;244
303;138
222;329
764;709
14;324
694;926
927;712
58;327
860;937
826;977
834;850
270;124
155;59
1;122
253;157
10;336
836;839
74;93
736;851
785;864
232;217
136;232
879;949
902;948
785;856
131;35
300;67
958;953
210;226
32;238
32;141
739;712
937;913
786;752
156;143
280;93
225;15
962;984
301;18
72;250
699;912
21;247
848;929
939;671
15;332
234;134
839;849
745;703
71;280
795;864
35;208
44;24
815;754
750;834
132;67
20;233
85;347
688;879
98;217
202;252
279;289
55;177
153;325
954;684
144;254
853;746
958;940
56;15
20;336
143;23
167;223
252;2
796;662
703;718
670;814
275;232
994;981
679;840
662;775
999;777
750;831
213;238
315;144
986;851
912;711
873;728
312;143
794;707
843;825
814;829
263;87
270;98
756;882
237;215
695;938
276;231
326;251
918;929
347;263
938;924
989;719
877;776
111;350
74;96
991;927
170;262
831;727
963;805
118;249
202;199
868;923
700;741
310;333
224;342
29;343
806;682
885;880
966;925
350;161
869;873
16;129
237;13
890;863
104;345
723;965
59;81
302;316
2;43
329;291
894;661
698;944
872;703
313;293
970;862
68;213
197;265
775;900
708;702
835;882
94;146
909;873
160;175
783;801
982;953
796;884
14;66
131;330
304;43
650;828
995;892
670;670
230;233
808;951
699;893
293;3
974;862
686;680
707;760
252;208
792;797
138;186
326;200
47;259
93;270
256;10
208;323
656;974
705;719
339;223
190;178
672;825
82;6
841;663
243;306
139;101
949;982
943;667
41;97
993;820
664;875
735;962
899;673
984;682
971;924
863;916
948;716
967;752
968;677
974;656
785;805
935;751
230;154
901;990
38;255
942;668
118;335
295;15
952;670
929;871
29;212
228;305
726;676
314;35
301;40
331;299
662;893
935;955
851;780
239;52
953;743
756;773
949;896
785;683
977;699
925;720
74;321
110;193
182;113
862;748
182;227
693;716
720;875
107;220
234;183
748;876
937;916
836;690
770;933
796;940
150;215
829;761
886;993
126;57
249;127
216;97
999;789
808;988
39;186
772;826
980;961
664;683
23;152
60;135
80;149
939;975
783;822
13;329
902;959
714;819
184;253
22;307
779;984
133;267
140;17
13;183
58;192
212;174
851;706
854;721
90;200
76;87
956;659
72;54
191;147
108;350
862;690
933;831
133;7
232;140
253;333
851;857
79;21
188;163
125;23
293;349
657;868
797;922
32;7
276;290
968;894
956;673
22;248
678;657
766;889
255;57
229;232
950;860
858;916
226;278
248;87
265;28
101;224
180;284
350;110
678;859
256;331
769;703
181;274
995;676
761;753
39;152
282;245
955;704
686;945
919;953
264;68
279;167
132;272
235;293
675;798
227;217
11;173
250;225
283;54
782;654
772;867
22;135
923;809
54;252
349;310
857;693
159;102
52;286
234;39
12;226
264;231
344;2
730;713
232;254
239;236
841;746
213;204
40;313
697;680
29;112
61;329
301;111
966;963
702;804
323;22
661;673
302;141
891;691
683;931
104;326
71;216
324;56
138;304
332;238
967;902
954;992
730;770
952;741
75;146
663;894
317;21
24;296
850;881
330;283
76;156
680;709
878;879
736;971
813;752
119;170
876;687
32;163
761;953
978;902
860;825
894;751
55;226
200;206
797;696
954;947
76;268
969;754
196;241
125;26
920;750
95;182
790;789
821;669
764;772
1;193
753;909
832;822
140;171
651;932
337;301
795;959
731;705
116;93
136;72
987;668
181;25
834;840
192;132
894;891
298;343
855;780
202;104
773;780
58;126
912;794
669;771
61;183
20;230
183;28
92;193
709;954
993;965
229;142
31;29
751;931
951;696
827;816
990;983
149;293
120;261
345;252
30;5
747;880
250;308
825;780
996;665
265;57
188;39
739;738
988;696
751;864
934;923
918;978
121;324
173;15
997;669
265;80
764;850
717;930
774;837
906;901
94;140
310;289
854;770
678;893
734;665
807;885
113;330
846;874
67;275
810;906
323;292
308;99
964;887
845;833
812;908
68;25
924;684
40;210
746;832
240;113
828;987
243;217
719;918
886;898
213;89
906;858
281;186
712;758
772;874
285;26
36;314
147;12
146;263
929;825
845;661
287;287
254;176
768;749
881;929
786;827
788;823
820;840
755;872
266;22
252;84
770;880
964;936
733;692
761;867
654;915
255;145
35;26
915;785
219;274
880;831
151;175
749;975
181;48
965;893
799;985
914;750
695;780
947;811
196;263
305;90
134;108
652;740
745;892
104;47
992;993
819;807
69;296
673;843
996;796
30;216
95;44
203;312
867;819
48;283
157;3
915;935
931;796
668;999
141;209
684;784
732;834
72;254
23;344
58;93
214;326
6;347
42;38
809;824
667;946
814;991
296;322
662;707
949;749
26;28
138;190
272;203
130;300
178;281
138;241
107;198
994;986
251;237
991;717
810;830
