1D;2D
41;10
31;117
180;42
3;103
290;322
198;234
260;156
949;869
254;55
160;132
102;152
837;748
804;887
840;713
30;203
966;711
816;870
61;319
226;301
990;961
294;329
892;914
963;729
167;116
165;342
278;104
762;788
240;138
125;219
678;846
680;695
813;748
207;244
154;49
857;677
347;206
829;979
264;78
285;183
275;28
246;43
872;948
123;61
105;42
226;53
10;242
741;744
916;987
736;843
661;989
947;835
40;233
300;108
653;671
878;723
22;173
85;279
987;911
815;962
189;124
886;708
317;64
701;878
804;971
863;764
28;89
23;266
268;202
124;304
702;928
840;651
911;756
727;760
988;696
328;329
288;327
786;654
322;212
82;340
177;2
927;918
299;168
971;869
231;347
336;56
238;123
999;919
63;307
345;132
177;286
52;227
800;826
271;84
868;720
75;14
224;326
284;174
981;780
45;61
691;941
307;326
831;975
928;661
928;958
999;684
910;954
100;188
192;310
736;700
882;910
338;234
818;751
968;930
115;246
66;158
285;291
245;315
928;923
823;922
242;73
925;999
882;913
817;859
832;832
288;14
735;822
722;793
754;852
947;707
15;194
713;867
813;677
856;969
281;248
166;49
103;164
731;907
784;662
274;214
232;70
782;918
311;43
120;101
973;695
83;92
216;294
763;931
107;37
81;242
715;799
782;847
668;830
178;195
892;795
823;948
146;227
761;932
849;737
826;874
124;183
711;667
807;774
196;73
276;211
730;999
320;16
952;995
120;322
666;864
260;54
968;761
333;134
247;98
968;904
104;71
349;344
184;47
798;697
746;652
291;307
727;842
660;694
660;797
795;680
921;778
840;926
43;175
823;974
951;882
961;800
900;736
267;195
11;8
20;157
344;184
126;236
99;27
205;279
806;996
12;96
844;797
959;955
329;162
653;855
965;653
305;152
250;50
707;826
792;713
732;763
779;670
100;69
92;232
718;718
33;165
220;57
240;185
228;6
165;344
878;778
718;980
664;890
350;147
180;41
315;67
46;231
682;873
847;755
755;866
993;892
276;137
948;841
683;841
794;738
878;963
84;188
268;61
854;718
51;230
252;18
712;941
31;342
43;39
276;204
179;311
308;310
249;52
236;87
869;842
743;878
71;347
9;328
772;666
349;347
655;999
222;27
820;790
932;777
100;256
703;974
953;974
280;256
844;997
795;972
936;764
200;88
234;214
72;24
19;24
93;32
140;246
957;707
856;997
830;669
694;964
736;923
906;917
173;32
988;780
154;201
254;340
130;291
863;825
334;347
123;326
888;702
772;834
961;948
33;312
650;847
875;893
919;722
911;866
996;809
83;285
198;160
215;165
157;105
998;688
243;84
951;797
94;292
793;789
337;311
216;178
245;22
139;216
670;711
849;811
298;288
246;146
675;782
134;245
998;711
190;109
980;664
4;82
105;33
978;680
709;986
661;748
662;994
50;62
193;90
153;52
206;321
282;321
892;664
299;234
657;982
797;965
305;79
4;152
291;265
157;83
720;941
286;77
160;189
47;85
887;792
117;160
270;24
659;900
672;915
659;665
152;313
747;754
84;265
274;154
706;722
858;831
978;703
868;716
292;201
867;770
336;300
151;285
910;972
21;142
953;991
270;207
839;951
882;735
799;833
962;988
44;130
252;244
109;157
24;185
866;772
277;107
821;719
790;917
890;688
763;721
709;840
225;17
233;19
778;969
113;311
272;311
765;944
341;202
18;251
178;182
683;847
964;852
900;952
231;164
52;190
790;778
671;886
667;956
231;253
809;971
941;710
51;182
809;804
823;916
758;781
723;776
63;74
198;294
666;668
55;85
944;805
729;714
860;932
894;995
280;91
279;32
342;183
824;823
803;798
722;725
992;906
311;216
297;260
113;187
796;851
131;268
911;664
789;771
993;841
134;282
820;719
172;217
865;905
911;667
906;683
110;54
252;255
764;693
227;227
76;41
955;963
914;831
290;201
57;73
894;663
22;33
18;158
199;166
838;734
210;234
335;210
114;322
919;758
684;934
691;779
660;906
7;31
274;98
90;115
747;890
944;823
125;77
694;873
914;961
136;200
170;264
322;207
898;942
253;148
926;651
844;982
850;853
119;342
37;102
801;789
676;712
794;977
192;349
780;974
931;820
222;338
160;285
14;342
652;996
902;664
978;785
916;682
697;966
10;39
771;881
321;194
79;344
172;338
964;881
776;697
192;204
977;727
331;186
990;740
26;313
188;48
742;729
679;943
165;164
802;764
