1D;2D
47;49
854;720
863;707
312;335
269;38
984;885
836;992
126;193
269;51
14;204
900;863
304;328
763;751
308;344
319;332
337;224
350;53
872;757
848;990
996;731
805;821
654;976
810;885
206;216
340;6
898;687
125;300
705;815
711;754
110;142
818;889
967;654
658;876
942;911
6;325
302;61
966;734
824;707
32;148
993;685
860;720
350;310
726;678
897;764
344;237
129;261
247;55
989;849
934;841
104;104
199;80
735;862
286;170
346;270
16;30
667;735
880;798
244;173
770;897
778;753
46;267
658;710
295;159
831;829
19;344
308;284
145;23
61;126
219;174
676;791
988;673
99;324
252;148
776;681
848;738
772;774
664;809
691;936
868;843
11;276
214;267
820;745
995;916
21;298
993;857
982;827
13;176
221;229
861;931
324;47
685;702
953;935
672;718
110;73
146;247
290;207
99;93
137;343
166;343
114;212
