1D;2D;3D
170;183;175
818;591;582
217;199;266
568;788;670
138;98;140
303;204;349
135;327;55
83;342;265
350;99;69
226;276;232
659;823;723
124;302;208
105;84;272
594;593;583
326;297;90
317;234;258
328;280;147
114;291;327
317;154;194
263;93;106
122;191;65
340;323;138
158;143;318
263;259;323
330;129;132
349;139;183
638;839;886
806;654;901
590;586;854
190;106;321
919;830;794
61;83;319
132;344;282
115;89;311
75;224;57
233;291;265
226;241;92
752;568;835
318;259;200
124;133;330
166;267;333
235;289;60
57;279;91
153;175;133
346;131;283
177;149;298
114;100;67
161;194;253
71;254;285
272;255;280
677;653;757
220;105;325
842;792;882
124;59;324
65;223;341
80;224;323
742;589;633
735;814;573
213;279;316
122;329;313
64;99;88
78;310;161
258;164;283
277;179;140
345;278;203
703;577;702
297;122;102
214;187;114
250;264;258
302;350;184
66;80;319
110;76;67
818;705;845
240;283;233
337;97;317
248;61;228
122;158;291
830;813;913
897;938;572
63;118;269
582;630;652
130;141;326
136;82;327
918;667;808
182;253;79
142;165;195
192;158;132
94;244;127
319;312;285
140;147;130
256;223;230
909;666;620
164;145;140
88;95;341
209;315;54
135;303;179
590;837;794
206;333;274
842;568;910
214;208;213
248;275;148
717;861;740
315;59;301
919;840;705
124;257;210
234;93;112
163;250;75
173;266;211
94;247;60
948;920;717
227;292;347
832;622;746
341;85;350
281;97;243
52;124;336
321;160;316
136;171;254
821;808;622
88;59;143
91;237;347
225;250;341
140;68;97
279;80;181
334;130;301
162;237;144
90;305;219
272;350;279
253;347;170
290;323;173
269;180;76
848;660;704
94;329;240
234;305;279
590;880;616
600;881;606
66;172;78
742;803;577
168;113;256
341;83;246
171;268;224
732;922;892
205;156;75
291;55;225
341;310;66
161;210;82
64;325;209
288;108;224
164;246;252
806;580;598
245;89;249
76;93;125
157;94;255
255;200;348
78;144;292
265;213;240
59;140;221
332;296;127
313;109;146
62;184;272
140;339;74
317;325;306
272;249;253
323;52;55
321;172;98
141;153;81
67;172;58
250;349;270
259;138;285
89;316;63
273;75;114
185;310;157
741;665;792
325;289;344
114;297;332
291;296;237
251;90;230
145;193;51
910;696;688
743;806;873
283;213;173
307;128;288
299;295;228
74;303;233
153;284;69
248;348;199
161;255;64
836;566;915
103;71;179
122;243;188
188;170;187
101;186;345
152;66;321
94;154;269
659;922;808
849;626;692
334;265;185
841;860;708
100;71;310
294;288;309
335;212;206
283;296;73
141;203;344
282;225;284
294;198;260
67;190;346
246;314;282
201;337;75
243;342;260
782;876;641
266;268;249
693;712;820
98;274;254
191;190;232
311;119;281
340;192;164
269;171;346
256;336;334
323;220;216
232;88;246
201;182;57
179;154;52
223;318;329
126;171;295
208;102;236
297;221;217
225;311;350
93;119;110
135;122;268
258;238;88
670;737;820
648;815;744
333;65;300
90;240;154
161;163;212
311;82;60
94;65;294
281;227;330
86;112;69
137;217;81
345;226;238
595;600;905
262;107;322
745;769;630
230;254;138
117;163;121
137;63;114
182;86;64
106;166;89
257;316;321
105;99;201
89;344;85
212;332;50
132;176;324
932;808;808
234;150;233
147;107;215
287;334;234
122;258;303
604;896;699
247;80;299
183;61;203
782;742;829
97;348;131
159;179;164
937;674;558
108;346;52
87;286;237
107;283;291
271;286;233
149;117;114
202;127;117
188;226;270
88;286;260
231;288;62
313;282;251
140;154;344
865;911;748
909;744;729
257;323;221
887;887;646
768;595;831
743;807;727
189;55;206
64;223;271
731;640;593
135;315;279
290;200;158
168;113;181
265;229;213
130;322;253
74;68;320
169;142;286
206;141;133
570;645;947
805;774;686
60;197;251
203;96;328
99;345;301
205;85;298
127;289;333
587;645;907
222;118;63
253;286;51
271;123;243
318;140;136
214;148;341
276;234;281
247;312;226
773;566;685
835;900;645
626;669;894
83;115;108
182;205;200
313;97;298
203;249;151
238;153;332
156;242;301
108;115;92
222;77;199
856;552;665
572;759;792
761;589;590
711;716;832
67;170;270
174;312;161
332;324;60
290;278;176
194;220;345
347;258;332
309;131;152
349;199;178
317;125;133
687;636;872
316;61;129
181;149;119
198;83;298
301;302;243
247;200;291
345;69;287
172;287;224
767;682;785
574;668;843
149;153;230
189;226;102
175;349;233
76;107;230
322;121;319
152;63;201
318;324;153
134;343;223
211;90;267
889;586;668
63;257;76
189;282;185
824;896;611
677;629;594
126;65;230
115;240;257
126;305;117
121;268;122
235;101;114
230;180;201
553;870;714
274;55;164
313;83;237
250;172;123
294;182;132
297;238;268
195;137;334
346;300;285
67;231;254
133;141;308
350;296;72
262;116;57
306;50;299
138;76;272
221;196;347
314;200;83
567;874;559
182;345;261
185;266;252
142;193;155
226;96;249
230;272;177
684;829;600
188;334;208
663;565;552
87;78;289
708;669;774
301;284;238
192;58;189
158;284;319
124;143;125
918;856;648
194;224;313
803;798;594
140;93;183
568;615;905
155;227;123
59;264;228
76;200;119
571;809;662
106;269;88
239;293;172
196;208;95
582;679;850
728;881;679
332;282;269
314;180;119
220;287;90
126;334;234
265;341;295
169;349;89
559;572;630
237;82;136
227;289;277
725;798;771
920;681;778
276;230;61
258;323;191
186;145;121
559;905;662
221;271;333
600;606;861
294;331;145
254;342;307
188;205;244
81;68;164
262;245;330
306;311;249
300;97;281
654;596;560
191;183;153
207;240;302
169;81;115
178;80;166
182;88;97
83;101;330
202;137;266
187;300;266
172;150;110
259;247;108
106;106;107
239;112;341
278;196;195
221;229;303
144;285;125
62;99;177
594;910;788
226;159;203
812;752;562
286;246;273
282;216;308
65;233;314
164;301;292
113;203;132
333;181;249
174;272;154
194;284;154
734;721;719
143;240;239
65;263;77
55;70;290
178;116;73
187;267;238
332;111;110
604;883;811
129;52;333
278;127;208
685;929;708
847;615;631
832;738;690
309;132;59
94;233;240
128;124;300
268;248;106
173;217;339
67;156;263
128;180;241
179;184;337
312;348;341
70;218;265
142;97;106
835;728;700
260;213;117
802;588;690
210;292;241
160;276;58
300;291;338
51;115;172
344;188;124
315;284;346
274;255;208
252;100;152
824;814;734
282;130;135
767;932;901
331;149;195
206;132;214
301;211;297
