1D;2D;3D
70;172;203
215;342;66
57;64;110
845;628;862
170;176;286
642;776;683
206;227;108
760;702;859
173;103;338
222;253;114
190;227;51
201;99;178
339;346;96
123;70;116
268;108;323
322;119;72
113;87;266
268;100;69
881;879;818
826;779;631
96;75;221
310;252;344
246;200;322
759;602;595
82;96;298
149;236;292
568;768;851
111;167;232
146;227;165
607;784;752
314;111;138
110;139;265
224;218;269
270;135;215
168;216;249
231;159;228
246;260;61
133;283;263
179;342;197
166;306;243
338;285;299
342;280;81
928;790;873
82;182;234
199;73;298
160;124;204
92;112;139
87;259;105
133;310;106
289;67;221
185;257;295
230;158;97
65;265;138
576;822;732
141;89;226
276;175;194
74;251;102
287;95;213
707;866;822
80;150;169
174;95;198
58;142;230
231;185;115
765;860;787
229;142;305
149;170;165
349;185;156
942;659;759
282;170;136
122;210;78
873;829;922
241;235;326
305;330;280
273;205;110
99;223;260
932;939;658
240;268;277
67;86;285
336;188;265
118;287;143
212;152;156
100;231;119
692;825;748
242;316;345
199;292;283
738;824;828
143;148;205
50;109;328
297;232;342
922;624;791
264;147;117
129;326;113
558;842;843
146;169;332
82;133;154
155;324;90
275;88;148
200;64;281
103;335;101
677;911;804
302;245;182
141;327;293
279;115;167
349;190;234
170;207;180
578;593;941
73;210;133
96;144;308
53;331;327
155;349;70
922;833;846
691;662;648
142;267;72
128;332;288
298;144;58
200;196;293
716;749;841
219;109;293
784;842;781
250;218;54
665;940;801
254;277;127
102;205;147
188;143;250
931;651;801
138;338;126
768;874;806
79;312;106
129;273;149
90;314;83
138;261;74
270;309;63
187;280;274
208;176;350
152;149;153
301;302;270
188;60;310
779;735;765
76;156;119
245;321;335
67;123;277
309;187;337
690;581;815
626;929;675
161;237;67
778;898;580
292;117;169
179;52;319
295;252;180
95;122;323
90;264;134
345;338;240
234;118;180
648;788;755
169;215;102
162;348;257
204;261;131
102;205;75
230;74;245
87;62;238
245;183;169
189;130;314
292;128;256
126;163;159
181;334;206
135;285;295
90;55;349
336;287;128
116;223;282
222;304;55
125;99;167
277;80;125
644;918;718
337;162;202
145;282;243
104;86;65
683;879;571
254;288;235
850;624;918
123;243;62
197;344;238
145;315;81
95;304;61
315;210;249
266;166;209
324;164;167
325;288;318
221;110;85
204;160;294
868;871;585
309;295;83
112;199;273
324;241;152
311;163;194
79;206;232
708;741;817
163;61;303
94;209;254
293;116;123
130;145;296
320;71;297
897;606;641
150;205;334
197;239;255
330;233;216
219;282;96
122;206;315
616;625;580
168;348;71
272;155;242
140;340;346
874;910;648
795;739;691
121;64;284
239;65;111
155;190;208
101;83;294
592;689;721
665;578;898
765;807;928
122;217;232
296;161;100
168;107;337
765;609;799
113;205;207
314;227;201
227;75;63
195;334;267
66;333;138
159;147;113
235;286;271
775;782;561
266;216;188
220;283;326
229;200;260
117;60;193
191;255;101
929;770;701
121;81;310
205;77;338
104;294;287
350;127;343
605;851;613
348;288;165
217;144;69
223;59;298
95;165;267
315;251;61
92;80;149
203;249;144
67;198;292
310;187;146
263;223;328
232;72;67
175;290;163
263;272;248
287;252;130
926;727;565
80;295;109
320;148;242
554;559;943
177;141;130
198;164;89
266;310;182
347;73;274
245;287;126
292;162;301
845;705;797
298;124;51
844;699;698
168;288;147
278;152;156
215;170;314
803;851;647
334;209;61
137;239;200
314;137;332
287;134;157
560;624;851
88;84;342
290;282;187
62;264;104
92;147;232
910;754;937
298;216;51
279;221;255
333;302;281
104;271;86
246;262;333
611;861;772
830;690;942
259;262;206
228;184;73
345;289;266
234;261;163
235;257;56
326;308;85
313;159;339
348;110;139
106;236;310
187;200;130
302;76;98
63;260;100
334;227;179
237;222;191
144;281;87
188;247;304
328;301;223
834;678;715
52;102;58
97;62;122
64;213;198
154;261;213
298;65;166
593;583;790
77;159;287
70;102;236
140;113;68
179;176;136
317;240;315
257;198;162
274;253;244
644;937;719
146;217;179
603;875;723
137;61;158
158;319;259
905;915;894
164;121;292
853;747;703
111;209;78
274;125;131
134;178;235
51;320;300
100;340;349
298;322;262
106;236;82
280;124;104
595;946;746
585;944;821
149;294;167
674;786;589
81;277;50
741;885;559
703;883;809
346;276;332
186;87;214
62;146;349
159;220;242
267;52;258
156;194;322
240;316;295
293;89;251
315;332;331
778;623;682
304;104;78
712;687;827
209;307;153
111;234;237
864;849;619
332;306;209
91;174;163
315;190;270
342;88;241
239;124;179
319;331;341
230;301;63
299;64;157
868;573;900
630;770;710
303;112;265
200;249;117
71;204;295
293;163;291
259;95;227
236;193;156
197;257;232
90;166;313
87;286;317
341;288;250
234;247;326
130;316;56
273;181;301
171;92;114
223;231;293
237;124;100
626;797;592
57;151;333
287;167;166
841;570;739
290;259;239
938;686;653
187;146;233
72;317;207
682;720;889
196;120;95
136;208;285
791;707;780
339;141;291
274;125;141
224;171;328
92;84;79
235;65;142
252;299;261
690;580;645
310;286;198
103;282;70
245;61;259
934;913;568
77;155;86
125;98;153
244;186;181
143;278;210
52;336;75
770;814;829
146;265;212
61;290;54
722;744;929
217;71;68
306;242;133
135;244;159
98;290;154
710;879;580
220;138;226
311;262;197
259;137;113
349;322;152
112;95;349
113;244;303
86;161;274
203;232;57
271;78;321
202;324;194
337;76;65
278;209;260
119;119;218
315;68;168
233;193;71
257;119;313
187;56;349
863;592;895
118;218;229
158;105;128
60;101;232
297;85;236
161;112;142
305;297;113
615;659;576
167;303;64
172;232;290
297;215;336
67;120;260
316;310;183
573;648;808
216;258;61
229;130;105
308;294;284
177;141;82
247;92;187
350;140;134
63;128;318
123;205;135
51;190;302
613;690;850
188;345;240
124;294;318
632;634;590
53;110;293
201;247;76
73;144;109
224;88;299
315;113;335
281;261;90
298;173;189
239;207;322
772;558;551
213;299;187
249;212;347
204;142;156
150;108;222
97;317;172
327;182;142
243;84;246
860;844;570
624;653;725
273;281;72
335;179;146
87;178;120
127;335;240
330;249;204
246;248;133
226;139;94
237;101;95
84;126;336
157;197;160
324;151;121
174;95;238
847;779;741
120;178;312
99;180;60
847;924;798
153;287;239
337;349;109
577;820;856
313;130;255
76;243;85
95;196;166
264;237;214
219;86;296
596;588;813
333;279;205
124;258;91
159;222;237
627;865;553
278;327;205
589;944;855
184;57;127
79;139;303
278;267;197
284;264;306
75;167;300
945;703;644
196;253;156
691;908;868
73;253;88
243;202;209
100;339;99
206;85;348
243;176;311
616;607;773
143;338;184
96;281;156
327;83;195
130;308;213
298;145;331
190;183;280
263;289;85
330;261;207
627;556;879
177;59;201
296;322;261
307;210;243
258;68;266
196;330;204
63;146;291
172;204;140
590;799;568
130;314;198
288;228;259
177;143;150
702;929;894
334;74;310
299;311;125
319;142;282
174;172;84
324;179;299
293;197;195
168;255;258
283;181;313
602;670;866
146;307;207
293;261;170
928;698;903
792;708;785
844;946;707
295;307;134
272;325;88
188;78;329
292;72;116
268;294;257
717;654;706
344;88;211
254;135;151
306;273;139
761;569;880
310;267;310
305;131;136
125;183;163
924;696;788
265;201;254
687;567;766
250;260;144
243;145;69
264;275;317
194;277;205
85;272;311
214;232;212
62;95;73
260;275;244
266;317;277
818;555;558
204;113;108
767;673;942
309;194;348
154;243;122
266;141;326
52;348;162
206;176;308
795;906;551
660;939;665
786;760;650
246;296;196
338;148;292
118;238;348
865;823;761
166;269;92
143;233;153
191;280;231
790;763;753
108;262;343
236;140;296
122;180;144
149;345;220
108;300;181
182;345;80
245;223;242
86;76;97
284;64;223
731;909;627
139;269;144
935;879;595
157;203;189
829;638;799
92;307;108
240;218;258
223;281;222
346;267;344
169;282;243
900;884;714
141;301;323
250;51;260
76;322;346
280;119;231
590;669;894
704;833;891
58;226;287
317;241;93
104;109;209
112;88;220
675;558;862
949;923;941
332;196;94
685;927;603
166;330;215
302;326;265
203;94;71
87;161;64
906;676;838
57;71;127
184;175;104
176;129;110
829;934;761
139;68;274
217;201;299
120;350;290
114;232;350
683;696;766
289;322;108
287;122;258
164;88;89
167;96;230
831;855;581
67;181;327
229;116;173
276;279;74
65;85;314
246;106;76
262;202;134
69;72;80
218;137;107
877;796;872
639;697;806
55;335;313
121;339;252
258;217;216
328;171;107
85;159;201
160;210;336
175;102;164
60;246;169
313;279;304
123;109;152
274;106;77
277;254;222
300;156;149
339;209;233
58;218;167
274;192;248
56;279;344
296;348;74
77;81;146
304;333;199
182;273;131
566;861;798
269;132;91
294;230;287
172;344;321
659;785;702
176;314;205
133;286;346
163;307;222
281;140;342
332;92;247
808;668;780
107;279;231
813;790;877
201;215;147
108;312;281
278;283;101
704;933;735
308;293;230
227;132;290
166;256;144
322;238;60
282;98;274
254;336;258
784;798;637
917;812;922
234;242;111
316;66;317
690;690;703
233;114;192
880;751;928
307;338;329
285;134;248
262;94;69
229;261;109
114;256;307
205;73;198
198;123;146
712;847;746
786;903;922
90;208;298
651;688;720
765;677;869
71;271;306
146;82;231
136;183;217
627;915;646
350;294;294
661;684;864
130;311;274
73;130;71
51;334;288
156;217;138
573;932;855
154;80;290
705;565;746
946;643;572
887;922;896
147;255;116
296;275;123
316;266;206
172;74;93
156;102;316
100;187;90
567;938;878
334;125;171
206;206;314
923;793;756
289;165;111
747;730;848
160;347;277
311;84;277
306;85;95
618;943;766
82;286;261
128;159;69
249;292;241
186;291;170
313;198;294
68;254;122
206;335;232
338;231;151
291;222;110
280;321;54
851;869;807
350;280;330
222;344;340
557;803;657
84;141;325
151;78;79
241;83;218
199;234;166
600;607;604
153;197;295
268;54;123
259;291;285
910;680;601
287;190;255
121;137;210
662;873;749
318;60;316
158;174;71
94;186;56
349;328;107
935;764;752
794;567;877
306;116;169
838;901;936
171;342;92
345;103;239
288;51;116
144;194;264
258;181;207
785;691;837
140;286;231
132;286;278
764;824;869
307;260;110
203;229;103
587;725;592
51;294;85
194;289;210
221;299;104
92;51;300
185;267;104
343;331;51
152;72;266
183;228;180
349;194;316
87;237;325
345;154;74
207;230;269
221;174;205
763;877;778
620;636;808
229;268;335
336;75;94
244;64;90
266;264;83
57;286;196
871;917;577
300;216;161
155;210;182
221;278;139
887;711;567
644;927;641
704;764;753
212;286;176
135;134;341
152;230;311
216;299;210
949;609;599
131;217;138
812;657;854
346;237;134
774;550;918
77;77;295
246;157;111
255;277;281
113;153;56
304;265;154
244;211;187
337;302;104
89;71;209
331;240;144
128;85;150
566;716;864
119;52;101
94;325;71
239;227;128
178;194;334
279;163;347
210;227;287
672;733;619
279;98;149
915;695;771
772;808;677
174;184;91
640;796;942
93;173;174
60;110;306
326;345;260
192;103;202
318;150;275
276;145;166
276;262;82
670;860;680
59;329;341
822;874;839
311;109;130
111;288;332
50;112;221
193;74;118
298;299;194
113;274;148
203;159;56
244;101;314
91;239;258
163;307;255
324;209;115
138;79;223
195;319;89
78;57;275
242;132;62
350;59;95
231;262;72
264;310;293
180;174;212
181;157;68
762;662;911
219;145;345
269;206;271
135;157;130
204;51;101
280;56;131
312;323;117
242;99;192
685;769;676
336;253;199
561;748;925
921;671;562
152;114;133
242;289;200
