1D;2D;3D;4D
321;65;77;89
313;63;36;28
262;20;81;65
342;7;27;96
311;13;72;70
327;74;82;12
277;32;92;77
294;5;43;57
258;70;93;60
325;19;72;81
299;97;50;33
309;100;59;32
275;24;3;11
293;48;87;76
326;61;33;58
339;80;32;6
291;98;16;46
331;79;49;98
294;100;4;16
297;20;87;77
258;24;54;43
299;59;85;96
298;12;19;47
285;61;10;48
308;100;41;29
272;96;62;20
275;78;11;91
344;93;5;100
268;71;64;41
276;85;7;72
340;15;32;5
280;33;2;8
331;1;44;78
335;93;40;61
268;68;58;40
303;16;3;65
341;29;61;33
252;32;20;99
289;9;70;5
324;89;31;31
297;32;41;73
324;76;77;51
263;4;15;18
291;11;96;88
302;71;27;61
321;94;28;20
336;59;55;42
296;70;100;93
265;34;100;89
349;87;98;13
289;86;75;8
308;40;4;97
345;48;89;73
350;7;66;49
299;83;79;64
311;16;98;24
303;83;40;75
341;26;89;49
270;8;6;100
259;8;69;68
301;8;61;14
315;70;34;53
261;44;75;55
262;1;10;77
320;3;16;68
285;56;51;72
258;53;54;2
278;15;54;30
282;99;48;95
276;11;39;80
335;92;73;74
256;19;80;35
316;8;31;70
250;74;22;57
265;13;86;99
299;55;13;9
311;27;84;48
335;34;56;82
283;34;29;99
297;70;29;73
310;29;31;63
312;17;26;32
348;81;62;19
313;90;48;73
348;85;34;90
306;75;10;37
335;94;35;96
311;68;78;58
283;19;96;79
323;65;96;35
316;32;25;69
296;61;19;92
273;58;92;67
302;87;34;87
266;87;1;12
272;37;27;21
257;46;13;86
297;39;28;44
315;74;99;81
348;6;57;62
303;77;5;12
324;36;48;61
325;93;36;67
266;15;56;86
301;52;47;30
326;34;71;46
330;46;11;39
326;88;43;75
305;17;29;1
305;62;4;58
332;6;4;21
301;58;57;77
285;55;39;8
278;31;8;85
287;9;22;59
282;46;89;57
347;71;2;43
292;15;4;27
326;71;87;70
289;28;89;45
340;36;26;52
321;67;64;11
261;18;90;83
320;38;16;65
277;81;30;86
292;9;80;48
330;54;49;63
284;33;96;99
302;88;71;65
311;66;8;43
298;87;77;7
335;97;56;88
332;21;11;91
281;100;34;79
340;14;19;40
347;70;44;87
266;10;93;10
327;73;18;58
269;30;97;95
260;7;2;30
317;57;67;25
263;66;19;36
281;6;76;48
333;14;51;47
331;35;27;37
270;4;17;2
265;45;61;45
343;46;51;64
276;58;53;47
278;36;79;47
302;63;18;87
263;66;19;24
257;14;63;36
281;91;25;54
344;69;38;30
288;70;57;12
338;40;19;27
280;67;14;82
286;35;16;1
296;17;68;81
290;63;65;46
302;55;40;34
272;29;79;28
303;68;73;16
266;51;41;42
339;31;37;15
279;60;73;33
314;17;77;32
306;91;42;87
329;62;46;94
328;78;61;1
330;84;41;70
316;35;26;33
336;53;70;71
292;33;81;97
293;90;71;66
318;21;95;72
257;95;94;75
337;61;53;44
314;20;98;60
259;64;91;26
266;67;65;75
334;2;60;18
296;46;41;32
334;86;13;68
288;39;33;95
261;78;5;1
303;47;11;13
268;98;43;2
301;77;35;75
280;12;68;77
338;43;14;68
298;10;87;50
289;4;4;47
336;71;32;91
275;100;17;47
256;44;4;75
339;16;93;27
284;47;20;88
257;20;87;44
318;2;7;20
280;73;14;20
252;34;80;39
304;36;76;5
291;85;44;3
327;95;90;16
342;41;24;46
275;29;75;46
266;22;36;13
308;34;5;83
342;29;5;4
296;25;87;7
319;64;66;82
309;75;91;48
256;98;3;90
305;93;32;22
251;30;18;86
281;9;36;29
252;25;13;76
347;24;38;65
287;58;42;28
276;97;53;77
309;91;66;75
292;1;75;39
270;48;85;85
331;38;2;49
259;74;62;27
277;23;50;7
319;50;83;33
306;1;34;73
306;22;29;19
310;30;67;2
308;44;45;41
323;41;48;87
254;51;63;30
300;59;59;13
319;63;85;37
313;14;1;29
303;93;95;95
328;45;52;75
311;63;12;58
305;50;69;38
312;21;51;73
335;26;75;93
305;93;50;29
283;98;40;93
291;83;47;66
269;20;87;76
327;14;53;15
319;83;49;62
318;90;3;15
259;72;23;76
343;92;52;23
266;64;46;67
342;94;59;64
260;2;8;6
347;28;86;100
345;61;31;39
303;35;64;35
308;1;61;12
274;20;45;1
281;50;57;41
260;29;26;60
288;40;56;39
316;87;93;40
348;44;22;77
271;16;91;41
310;50;56;38
272;72;50;100
260;5;22;76
251;5;12;61
253;60;12;89
331;71;26;75
303;47;73;48
264;26;94;51
301;100;80;68
338;36;23;55
326;1;57;46
298;72;76;8
330;4;16;59
306;70;22;29
274;21;44;5
284;1;52;37
302;6;32;88
286;50;38;37
306;39;95;60
327;15;25;4
295;76;5;51
340;33;86;56
307;64;2;73
309;15;63;74
343;95;67;92
313;77;32;49
337;55;75;58
255;79;67;64
250;23;78;59
318;98;16;63
319;29;90;26
314;9;95;4
304;68;45;83
272;24;66;2
305;22;9;43
289;5;83;96
317;12;56;43
334;10;79;60
295;3;46;12
329;52;1;19
343;73;57;50
325;19;61;78
302;74;34;74
342;67;7;4
342;76;54;19
274;42;34;54
306;37;46;48
300;25;22;65
250;9;62;10
274;21;58;92
266;100;18;48
261;15;57;14
343;9;97;38
281;5;31;90
321;19;72;27
295;25;40;32
268;4;50;25
280;59;90;24
341;53;66;40
255;75;97;83
264;66;21;21
303;87;63;87
302;69;2;53
320;78;22;81
261;45;89;76
323;40;68;15
251;17;88;86
273;5;18;5
345;97;30;98
315;87;59;53
309;9;56;11
334;100;4;75
328;10;13;22
315;6;56;11
292;21;38;42
277;64;81;9
312;29;44;28
331;18;68;20
279;71;67;100
326;99;22;21
308;75;32;27
324;28;1;44
303;57;54;83
346;95;31;88
336;78;94;78
288;40;77;19
309;54;54;86
296;13;37;84
320;50;91;49
311;21;95;24
344;24;30;62
320;91;19;97
311;30;65;19
286;26;2;45
311;61;74;26
345;34;17;68
327;32;81;3
287;51;95;91
342;80;98;28
322;18;8;49
313;69;12;72
346;82;25;78
296;6;43;30
277;4;94;85
333;33;13;74
266;51;96;99
331;27;84;85
329;32;100;14
297;61;48;29
329;16;13;2
286;95;66;94
305;17;88;82
342;82;90;27
309;24;7;81
265;30;30;67
265;28;8;21
261;26;52;12
296;44;43;30
289;5;80;22
250;52;58;90
261;34;88;11
287;25;57;22
286;32;41;39
303;44;68;58
256;22;4;16
347;10;90;67
300;10;94;51
335;91;42;15
322;62;6;77
287;51;87;75
276;96;10;57
262;74;57;92
253;90;41;41
253;21;23;54
256;91;19;90
303;11;60;6
336;69;87;20
254;48;50;88
270;38;51;17
335;75;25;91
254;1;8;36
327;70;36;82
265;25;5;85
328;69;82;58
284;17;99;91
334;58;74;78
291;49;30;97
326;92;52;27
304;2;12;18
286;42;38;100
289;18;8;6
250;41;16;2
303;99;87;93
277;31;31;91
299;48;65;2
299;9;93;49
321;81;90;47
339;37;36;70
284;23;61;1
312;85;1;90
283;84;74;79
281;87;1;34
251;72;22;55
259;60;88;27
350;71;90;33
319;1;10;22
257;49;11;35
287;53;47;64
350;84;62;78
271;27;14;39
319;11;56;97
306;65;97;89
335;96;70;35
292;26;75;23
347;29;27;66
302;70;42;55
344;89;39;43
346;46;84;47
286;27;20;23
257;63;26;57
267;94;84;85
270;76;43;91
265;91;74;87
259;91;14;94
254;69;58;84
279;51;100;28
250;13;79;47
312;82;93;41
281;16;9;59
338;31;26;92
286;99;90;77
339;29;73;45
264;94;56;32
319;84;43;74
298;2;31;80
251;76;36;44
340;58;22;38
260;73;99;18
289;86;87;95
262;84;90;78
278;24;55;36
334;16;2;24
325;2;90;86
340;70;18;94
282;14;69;75
322;61;99;92
267;25;51;16
262;100;51;9
270;79;19;5
320;79;62;8
292;47;78;53
310;79;20;92
344;61;29;77
272;35;54;85
275;26;9;44
320;82;1;40
316;75;89;99
338;61;58;7
308;85;82;38
261;10;90;75
258;84;55;23
337;51;89;44
320;65;65;3
330;61;55;42
341;89;28;18
322;25;22;65
310;83;69;65
337;2;69;83
265;4;56;53
276;31;52;7
347;92;84;63
292;66;79;91
341;12;70;4
