1D;2D;3D;4D
277;90;45;73
322;16;49;29
290;69;33;79
302;88;14;8
260;79;66;21
318;62;11;77
313;16;35;25
274;23;91;69
299;7;86;47
306;31;26;3
292;76;18;71
307;86;74;28
311;21;28;36
289;39;74;36
331;13;85;89
273;78;100;43
277;35;24;78
280;25;31;4
284;2;3;2
322;31;14;53
310;6;93;39
340;62;16;65
325;1;65;1
262;4;17;98
324;65;70;65
290;76;9;93
299;74;52;93
276;30;47;47
302;77;70;16
251;81;84;75
303;2;15;24
304;6;72;68
329;61;44;87
261;2;49;40
259;85;58;5
319;38;87;100
259;16;62;94
295;68;24;8
312;63;23;60
315;55;30;26
289;59;88;1
322;53;8;33
324;2;70;84
325;51;90;74
312;5;68;42
296;49;85;83
284;71;39;95
339;54;52;66
293;95;31;34
334;20;34;26
320;61;82;97
299;77;48;57
287;11;86;24
326;31;60;40
279;76;41;10
279;5;33;82
276;20;46;36
348;43;35;56
304;5;69;53
337;19;31;1
323;35;39;17
325;89;47;89
270;95;3;5
292;75;45;83
265;39;69;17
339;29;12;62
347;71;68;51
264;92;26;88
334;26;5;60
347;51;5;3
289;80;22;36
326;38;37;59
255;78;21;94
336;82;15;75
269;10;40;12
304;57;25;15
328;56;44;73
257;77;70;85
294;84;55;77
297;51;24;46
336;90;48;92
272;15;21;100
286;36;32;92
286;45;17;22
337;92;82;37
347;50;31;70
258;43;12;57
310;4;47;53
338;4;21;54
252;54;18;21
320;86;18;69
326;95;58;32
267;93;58;30
283;25;21;25
282;39;39;67
252;8;30;39
325;19;38;43
293;79;73;76
313;16;79;5
293;24;46;14
291;79;58;79
328;37;66;19
260;96;55;30
273;3;53;89
344;70;51;32
293;40;55;39
316;40;22;92
339;16;70;96
252;30;13;90
271;36;31;18
331;90;51;37
321;98;77;81
317;75;72;65
320;58;38;1
276;9;29;45
324;86;55;16
250;98;57;87
348;19;73;22
268;36;82;100
284;88;55;97
285;25;54;57
269;57;65;83
289;82;34;95
271;82;100;83
251;99;25;21
336;2;74;31
300;10;78;15
277;99;31;92
316;85;70;30
302;25;91;46
324;30;62;38
253;61;39;40
266;76;100;66
256;70;33;56
296;31;33;43
329;80;61;72
338;20;78;97
272;7;82;6
259;14;37;13
347;3;25;43
261;29;78;5
323;30;11;55
328;34;66;2
316;64;34;36
292;90;25;58
295;56;86;50
287;38;54;26
304;41;96;6
284;29;23;73
273;53;92;81
331;69;65;100
291;83;19;27
348;10;49;34
349;25;6;41
334;8;3;55
304;57;17;13
269;32;78;37
266;91;75;80
302;14;30;12
315;10;32;18
346;77;44;5
260;10;38;21
284;91;67;19
334;93;39;53
294;85;83;67
265;14;98;55
277;78;61;98
255;63;85;43
299;29;20;3
328;10;53;97
320;12;5;13
285;51;51;100
287;72;10;44
329;60;63;18
254;36;36;2
251;48;12;69
262;49;5;91
307;23;71;91
316;85;14;79
346;28;59;23
301;82;12;44
273;25;7;90
310;4;44;13
268;72;8;82
277;87;88;23
347;26;26;17
264;17;77;91
314;27;21;3
312;87;71;11
316;28;71;77
345;62;35;42
328;63;71;53
277;22;58;2
304;35;33;83
259;21;79;22
259;57;62;21
299;78;5;98
335;9;50;42
334;36;18;90
318;65;32;100
316;99;94;73
291;84;28;2
306;20;87;27
313;59;76;92
269;88;32;26
348;29;60;69
277;22;94;4
335;8;74;97
338;78;18;89
298;32;10;58
307;67;100;93
324;31;52;21
299;3;25;71
300;52;56;34
278;13;36;28
307;36;89;3
326;63;16;2
349;33;75;2
296;100;12;73
338;3;84;49
319;93;36;17
276;40;14;13
349;83;92;77
294;71;88;48
275;63;17;18
282;58;36;92
263;15;14;24
254;85;23;34
327;84;39;12
333;91;16;48
296;65;54;41
259;80;93;57
321;47;81;78
345;74;63;18
289;1;18;82
340;60;69;79
285;86;23;70
268;38;72;33
316;91;3;13
338;11;48;69
293;20;7;97
294;15;37;27
325;16;39;100
335;99;79;58
343;52;80;56
316;82;91;94
325;81;64;87
261;51;40;81
329;10;70;88
314;99;53;26
298;18;68;71
317;31;44;24
317;85;21;51
345;4;39;57
275;84;62;58
325;93;87;4
311;16;77;71
264;89;96;95
299;84;23;73
305;85;40;95
343;41;27;5
264;43;75;47
309;91;70;58
334;18;29;99
285;78;18;44
291;74;17;64
322;88;48;63
250;92;13;31
302;52;76;97
293;50;71;55
266;55;18;21
286;74;2;62
251;37;56;38
265;18;66;32
295;16;20;26
272;52;85;34
291;26;54;75
314;79;82;83
313;54;96;69
327;91;73;1
295;30;19;6
306;94;85;50
342;95;7;62
298;77;83;15
285;48;45;2
328;37;10;83
305;51;20;25
314;34;39;20
333;67;73;41
282;68;53;67
263;52;67;37
303;28;33;42
297;1;54;44
318;57;76;43
252;76;30;95
324;65;6;75
308;16;21;83
310;2;1;32
299;35;73;49
260;19;72;46
278;63;14;4
335;17;76;99
300;28;11;77
262;66;1;74
280;64;41;42
290;49;24;78
287;26;40;56
298;61;19;74
348;65;80;11
340;14;43;30
271;36;11;24
311;55;6;31
333;6;99;68
280;62;59;7
326;52;15;13
289;65;33;66
291;55;43;27
279;73;58;43
289;81;17;76
254;15;28;50
318;10;91;88
294;69;43;52
273;52;10;52
350;56;59;94
254;73;9;43
298;56;11;44
316;73;80;27
263;60;22;51
300;70;9;69
264;18;40;20
291;64;72;11
265;85;96;62
279;92;96;70
310;27;68;34
277;30;80;42
334;72;65;55
336;89;33;17
334;19;33;8
282;88;41;4
287;54;66;69
335;61;25;10
329;3;78;88
333;68;91;73
288;41;41;46
319;47;49;83
292;51;92;53
251;47;10;81
305;69;46;19
333;80;78;60
281;43;90;88
285;1;44;21
294;76;41;39
285;76;33;46
333;96;70;82
337;53;97;8
335;12;69;67
333;24;85;18
346;10;31;22
262;83;3;9
256;39;23;100
290;34;50;67
327;21;97;48
271;74;51;19
272;50;25;76
344;71;70;97
288;23;89;89
324;98;70;84
271;57;26;29
342;48;94;7
291;42;63;51
301;56;2;43
329;52;45;58
252;15;5;38
318;40;68;63
275;72;89;82
263;34;77;35
303;43;26;15
284;87;61;8
263;19;91;52
343;55;53;17
276;69;57;30
310;96;37;26
345;43;5;29
270;66;91;43
324;22;11;39
303;75;83;94
287;33;25;42
257;56;71;74
321;19;4;98
319;49;9;48
262;86;81;16
304;2;28;52
293;34;22;40
289;15;58;62
312;51;54;34
252;55;41;4
280;29;69;17
346;56;13;2
291;24;74;11
319;52;6;11
292;46;71;14
339;80;38;28
264;90;70;54
298;2;45;25
319;30;70;43
251;44;6;34
347;14;73;94
331;44;100;6
276;76;43;87
346;5;14;10
340;17;19;35
305;88;79;16
298;46;31;60
299;13;38;12
261;73;95;79
286;4;93;59
342;96;36;37
313;30;35;25
328;41;42;51
294;51;77;88
345;74;74;93
344;85;16;13
325;66;37;69
270;34;81;20
334;5;38;86
333;85;17;22
349;41;38;57
349;29;32;71
311;21;2;2
278;28;23;3
325;45;60;85
301;90;11;66
340;26;7;83
283;34;90;72
277;57;10;73
309;47;88;71
324;95;32;80
295;82;19;95
347;91;22;75
282;92;67;16
276;36;15;89
273;6;62;98
318;36;9;93
293;96;2;76
309;43;30;93
325;37;52;80
271;68;49;83
345;96;23;57
257;19;26;78
321;100;59;71
271;59;77;42
272;26;38;6
269;47;23;89
285;43;90;9
264;98;60;1
285;81;19;31
326;99;45;7
337;26;80;34
334;45;62;45
301;6;29;99
264;39;28;95
294;35;22;87
338;80;17;40
262;14;20;46
325;85;99;33
328;9;24;68
314;44;69;40
322;98;21;72
263;47;53;70
320;51;33;59
337;42;81;57
261;99;28;61
309;99;14;59
280;16;42;64
287;64;58;53
302;3;91;45
325;23;66;99
299;21;50;68
263;28;15;76
254;6;43;91
270;13;14;69
336;79;24;77
328;71;76;49
346;19;24;33
335;99;17;66
307;27;3;52
331;96;52;40
259;52;22;3
305;5;97;48
347;12;33;69
272;43;33;96
283;83;9;67
343;90;83;89
276;75;51;20
317;52;18;93
292;13;95;40
300;61;41;98
250;57;53;33
303;48;20;87
336;95;59;96
304;58;51;22
341;61;4;95
261;79;77;5
306;50;91;76
287;98;76;29
267;70;42;60
260;37;47;96
350;60;1;67
315;51;61;55
265;15;55;57
284;97;59;89
256;44;12;83
350;74;48;21
332;49;30;8
271;98;92;8
260;16;33;51
332;19;11;28
281;78;79;81
312;57;18;13
295;2;36;94
313;9;42;77
322;45;84;6
294;15;80;59
312;15;14;61
305;51;55;45
338;41;12;67
319;30;10;43
323;50;95;98
280;85;46;86
280;77;72;3
262;21;29;65
331;53;5;70
310;51;40;78
300;54;62;13
342;53;79;96
323;93;40;73
320;35;52;31
299;71;30;61
293;98;53;94
271;78;21;46
294;64;87;82
286;56;32;2
347;96;61;38
319;35;48;73
281;88;55;77
340;100;19;55
313;63;72;13
327;23;9;52
315;96;53;83
274;66;55;15
252;90;22;10
329;9;18;52
291;82;27;41
334;87;88;33
295;50;32;80
345;53;74;32
286;17;97;58
251;15;63;25
321;90;35;5
326;22;95;62
266;20;81;4
289;26;35;86
308;6;63;91
288;8;21;74
344;38;82;49
323;84;21;60
314;10;43;64
333;7;36;100
304;16;57;36
333;81;55;9
