1D;2D;3D;4D
326;67;59;22
300;76;47;61
311;39;33;23
333;61;96;75
336;35;64;20
330;76;55;99
306;74;16;100
277;22;37;93
274;91;82;89
343;74;22;93
291;14;37;64
303;9;72;77
277;33;87;34
326;76;100;45
273;21;43;6
306;79;79;54
336;73;73;5
294;19;43;85
298;26;35;68
260;88;9;74
314;48;32;100
252;51;62;77
319;55;40;36
331;84;19;29
349;77;92;99
280;44;64;16
257;81;25;21
287;5;53;18
277;46;81;44
267;55;90;54
290;26;1;75
280;74;9;81
251;85;90;19
309;50;14;59
349;26;26;85
298;4;94;16
310;99;73;63
343;87;93;49
337;9;27;1
328;75;62;71
320;67;28;22
310;93;22;39
286;67;87;96
274;66;69;51
310;73;55;87
288;88;8;76
293;71;38;92
306;5;61;92
273;76;42;18
302;54;65;60
330;80;5;21
329;8;73;49
273;30;48;91
264;56;73;34
250;39;49;62
283;96;34;17
319;34;7;63
301;91;23;36
321;36;30;84
259;43;14;35
345;63;6;16
309;79;98;1
340;71;97;8
310;85;31;53
307;65;87;61
304;61;84;93
264;21;97;52
305;27;27;61
284;71;32;69
318;47;90;57
317;23;38;77
328;96;89;87
309;16;81;67
328;92;25;87
265;6;64;13
281;10;85;93
306;14;25;49
267;89;84;56
271;76;37;92
294;89;55;84
284;63;94;71
294;94;41;59
331;15;57;32
325;20;57;12
276;26;86;41
288;73;99;51
321;26;31;41
302;73;6;19
312;89;51;69
326;23;87;57
340;49;78;26
329;2;37;88
290;84;91;42
290;66;29;99
297;79;70;77
349;94;71;7
305;25;33;24
257;44;5;46
336;100;39;11
254;40;95;29
