1D;2D;3D
363;243;110
292;370;189
239;140;395
289;336;315
194;157;175
345;234;399
374;397;400
268;190;132
257;336;223
140;271;285
173;195;145
137;248;383
302;267;204
365;308;254
181;161;188
188;352;340
398;296;117
101;306;107
202;139;105
129;180;148
389;385;346
239;351;350
232;229;245
245;163;171
320;395;350
312;283;295
353;331;368
186;164;125
300;144;216
386;207;291
230;375;398
262;167;378
328;126;108
186;251;263
351;284;363
102;209;265
320;327;367
275;231;304
400;195;227
183;166;345
387;126;322
351;171;230
356;118;164
236;137;199
355;282;187
121;282;356
120;148;232
322;275;243
165;356;368
371;146;108
319;318;296
225;293;261
363;177;381
164;174;124
256;361;374
314;341;231
396;148;190
399;127;268
349;346;172
150;159;183
284;170;395
223;279;313
126;385;307
378;229;343
119;300;189
251;281;303
122;288;170
246;350;253
188;123;322
140;250;369
298;386;218
175;371;241
339;370;389
302;249;154
323;207;224
323;307;289
133;181;259
216;376;380
156;104;284
302;263;377
280;198;202
240;350;218
149;355;276
370;393;373
256;259;329
254;150;241
371;329;287
300;140;349
157;254;221
330;216;185
228;207;140
246;244;185
275;170;128
357;163;153
312;255;165
254;295;176
303;244;148
195;188;193
244;257;130
240;374;142
129;290;361
231;257;234
362;244;168
173;145;215
236;309;317
299;122;371
383;204;358
294;315;188
364;136;357
160;313;321
120;332;344
156;290;144
135;110;142
231;172;385
194;379;303
222;274;241
315;199;199
354;192;318
366;293;230
331;160;180
168;334;292
300;331;119
272;367;270
281;359;129
388;171;236
168;138;263
159;122;353
298;280;139
258;384;348
226;280;233
193;116;169
287;186;373
314;166;317
332;151;293
362;372;214
210;160;346
146;154;170
181;226;337
173;226;308
106;113;332
219;267;377
164;318;286
129;302;142
212;344;212
194;191;254
292;139;118
271;328;190
298;217;366
321;117;137
342;106;277
129;335;264
272;195;390
162;176;172
322;184;310
212;332;245
335;195;162
286;298;223
358;351;327
196;341;362
331;242;225
278;329;386
316;309;207
147;365;278
174;217;399
263;212;398
153;378;321
124;194;282
206;346;364
200;264;386
176;136;196
296;184;298
245;226;201
193;287;194
172;284;240
384;395;139
396;262;153
113;161;237
383;103;341
246;271;397
143;268;311
299;341;252
329;200;108
106;343;238
314;282;116
314;355;297
328;213;185
128;148;366
382;395;183
258;291;353
202;288;210
229;392;181
114;283;343
113;155;324
276;122;267
189;173;172
314;187;235
378;108;239
229;166;217
150;132;383
178;264;287
206;141;372
360;292;388
331;365;361
108;288;391
355;177;130
334;155;375
280;314;147
233;186;157
172;207;228
113;227;389
333;278;179
129;366;255
218;382;234
341;201;101
331;199;108
146;133;207
258;262;288
105;180;393
292;396;293
229;360;175
327;266;310
284;213;199
260;230;230
110;257;276
312;290;275
313;190;265
257;365;201
127;125;266
232;174;138
332;213;228
103;199;208
378;216;298
131;397;217
307;204;181
388;102;390
314;399;299
394;207;167
344;246;196
302;332;272
203;316;217
225;138;329
166;333;106
242;210;296
138;368;307
105;185;222
139;124;153
196;288;155
198;378;315
122;297;327
399;284;362
390;138;239
349;102;258
245;120;103
320;354;250
215;141;323
138;349;170
176;288;242
392;313;171
217;146;263
339;155;373
220;274;148
331;260;242
118;175;124
333;380;249
175;254;137
334;125;393
289;185;361
311;255;195
300;218;394
308;202;226
281;289;215
287;296;225
148;378;346
117;178;359
112;118;345
365;275;192
275;346;213
118;100;123
220;335;309
266;338;194
214;199;134
184;133;127
131;192;234
178;309;348
105;220;400
153;186;275
319;160;227
136;343;123
202;130;320
319;173;250
385;282;166
123;215;185
181;146;127
161;269;119
259;198;338
367;136;349
261;367;349
170;106;163
261;239;125
251;355;298
400;327;210
172;299;148
118;272;116
286;216;377
207;121;304
154;268;280
334;342;270
101;121;357
275;345;300
310;354;260
308;117;137
223;207;104
255;317;277
101;247;330
378;139;319
307;322;230
342;107;235
275;217;207
100;123;297
163;273;285
396;311;338
227;158;209
212;143;206
161;155;271
196;296;327
184;398;399
323;141;126
134;349;288
157;347;226
210;338;352
318;309;119
199;118;325
144;140;317
311;297;162
358;334;254
378;146;342
139;224;126
317;244;155
349;305;382
362;156;153
308;146;150
357;278;344
242;298;147
383;316;123
297;353;145
125;111;240
125;323;307
277;283;186
318;274;189
367;217;384
194;287;392
322;312;381
156;143;354
248;367;100
276;313;346
240;363;204
367;152;151
349;314;330
185;185;261
367;345;245
286;277;235
177;343;135
382;167;333
334;310;229
227;233;397
388;265;176
109;262;311
292;170;183
176;151;351
230;225;285
393;302;315
375;164;148
221;163;202
345;274;337
199;287;182
366;273;306
248;100;256
207;381;192
307;351;376
318;108;260
292;273;337
206;255;281
330;219;316
273;186;160
247;363;311
320;210;379
192;115;307
190;391;102
179;252;187
300;212;250
135;161;258
369;342;127
305;261;289
400;395;161
290;298;390
305;302;236
291;152;263
224;359;212
136;390;180
255;200;182
362;114;190
204;387;383
291;118;253
351;198;269
183;282;229
115;298;166
155;171;363
180;181;219
110;229;363
220;372;101
235;278;271
178;374;212
115;329;303
336;393;104
134;156;132
152;379;254
292;353;379
209;282;299
383;244;295
149;334;207
389;132;210
109;207;397
313;325;355
399;170;127
237;217;390
125;123;174
387;164;341
246;282;208
288;345;154
147;167;189
186;144;226
262;288;101
109;264;360
100;218;190
130;341;281
172;258;190
180;138;334
301;349;359
312;371;275
395;333;221
105;376;105
340;212;255
376;390;351
195;293;227
365;162;334
208;225;299
363;257;247
170;317;185
247;138;138
302;126;105
151;373;266
233;120;172
392;119;164
163;165;100
399;300;303
399;279;199
108;237;156
336;126;345
317;270;128
225;259;187
179;219;243
193;101;143
400;387;277
273;287;108
141;399;251
396;391;143
133;338;281
118;355;228
152;365;259
327;392;296
158;206;396
237;167;224
373;379;147
382;124;193
190;151;371
147;130;169
394;222;215
169;317;285
224;231;102
272;160;232
122;123;356
378;359;287
316;344;332
320;343;138
389;221;120
145;148;150
115;146;360
226;252;287
380;148;177
365;386;385
374;380;148
377;157;120
207;230;128
185;199;120
159;186;300
364;333;168
280;362;187
220;140;399
371;236;378
165;209;240
155;102;320
183;199;167
316;361;318
278;207;288
189;268;364
172;379;352
221;168;368
291;200;214
313;238;364
288;236;122
376;116;191
312;167;359
127;373;326
201;312;326
176;338;194
351;126;100
231;322;284
136;124;280
279;349;219
229;213;303
319;319;275
217;113;177
137;375;281
196;379;184
301;341;181
156;250;301
174;325;393
354;357;395
318;100;289
300;137;392
259;199;296
166;213;208
341;356;363
248;175;370
376;172;277
367;317;183
296;374;175
233;145;218
347;121;328
134;259;322
365;224;310
292;238;302
125;162;221
130;200;147
329;371;116
210;338;161
213;101;123
286;151;373
195;375;114
372;338;292
293;140;351
116;260;150
304;301;336
359;248;106
375;398;265
278;162;102
193;272;194
248;235;319
258;255;145
317;292;357
220;228;302
305;131;143
102;232;105
206;367;119
320;288;306
339;312;395
181;313;395
376;186;285
290;212;209
311;178;269
344;112;250
379;291;219
172;272;235
136;287;183
186;215;176
345;216;200
119;373;269
291;295;390
365;150;290
172;333;265
112;125;386
342;311;287
275;338;320
349;112;247
254;380;217
256;257;223
337;266;310
119;198;250
295;323;112
253;276;253
137;327;223
135;238;239
319;364;234
233;282;115
210;300;157
234;157;284
101;185;325
234;163;271
265;348;239
335;228;240
142;162;330
327;331;109
103;349;220
182;305;238
244;154;262
160;205;233
283;310;138
235;240;184
173;161;121
339;250;345
267;169;360
252;291;247
268;296;322
252;168;286
199;136;187
291;389;161
367;140;153
286;163;337
297;284;202
234;171;290
113;362;308
114;350;157
309;151;352
303;393;153
130;105;147
187;370;221
328;218;129
352;289;279
329;174;366
236;128;136
348;368;343
156;228;187
394;397;392
132;397;342
237;245;248
263;211;395
194;126;166
320;193;367
102;107;194
144;385;264
319;371;194
345;146;282
286;316;185
273;212;345
386;228;182
128;391;296
145;313;224
364;347;209
194;374;146
290;186;392
321;170;185
121;241;310
372;281;148
109;294;245
288;393;294
249;261;387
372;191;255
376;235;150
390;177;365
279;312;309
315;208;322
285;195;281
207;259;394
159;111;385
126;363;265
143;390;191
366;173;101
245;163;173
196;119;165
242;397;257
202;217;170
334;242;213
171;265;141
322;279;244
223;317;321
326;121;104
108;147;189
299;388;110
210;207;229
287;144;226
227;316;162
151;143;360
310;270;116
259;367;205
114;300;399
191;334;152
104;183;397
241;278;271
213;248;209
104;193;328
254;343;180
191;186;285
140;255;246
148;348;188
352;301;245
231;247;109
284;388;144
375;298;344
119;318;238
110;365;340
120;132;327
157;395;144
381;217;283
129;365;233
204;177;344
199;315;397
376;162;304
230;310;132
150;197;274
118;250;151
386;333;109
368;240;365
168;170;254
159;105;378
308;184;127
116;276;142
337;328;173
384;166;135
148;376;220
355;400;230
142;130;246
398;198;156
369;251;126
131;146;331
344;125;120
148;239;400
184;316;220
210;263;120
123;386;211
232;372;237
221;224;180
342;363;202
346;358;229
112;333;315
380;250;122
243;340;191
204;388;362
347;244;212
232;384;251
340;175;154
117;105;202
169;365;239
292;224;124
201;148;199
309;234;141
299;294;105
258;174;134
278;236;155
176;259;290
140;392;386
140;344;151
127;173;364
349;118;371
397;131;261
106;331;330
157;349;208
278;303;276
155;250;319
132;136;339
400;195;390
214;327;135
283;322;200
309;136;116
388;121;287
297;100;108
293;364;187
299;115;252
349;370;311
232;267;376
129;134;235
282;392;355
345;247;340
190;248;127
173;221;297
219;377;328
370;172;284
100;227;262
251;140;352
247;110;208
345;202;100
326;178;225
396;293;195
253;309;400
172;196;186
178;246;283
175;325;140
218;344;259
192;398;114
363;112;200
329;122;385
337;122;287
260;173;288
222;239;164
342;236;184
143;394;315
214;260;252
241;227;264
345;158;168
133;192;226
264;354;400
127;371;214
186;352;307
308;282;357
217;306;316
277;343;373
106;270;210
143;382;315
190;327;180
239;253;299
143;105;354
390;386;240
223;127;158
314;160;252
196;236;212
298;250;356
248;103;267
104;205;102
271;217;271
125;101;221
374;369;147
153;168;257
172;334;215
370;152;368
323;353;318
344;252;117
335;351;220
347;263;309
143;172;283
139;208;379
225;355;192
281;323;324
322;274;330
392;259;199
237;375;139
236;350;259
259;108;275
153;216;115
318;273;292
381;292;148
179;130;366
248;264;300
268;122;228
228;197;384
227;353;134
139;311;323
138;248;299
296;333;382
264;290;106
139;367;141
140;230;313
170;113;194
338;267;340
379;277;144
122;286;172
233;213;199
196;189;203
174;202;128
255;226;140
201;260;362
180;115;155
309;146;390
248;376;143
251;337;370
286;194;147
129;163;271
347;111;114
365;306;350
108;289;203
168;249;388
236;211;281
201;343;268
298;204;201
216;290;141
388;275;394
151;169;243
179;277;312
312;288;136
222;283;280
264;182;356
154;211;327
352;163;386
224;109;250
267;316;279
395;356;255
120;397;307
105;115;290
102;283;159
203;174;239
186;220;273
388;128;327
218;102;284
257;155;110
193;324;114
157;139;343
191;359;379
300;395;108
309;162;127
352;285;196
147;199;297
141;262;284
260;377;333
342;392;282
344;394;315
120;265;364
315;360;163
249;288;205
378;167;141
136;256;257
328;134;382
373;194;252
241;196;369
149;111;151
246;182;153
165;229;205
295;154;188
304;191;236
235;357;272
397;352;363
397;146;328
156;237;191
205;135;153
145;129;191
381;204;355
370;209;270
258;226;338
342;225;120
112;145;141
131;156;201
263;290;317
278;363;393
241;217;137
222;248;337
138;342;333
389;155;316
120;296;247
196;226;334
251;137;195
145;175;391
132;276;258
