1D;2D;3D
391;255;391
130;189;345
288;144;391
210;285;283
260;123;245
233;198;126
394;201;292
230;178;268
109;326;386
269;196;147
168;241;363
140;333;160
162;257;116
287;286;397
127;270;392
258;265;156
180;191;231
379;333;243
137;322;186
365;320;203
302;220;201
179;202;161
259;126;223
229;300;116
321;164;269
270;307;330
288;293;299
182;348;114
247;300;255
245;307;300
297;184;305
374;322;339
197;269;292
142;323;212
315;201;365
242;342;144
121;329;160
190;193;115
236;212;220
388;354;144
190;144;113
182;313;234
366;381;326
136;106;362
259;131;305
390;394;375
187;370;340
116;156;364
186;219;272
324;241;172
160;279;116
287;167;340
345;193;346
187;106;399
350;313;152
197;277;111
136;306;396
126;172;333
115;109;273
229;269;192
193;361;388
181;129;235
284;332;163
202;135;118
300;274;296
141;229;181
380;104;392
167;332;195
168;260;288
315;288;123
147;400;228
301;195;307
236;285;234
153;301;330
145;177;117
290;337;348
106;147;175
244;194;379
290;304;300
381;161;173
357;276;242
376;243;306
209;216;122
244;345;188
112;108;156
332;275;342
396;379;118
220;370;194
107;357;285
370;244;118
370;117;116
331;211;231
242;357;296
196;193;160
223;125;316
250;176;389
262;155;277
213;269;275
364;270;108
278;228;182
