1D;2D;3D
247;149;346
243;215;384
109;352;366
151;192;231
307;214;100
126;389;239
238;341;140
394;281;309
275;251;201
207;341;310
345;363;308
226;237;279
314;177;294
324;336;217
380;112;284
261;195;238
185;271;124
177;300;225
210;161;350
129;229;234
181;379;199
299;302;132
393;333;168
105;253;322
165;207;197
238;251;333
280;197;293
101;207;354
188;159;133
340;390;215
393;185;267
109;362;291
280;199;110
122;158;213
151;203;192
162;381;320
206;255;127
263;184;286
368;377;228
215;198;353
165;303;104
395;194;142
276;227;372
126;355;236
270;214;313
398;378;377
128;178;204
168;225;130
189;316;169
393;323;105
221;334;191
250;267;324
324;217;254
379;245;169
201;202;392
157;136;217
160;237;335
378;155;229
202;359;341
380;260;399
266;341;305
163;201;329
194;206;198
123;262;273
390;323;137
135;268;389
201;344;351
315;160;251
108;218;105
193;128;159
210;204;267
296;189;146
105;255;146
188;180;156
140;296;366
270;169;207
309;145;208
199;174;344
223;313;352
299;395;364
336;221;322
397;395;169
145;281;268
134;290;292
228;332;169
194;299;163
366;101;132
143;209;145
158;261;349
398;197;160
295;102;334
170;146;247
281;122;314
396;313;241
130;239;338
203;245;233
275;291;138
218;198;276
379;351;327
319;355;341
292;285;102
140;170;191
362;298;224
387;250;168
176;349;279
225;130;135
287;318;381
192;131;383
202;126;357
284;141;284
212;161;122
210;276;313
272;283;174
368;308;278
166;375;290
392;309;227
326;106;156
315;291;135
287;170;298
349;378;266
209;282;382
392;373;288
325;323;342
389;113;383
393;265;388
246;200;110
355;141;313
322;370;262
331;368;197
131;289;337
345;137;309
203;205;354
326;337;260
150;337;367
242;160;282
341;286;181
140;289;128
182;140;260
383;318;331
386;161;166
365;297;358
354;237;219
249;104;272
383;149;337
243;311;121
347;136;137
247;400;160
117;165;328
390;387;119
325;184;192
109;265;254
354;190;121
129;231;198
123;157;313
320;283;279
292;120;102
123;321;107
123;272;338
251;361;181
264;301;392
301;147;348
367;354;354
254;149;362
232;265;222
235;176;146
260;249;392
227;148;225
255;209;173
149;357;278
297;196;287
341;211;294
139;344;342
138;315;354
170;262;228
216;396;328
312;303;334
137;158;153
159;217;343
367;315;387
214;373;126
111;134;361
165;116;213
264;235;388
175;210;221
279;336;250
308;305;140
147;227;185
228;355;175
201;397;328
251;353;384
273;149;198
238;272;320
140;173;272
340;174;201
284;316;175
280;310;257
102;334;269
384;270;399
126;364;311
147;237;242
259;317;198
385;156;376
140;397;167
261;299;365
120;245;231
304;200;198
180;302;320
353;137;164
199;398;356
225;359;111
236;227;176
341;389;184
172;232;158
276;239;216
142;254;147
200;308;176
154;353;140
219;209;195
114;333;333
232;330;334
238;225;192
303;332;350
308;303;192
216;108;289
152;354;140
133;317;331
112;307;292
308;189;303
255;355;184
351;349;235
262;391;335
209;372;317
334;365;150
233;266;110
329;294;139
281;205;318
325;364;138
362;310;300
335;347;246
135;359;302
128;357;116
168;188;267
166;304;267
168;150;314
233;381;151
214;113;259
234;108;119
258;303;323
255;397;355
318;101;270
336;232;386
291;351;182
378;293;150
389;127;373
308;176;369
399;336;331
340;297;103
245;178;364
271;305;356
189;112;103
317;256;395
391;205;238
204;141;240
208;327;349
171;166;166
116;300;116
251;127;306
207;275;243
110;202;385
179;348;141
144;349;150
357;283;120
216;114;253
241;371;374
325;254;387
201;168;355
308;264;191
235;110;345
392;269;188
110;145;122
362;338;360
115;376;162
139;157;202
354;303;349
397;134;278
291;388;106
108;181;205
209;320;375
169;117;308
336;302;208
284;253;120
250;331;389
217;215;274
381;160;259
155;285;211
138;305;325
102;215;319
125;238;222
254;171;279
382;335;167
219;260;288
254;347;386
106;365;269
203;306;319
340;221;183
113;165;310
342;110;145
360;140;293
120;321;379
308;271;386
279;352;331
368;362;289
214;190;147
106;377;252
154;182;382
222;392;363
365;197;183
338;275;128
390;394;225
210;229;277
355;302;185
182;372;364
315;341;165
169;226;352
172;289;205
121;397;192
248;176;390
167;159;155
386;284;387
160;254;323
247;249;363
400;164;244
297;281;121
276;163;104
148;275;384
128;356;393
228;359;329
207;103;145
238;193;374
316;375;139
268;211;327
132;106;242
108;227;209
108;356;269
391;353;136
114;149;173
348;167;398
100;316;262
125;164;105
224;295;328
271;361;103
237;331;195
320;234;230
189;157;390
235;229;217
275;352;292
111;276;145
247;123;397
308;177;239
219;318;274
368;276;243
303;318;305
362;388;199
347;123;359
319;296;135
308;373;352
121;324;294
214;377;301
369;308;170
196;187;297
287;321;314
234;118;331
361;338;358
350;343;372
391;295;142
273;394;311
288;277;347
253;130;157
284;231;234
288;288;109
329;299;332
324;267;312
218;161;169
142;251;278
273;355;273
296;110;131
121;298;141
210;375;227
277;323;314
218;363;178
344;228;226
231;262;112
270;158;143
256;136;374
310;168;127
105;299;315
307;277;155
236;271;219
185;303;121
259;200;106
131;393;329
306;364;154
