1D;2D
945;844
422;483
469;512
270;974
544;144
867;715
679;902
579;863
739;819
504;520
328;977
891;939
516;144
995;396
638;542
934;42
962;573
872;585
257;792
575;758
293;267
964;176
3;827
338;329
999;693
625;189
283;510
62;291
341;250
970;827
308;508
633;186
247;718
814;91
154;801
838;999
239;620
400;151
465;221
796;510
51;924
894;917
644;291
294;594
533;653
439;710
686;14
611;650
597;931
354;858
299;737
284;39
922;394
443;765
772;407
708;788
378;807
131;221
276;300
440;266
801;942
330;758
969;776
209;19
316;380
215;452
112;188
889;610
814;559
252;986
41;98
65;361
683;728
445;329
896;672
701;747
141;672
619;717
636;612
422;399
601;933
776;134
913;616
454;843
584;277
446;772
77;672
144;145
848;304
682;606
434;344
364;121
700;581
259;401
438;528
681;942
536;169
720;575
66;316
175;962
