1D;2D
536;364
870;343
230;197
329;318
808;174
37;948
135;910
811;246
626;3
412;318
156;902
744;813
676;736
186;868
358;819
887;726
205;197
886;78
508;405
540;147
893;781
121;48
676;822
987;873
647;38
766;923
762;205
696;929
407;505
18;566
269;846
471;847
544;99
385;631
306;732
601;190
286;653
30;934
136;90
308;678
253;375
706;718
771;432
76;452
810;497
940;450
665;386
258;407
675;385
827;555
292;873
943;678
543;874
696;25
426;266
254;823
487;177
901;847
351;218
164;363
482;10
404;746
187;604
605;376
202;789
552;870
816;58
193;326
98;108
639;879
427;195
37;288
127;854
754;334
97;361
549;543
261;626
959;963
897;842
424;657
997;73
360;966
867;418
547;754
446;113
376;299
776;653
42;440
118;551
762;330
26;163
499;830
841;922
245;398
169;699
269;848
518;212
551;555
973;546
60;969
290;763
346;637
416;169
892;284
722;783
943;681
472;864
371;792
17;505
386;567
409;894
796;840
679;678
636;581
226;200
729;839
803;165
791;910
337;549
452;378
308;108
505;164
958;476
507;623
93;985
921;545
889;408
764;689
900;884
969;240
35;259
284;29
269;485
464;949
563;172
440;310
873;191
555;768
99;708
41;403
308;397
185;346
294;642
292;987
689;823
855;419
222;464
477;962
493;987
135;267
883;48
784;530
387;431
277;918
81;117
315;644
302;887
843;711
210;850
426;607
856;401
624;860
620;335
877;177
992;809
861;654
751;659
67;650
726;440
139;551
54;740
430;349
756;726
385;295
770;321
125;698
808;692
466;762
622;969
522;603
499;96
396;672
488;583
743;950
948;164
307;715
232;680
323;823
730;954
343;892
796;145
639;357
409;431
333;504
233;353
395;728
381;735
610;214
722;390
217;261
206;583
878;726
99;690
886;674
406;778
166;261
306;681
258;927
238;869
30;41
870;932
743;481
421;22
775;897
680;774
535;38
641;581
828;626
660;702
12;566
885;697
593;635
486;522
523;980
827;570
156;908
283;888
527;951
828;847
230;605
901;583
464;654
637;618
152;522
831;677
5;406
13;656
610;666
514;657
149;386
455;113
546;186
94;501
78;214
961;415
286;189
501;604
452;90
588;472
330;248
67;671
789;534
964;755
197;26
156;59
976;233
949;658
418;563
454;446
508;975
598;719
3;180
45;502
313;17
170;126
467;939
622;313
425;353
669;295
624;196
148;600
665;533
26;226
69;87
265;956
183;79
379;864
390;11
493;30
244;421
137;840
986;420
485;829
153;908
441;260
73;285
614;424
823;767
957;737
577;477
468;422
889;55
424;168
449;947
490;202
327;731
555;185
241;857
258;141
629;95
855;53
590;45
986;780
246;226
274;533
369;715
39;214
455;858
750;439
951;585
606;956
410;408
103;794
877;580
262;975
362;893
945;919
45;38
867;857
48;663
606;665
477;110
112;513
553;40
667;400
125;507
230;953
827;128
135;584
812;119
702;875
559;924
225;247
230;209
729;705
607;5
352;182
969;617
172;76
505;787
894;585
59;265
355;243
240;17
812;966
253;513
19;864
602;653
506;519
170;726
243;290
255;326
559;424
840;44
934;397
836;465
332;796
393;268
914;208
37;760
579;75
214;424
879;349
993;383
241;227
911;991
377;893
865;907
940;528
949;352
936;706
564;868
147;290
735;868
39;243
765;825
163;136
346;263
101;350
424;517
178;745
417;300
389;551
754;856
241;891
13;346
674;72
249;986
425;206
108;229
554;881
681;510
106;561
85;951
268;392
755;659
664;76
654;950
686;160
116;409
846;933
696;5
662;184
486;962
630;87
746;220
509;71
884;977
706;965
367;77
747;914
867;303
975;430
92;496
578;558
675;610
869;346
409;155
537;458
890;734
616;675
441;586
503;610
103;584
886;952
115;732
755;204
907;33
594;758
687;308
242;589
731;539
139;787
532;281
582;217
810;575
704;53
125;693
176;561
547;892
483;807
626;743
193;46
234;600
76;906
336;575
372;314
461;909
592;28
56;95
708;232
13;134
735;364
66;830
20;381
770;455
208;531
255;455
198;95
697;77
463;546
666;532
358;57
123;16
283;229
612;486
663;38
404;970
730;464
859;577
123;226
517;613
551;16
780;915
278;161
278;70
364;544
682;388
657;475
441;626
848;468
508;626
187;249
25;828
916;38
155;83
278;179
403;509
581;725
676;547
489;155
784;710
74;301
367;531
946;757
86;249
769;745
124;381
251;596
436;944
