1D;2D
201;266
416;916
138;664
271;229
333;254
947;372
306;172
472;588
978;620
20;98
68;254
871;490
913;448
120;898
537;379
369;450
282;341
206;605
39;141
171;852
798;39
511;327
493;645
541;630
246;736
436;283
841;989
900;997
932;698
227;956
753;285
168;200
881;921
297;840
157;705
547;776
406;33
818;322
119;529
90;73
307;142
915;728
591;850
778;203
267;172
738;107
407;917
747;885
300;931
543;975
21;637
910;990
886;950
527;584
806;576
197;654
796;779
994;433
548;475
141;324
918;211
340;909
824;994
920;995
83;203
2;13
141;485
716;628
3;645
759;668
672;453
75;729
466;507
302;150
919;877
426;521
310;353
309;942
246;260
830;68
715;510
729;574
977;78
759;528
573;926
754;573
437;258
411;27
309;863
534;494
333;111
850;271
685;443
311;888
242;100
378;319
300;121
475;522
78;469
146;83
