1D;2D
321;66
304;87
252;30
262;93
333;69
325;53
277;63
288;71
284;80
337;81
279;25
320;76
313;61
284;61
292;8
348;67
311;87
276;76
334;60
325;100
253;2
318;34
283;43
270;99
338;59
321;36
344;57
333;67
286;31
318;66
335;46
339;2
344;98
259;34
333;32
348;15
258;26
298;81
261;76
320;97
301;13
313;90
271;75
255;36
294;87
269;69
342;26
287;64
283;25
325;80
262;10
292;91
272;75
317;8
313;58
272;26
285;5
330;98
326;75
325;67
306;13
261;98
316;56
316;91
309;13
275;42
294;38
275;87
255;51
341;25
328;33
286;68
283;45
296;52
309;76
334;7
289;78
317;53
320;28
282;72
329;41
346;39
328;71
297;18
291;71
278;99
319;33
318;78
316;81
323;42
256;53
322;5
342;28
299;42
291;11
263;12
267;77
266;20
250;30
307;34
289;53
333;20
296;92
291;64
254;23
252;10
289;100
296;49
286;85
251;38
254;43
294;93
309;3
263;51
260;46
317;38
336;16
312;92
333;56
325;44
319;46
309;41
253;45
250;88
295;54
257;69
280;3
322;99
251;5
300;15
266;4
283;44
343;27
258;2
319;78
279;92
291;46
312;24
290;20
307;25
287;95
324;80
260;82
267;95
324;30
279;92
298;97
314;65
293;76
326;59
346;89
334;100
334;99
315;23
257;100
272;63
322;59
327;67
330;45
321;57
310;62
284;80
272;72
258;53
338;68
340;53
341;90
347;92
276;19
289;42
323;62
275;86
275;94
255;66
262;21
260;65
329;3
315;18
255;2
276;76
283;46
332;87
335;79
290;57
293;89
325;51
279;5
299;38
260;28
295;62
297;72
345;60
263;27
312;22
300;16
336;92
339;46
261;6
276;44
288;62
256;9
321;7
338;45
284;37
305;20
325;24
345;89
318;85
283;14
339;73
349;53
293;96
257;20
276;55
321;41
279;8
290;64
263;20
306;66
338;81
280;70
326;33
282;31
304;83
315;39
350;68
330;7
308;37
258;99
263;27
295;49
324;45
266;85
293;45
270;68
324;38
317;47
320;48
300;52
316;35
284;46
332;53
269;38
294;67
273;70
286;28
305;26
343;33
335;59
294;52
320;39
281;98
330;87
288;25
266;98
307;19
301;10
287;45
308;48
324;30
321;40
261;70
324;25
306;10
338;79
327;82
279;64
276;4
317;41
281;47
326;90
270;62
290;46
299;59
272;91
318;45
343;19
291;63
254;82
281;32
327;80
323;47
324;98
251;44
284;3
280;34
323;10
291;36
326;51
337;66
302;14
305;39
253;86
286;13
320;39
253;91
275;34
281;43
305;89
299;40
268;41
323;5
260;68
323;61
285;57
338;19
283;65
304;2
342;40
319;34
306;23
293;56
270;5
321;36
298;9
327;37
269;87
258;87
339;33
350;4
335;74
253;4
262;13
267;63
292;93
280;8
261;12
327;29
288;79
337;73
322;33
259;90
253;8
331;98
321;100
287;21
261;10
295;12
326;19
287;94
290;41
301;83
274;11
256;86
294;43
313;53
318;6
300;54
275;61
269;69
350;17
292;21
276;9
266;22
294;13
297;63
250;98
254;92
291;87
339;14
301;18
310;41
289;7
287;91
288;5
259;1
273;37
272;48
264;34
334;51
301;48
312;37
332;38
308;61
325;32
345;76
275;28
317;22
289;40
279;36
278;81
282;11
250;86
321;80
336;89
268;54
313;16
299;40
271;40
310;89
289;50
320;83
347;88
287;69
343;31
278;49
295;98
328;83
294;25
341;22
338;22
296;2
338;61
287;31
313;83
296;69
312;25
341;68
285;47
303;4
297;63
285;32
277;90
320;53
271;8
337;80
288;77
264;71
345;2
310;17
328;38
333;26
303;26
336;53
275;83
257;49
305;60
335;4
261;77
270;42
282;34
315;64
265;13
301;28
265;45
309;31
342;9
326;84
302;59
328;31
322;81
261;6
346;55
279;87
305;10
291;76
295;4
303;50
276;95
269;100
278;98
333;77
275;83
349;69
316;51
293;43
276;16
326;17
266;82
347;41
258;96
261;29
298;29
311;45
262;37
349;99
295;35
251;95
330;84
285;56
296;37
258;14
323;63
310;24
350;49
343;80
337;35
260;44
297;50
327;86
341;71
347;75
304;54
276;6
333;72
268;4
271;99
304;78
254;76
293;87
293;3
311;37
344;19
305;3
292;57
266;58
332;96
295;66
291;70
261;33
279;10
289;81
336;44
311;85
270;18
289;44
327;94
331;95
331;89
349;9
256;79
294;84
267;95
317;96
262;41
301;41
261;2
333;8
308;37
282;80
278;83
277;56
260;61
258;40
348;99
290;46
347;22
306;36
282;96
297;46
278;96
255;98
347;74
294;1
263;96
279;65
256;82
253;15
258;79
276;43
350;4
278;93
286;99
323;76
250;40
300;94
345;23
321;14
295;23
305;52
330;3
260;95
270;67
319;10
331;11
277;93
299;44
314;44
350;81
268;37
284;71
270;55
279;27
333;72
323;28
272;90
252;92
315;13
334;86
317;4
268;23
313;72
346;46
300;93
294;63
343;32
301;47
255;69
299;73
288;5
331;30
262;73
263;79
313;87
255;77
311;94
289;47
254;73
331;100
310;91
302;25
301;81
270;76
344;17
338;38
324;16
309;59
305;71
267;5
298;41
257;83
291;76
312;69
326;96
345;90
342;75
328;60
275;29
264;54
336;42
277;47
295;92
278;45
314;62
252;95
311;17
290;3
303;24
349;49
307;51
336;78
260;45
290;73
342;7
260;72
339;91
296;46
343;99
317;80
338;88
278;40
284;44
261;62
296;49
291;44
340;98
304;86
302;72
348;22
292;47
287;84
315;63
263;29
299;90
267;5
333;32
342;34
309;54
251;100
307;79
304;44
270;48
300;61
301;29
265;92
347;92
332;29
311;2
280;6
288;95
252;17
350;41
252;20
301;73
311;51
295;72
344;91
328;50
279;82
262;57
336;90
324;4
255;2
313;68
294;4
265;51
328;66
301;69
285;53
281;92
286;41
306;84
313;97
309;66
349;58
339;60
250;5
258;20
305;76
313;97
302;45
348;51
264;15
292;40
324;18
316;36
257;16
332;46
342;100
306;3
345;22
344;52
325;88
264;80
307;61
321;16
344;87
252;31
263;89
294;97
291;86
280;12
323;62
319;16
318;42
252;61
289;62
317;16
293;26
328;99
350;35
288;21
349;51
280;74
300;26
333;66
325;46
338;4
296;73
261;44
278;67
303;27
312;2
317;50
264;46
310;49
304;21
295;97
332;50
266;45
289;20
289;92
350;85
288;54
255;84
311;92
283;66
308;38
340;46
337;97
305;92
268;24
262;37
315;44
305;46
327;93
344;7
297;34
318;43
272;70
313;82
320;33
337;59
254;51
271;10
317;4
313;13
283;64
297;8
273;54
251;23
297;16
341;61
255;29
256;79
250;51
278;94
299;94
263;30
341;72
283;99
265;12
260;59
326;83
274;25
288;75
288;68
277;42
278;14
344;68
342;53
330;63
324;9
344;8
305;34
266;19
294;33
278;76
278;58
301;39
320;88
284;16
261;88
318;70
257;12
250;18
330;49
314;99
295;30
301;59
260;83
329;87
255;28
333;7
282;96
347;25
348;67
300;50
277;39
294;3
314;11
273;92
329;73
343;51
271;90
340;18
287;6
305;23
316;67
304;99
252;45
286;39
329;28
286;12
276;58
287;53
348;94
327;21
349;42
340;26
