1D;2D
262;99
312;69
278;33
312;10
317;96
341;14
345;72
258;48
278;97
324;30
272;50
309;51
283;24
286;34
315;3
281;59
276;46
290;96
313;83
317;76
297;4
251;15
330;5
322;22
303;83
285;34
251;90
303;50
296;25
288;15
277;19
348;76
338;30
269;19
264;2
275;67
341;81
289;98
319;81
322;97
333;89
279;76
286;7
272;94
296;71
315;69
347;49
291;16
262;29
287;15
273;70
252;95
284;32
338;7
252;71
280;49
276;62
338;82
254;63
345;44
342;7
282;54
297;71
271;61
269;62
304;53
322;13
341;33
311;21
294;90
268;35
252;88
345;2
266;36
293;66
291;66
258;43
348;17
282;19
284;16
307;78
340;98
319;29
280;9
335;81
283;89
338;57
316;45
259;10
252;68
332;35
291;27
281;96
311;97
262;75
342;76
258;68
306;33
344;58
335;29
336;13
299;62
287;92
302;59
305;25
314;53
268;99
320;25
256;49
315;90
283;83
310;90
319;58
333;11
338;29
253;52
312;58
343;23
305;75
337;82
269;96
311;40
294;59
252;53
346;97
302;33
261;44
271;89
295;44
316;32
349;27
320;30
332;45
310;24
251;60
271;61
291;73
311;88
272;61
332;43
261;37
289;46
309;64
258;53
346;77
272;52
260;17
270;9
331;78
285;5
284;20
333;63
269;33
285;70
350;38
294;33
285;58
252;96
294;91
290;88
320;95
276;60
347;14
310;30
299;16
345;19
308;98
325;24
347;37
320;96
272;80
270;12
251;37
302;8
314;1
343;92
328;31
259;26
283;98
301;15
286;80
260;7
330;41
278;53
291;5
273;3
340;42
314;92
285;69
332;67
288;73
278;67
252;78
289;79
303;32
277;91
262;30
252;70
252;54
301;54
282;91
274;13
261;2
284;27
267;9
316;6
337;44
315;42
332;51
349;16
323;38
316;11
285;90
345;70
348;4
312;79
346;88
273;62
315;91
262;79
317;54
321;5
323;90
315;46
340;71
328;94
251;55
261;99
343;90
341;97
250;52
308;85
314;48
346;74
314;53
297;70
342;60
302;56
253;90
349;40
323;44
317;5
288;61
303;77
330;40
276;64
293;65
320;49
323;29
330;75
317;1
251;94
318;64
323;71
268;58
340;25
323;87
329;13
306;97
288;14
270;54
261;53
284;16
334;25
261;66
262;93
339;73
307;56
264;59
321;93
298;51
296;42
348;72
307;99
261;33
332;59
341;11
293;67
251;43
256;19
279;88
278;59
329;69
262;53
332;50
272;92
332;73
285;48
339;86
272;8
258;40
340;70
333;42
256;57
342;60
273;95
285;89
309;62
300;20
326;65
329;93
302;3
322;66
316;63
298;79
342;52
299;90
299;23
322;75
262;23
261;35
311;64
281;74
255;87
331;30
250;59
324;82
343;60
278;15
279;32
345;24
326;7
272;40
298;38
344;16
338;19
313;87
327;20
252;14
335;89
292;34
297;10
261;58
349;60
315;82
346;28
327;36
313;83
290;1
304;86
281;94
331;61
287;78
304;64
341;18
280;79
323;47
339;6
282;34
281;96
259;8
291;27
312;100
286;32
331;26
347;73
267;10
273;89
261;16
272;4
335;26
319;99
289;42
287;37
304;45
278;27
314;85
265;72
329;84
297;61
290;51
330;4
322;81
256;25
341;25
309;33
311;13
348;15
259;63
275;87
261;76
302;11
316;33
321;5
263;76
274;16
347;93
271;23
261;33
331;58
305;22
272;90
340;20
306;29
293;70
301;55
302;59
334;67
330;8
269;44
300;40
291;66
340;100
252;59
267;27
267;36
347;87
311;19
279;32
317;32
345;99
274;54
254;2
305;68
318;50
279;40
250;99
250;55
281;34
286;100
283;22
346;28
252;58
260;95
327;91
282;11
320;83
252;53
321;51
322;3
264;69
322;2
342;30
273;82
263;50
266;88
279;44
319;51
298;50
284;38
296;61
280;47
325;28
299;42
296;8
344;100
282;41
306;1
298;78
339;47
292;27
252;2
311;99
319;27
331;67
264;59
286;89
271;26
264;49
319;16
294;66
341;37
336;94
256;64
274;11
335;31
316;65
344;55
254;90
308;30
290;76
329;42
255;69
279;97
321;5
254;5
350;48
333;25
298;44
329;64
334;31
324;5
293;89
267;38
282;82
277;30
289;36
263;92
320;55
319;23
307;57
252;84
339;96
275;52
345;58
271;54
297;49
330;81
323;9
252;84
