1D;2D;3D;4D
101;117;116;205
1;70;95;337
82;81;295;267
66;40;42;309
230;208;83;99
21;348;16;109
765;877;829;868
864;678;830;952
231;247;335;202
19;338;246;1
663;768;996;966
164;181;53;340
312;199;44;161
755;721;698;974
104;144;30;221
722;655;895;833
29;326;347;328
695;762;858;716
650;781;657;972
760;782;898;911
968;659;733;828
3;232;192;8
177;193;215;319
714;762;775;858
783;698;768;768
917;678;826;874
131;12;138;223
47;152;176;126
986;865;862;946
887;790;917;886
712;945;961;948
925;789;750;854
967;869;784;795
859;931;920;986
853;833;677;971
861;739;952;947
994;993;933;653
243;288;149;206
320;20;178;210
339;135;337;171
76;280;50;76
192;159;119;134
205;126;221;96
981;926;666;729
30;317;256;277
733;812;870;894
695;817;755;738
790;870;699;847
262;42;4;141
910;688;682;907
977;944;753;726
130;129;139;315
702;838;934;844
291;276;263;89
988;682;721;835
157;154;330;340
313;7;127;186
851;871;873;927
279;181;106;141
210;81;85;309
882;823;885;799
138;106;275;150
759;796;888;943
991;762;938;950
924;685;822;800
903;752;711;939
102;246;199;15
312;306;32;198
109;294;242;293
213;328;127;318
248;271;285;161
868;927;832;758
142;329;88;26
870;909;875;994
45;60;28;141
177;89;190;135
230;321;216;308
869;998;743;692
43;278;269;16
705;654;871;665
91;161;102;252
240;279;333;193
329;17;332;301
675;908;692;980
932;665;901;700
712;912;900;987
810;670;967;887
892;996;960;856
876;869;724;860
255;20;54;215
878;903;762;820
35;229;1;281
888;901;865;849
118;291;342;217
675;863;874;846
741;819;893;926
853;985;675;745
95;343;185;137
199;255;313;233
926;698;830;862
6;91;64;233
700;996;688;915
700;981;707;967
282;47;272;345
764;655;791;754
180;329;50;13
181;219;31;291
8;117;178;206
205;113;185;331
142;320;141;12
140;148;35;37
350;230;233;194
290;32;85;296
730;758;737;784
975;762;719;840
933;920;869;756
927;846;952;994
748;842;757;715
855;708;817;777
35;192;112;87
885;709;944;830
199;305;276;268
36;17;312;341
672;745;728;764
314;270;2;278
172;199;213;302
846;834;759;806
888;916;869;963
165;214;291;296
953;793;891;755
178;248;303;26
146;140;182;265
679;816;945;685
745;727;790;725
59;73;73;96
27;182;296;186
811;672;676;769
845;680;977;785
823;995;981;730
180;136;166;146
28;321;19;150
330;144;95;303
810;956;889;967
901;728;851;912
738;699;956;864
736;693;963;731
748;913;961;807
55;201;261;191
916;948;861;965
893;936;687;765
68;307;56;21
955;826;753;818
989;946;663;822
294;269;194;239
933;770;682;776
333;331;129;328
998;973;922;666
846;942;732;859
872;769;788;875
246;208;67;282
816;829;779;805
335;232;172;141
857;989;928;913
181;328;191;253
62;335;44;131
739;833;796;937
949;764;701;785
75;256;166;273
775;680;872;890
346;223;193;173
727;881;691;829
661;860;771;753
170;302;29;195
212;125;25;325
784;654;935;988
123;212;220;348
199;6;228;6
822;777;741;884
742;779;712;811
338;114;176;68
700;925;653;687
51;344;340;222
69;295;246;120
105;181;279;98
853;712;978;662
872;930;772;959
110;103;164;144
226;342;319;169
795;657;925;960
72;249;286;223
910;884;686;934
701;892;776;825
860;720;837;989
709;832;876;843
294;133;41;149
137;188;288;263
147;10;320;175
953;777;745;865
805;705;947;660
747;724;844;825
79;184;231;164
217;167;288;14
674;835;663;660
952;667;869;685
667;963;892;748
981;765;944;830
104;140;350;60
949;968;772;702
38;308;176;275
40;120;309;110
767;987;968;773
287;139;207;255
831;872;959;998
733;946;775;988
765;827;717;829
910;823;885;835
122;278;274;192
62;128;183;182
138;157;259;69
248;219;236;33
307;332;117;222
929;659;720;784
165;173;115;298
837;814;973;660
963;929;951;787
276;325;344;37
722;742;891;959
20;85;4;212
790;920;779;718
745;806;839;806
181;97;236;36
931;847;660;780
225;94;207;86
11;285;80;124
18;243;254;136
670;850;709;994
884;862;953;738
874;834;860;885
40;210;15;75
836;678;828;870
695;653;777;810
772;989;829;671
954;899;910;937
750;886;699;650
692;660;665;836
275;122;96;276
44;331;175;141
55;113;297;284
668;733;785;858
829;793;864;948
235;247;134;205
50;143;97;160
897;911;902;956
986;808;953;946
15;347;161;321
197;123;174;75
87;286;20;337
989;795;987;940
846;953;957;661
721;729;762;686
696;966;845;988
205;63;315;305
885;964;806;700
731;987;675;854
63;178;238;131
124;13;188;185
798;685;699;795
68;113;119;189
972;980;805;690
787;839;827;805
795;825;676;669
785;827;934;853
3;143;55;338
982;865;664;716
45;166;78;125
341;183;341;189
282;169;50;269
274;196;309;175
902;670;857;940
732;928;660;958
828;929;715;842
81;153;302;256
53;249;18;51
957;871;974;953
181;97;159;173
956;789;744;708
226;122;262;309
947;773;883;752
48;216;78;164
812;733;730;762
731;690;702;763
141;44;314;201
319;344;84;155
674;780;721;794
799;780;961;978
207;96;204;219
824;770;882;704
771;709;935;997
652;967;966;800
678;897;866;652
970;691;689;936
81;196;115;24
723;953;795;660
4;187;132;301
963;954;783;653
297;129;339;14
200;350;307;243
78;198;95;325
50;151;35;35
280;144;147;309
63;2;152;254
782;741;808;902
260;142;314;75
301;88;7;161
6;129;34;188
797;860;843;931
24;319;198;18
68;276;44;290
880;674;693;705
281;6;72;52
211;90;53;122
215;187;156;301
742;830;703;730
981;891;867;998
794;795;823;921
60;336;204;166
946;866;827;923
869;926;935;979
256;308;23;76
280;333;44;213
770;681;907;906
217;338;69;72
756;698;698;906
288;20;168;3
80;137;175;107
993;799;783;942
179;270;170;166
873;964;733;826
947;670;957;885
49;215;130;223
755;817;822;943
310;1;277;277
660;868;983;722
933;993;833;902
666;994;691;777
157;152;197;247
330;330;312;215
706;824;822;679
57;285;27;43
654;661;894;763
979;650;666;902
340;18;31;39
315;193;250;105
954;875;779;959
944;893;971;778
880;717;714;836
993;997;823;974
967;709;789;839
33;85;76;259
793;796;932;689
27;312;100;183
942;700;941;916
271;45;147;90
169;212;337;27
164;106;327;299
28;158;116;206
347;226;229;76
317;100;123;249
915;872;705;965
852;771;805;814
696;817;679;781
670;695;908;940
954;709;941;840
926;838;795;729
734;876;881;756
4;148;117;38
763;920;768;776
24;149;122;206
998;904;739;919
