1D;2D;3D
115;736;138
36;66;614
245;635;232
196;192;595
248;545;37
40;138;932
602;38;174
27;240;926
32;43;913
101;247;840
937;62;4
545;186;223
685;106;108
116;36;556
192;943;211
238;842;39
161;767;157
110;113;632
212;621;189
92;593;124
637;203;199
81;15;861
40;989;156
939;99;109
836;89;114
550;145;126
902;189;154
928;140;54
151;826;95
241;43;924
11;813;62
751;104;219
86;186;660
569;236;115
73;644;198
557;146;154
83;186;596
186;936;150
894;143;66
171;738;232
599;142;198
123;808;86
57;872;113
29;47;767
609;52;100
638;167;205
912;226;159
817;108;78
199;182;991
141;53;993
119;122;869
41;7;769
242;673;233
239;22;638
81;741;6
89;34;982
126;237;640
846;174;169
149;204;702
167;12;626
249;879;223
11;204;929
93;619;222
17;813;191
41;735;228
102;12;767
221;604;218
243;152;892
233;571;50
108;83;789
500;58;229
9;874;160
235;804;117
7;186;880
36;718;145
511;106;211
180;975;99
601;67;216
165;199;903
129;974;242
911;82;229
822;180;245
40;985;125
894;193;200
189;995;26
54;201;640
43;82;766
519;80;104
798;163;3
937;39;247
639;145;113
29;165;768
29;126;712
29;120;834
576;209;186
161;43;850
575;52;133
142;834;88
113;964;217
943;246;125
