1D;2D
214;215
195;228
374;344
331;309
320;113
208;208
156;280
335;248
164;192
210;239
290;226
252;290
393;162
166;177
170;188
338;192
293;272
222;201
231;257
301;372
227;296
146;248
311;181
251;385
297;318
235;377
356;358
309;360
327;338
397;261
175;149
181;266
312;121
264;311
351;111
232;328
339;298
225;298
323;322
165;344
296;354
105;135
146;168
324;328
129;366
124;291
196;308
249;177
309;337
175;331
300;173
138;248
303;226
131;376
233;359
297;342
252;271
334;155
140;139
374;135
187;392
249;374
136;397
340;173
133;336
246;100
318;151
113;207
288;136
172;369
104;139
150;272
104;210
101;262
110;235
229;286
248;152
288;261
151;239
304;382
223;272
231;179
197;245
104;176
336;327
321;142
283;224
341;346
314;284
188;101
185;216
123;253
303;277
285;375
324;106
275;181
335;306
228;371
366;377
120;281
193;333
274;104
119;252
178;153
236;321
294;227
166;282
214;277
215;288
105;353
268;387
273;155
321;192
346;120
347;186
394;365
235;251
379;333
373;196
162;346
148;364
158;103
320;105
132;273
170;371
327;322
105;382
304;308
287;128
104;256
340;274
385;174
394;171
399;229
286;374
263;352
113;122
170;206
115;322
123;242
212;142
360;360
247;380
357;168
267;195
323;292
203;340
148;173
195;185
214;227
300;214
237;204
203;283
379;135
341;352
242;146
225;172
378;209
268;218
243;196
260;274
154;184
331;271
182;311
254;218
379;362
118;327
152;286
324;246
187;157
348;151
190;306
184;209
265;108
242;370
313;158
282;269
235;109
240;383
166;162
142;281
381;286
320;262
367;324
339;106
336;343
213;155
138;231
393;338
128;126
190;336
287;181
322;145
270;172
307;300
278;191
144;177
101;225
339;348
132;128
163;180
398;177
283;304
300;383
384;338
353;119
358;390
187;364
299;269
249;106
154;231
299;107
254;275
341;188
299;305
354;364
342;135
350;206
152;260
345;148
193;265
186;398
135;218
304;256
369;199
309;316
349;270
100;305
321;101
381;378
153;154
272;294
246;297
343;377
377;168
191;250
262;382
166;295
348;355
208;211
277;189
183;319
165;361
366;222
287;156
158;192
110;144
124;174
292;385
102;107
186;309
371;140
295;367
327;362
399;230
269;250
205;286
222;149
197;157
311;359
245;395
250;265
121;103
166;101
254;171
284;326
355;366
257;380
214;325
272;285
210;308
306;224
294;196
342;200
148;265
322;120
155;137
373;227
107;171
217;181
170;225
216;379
347;202
212;141
228;207
103;325
136;185
133;198
162;349
197;163
247;165
188;263
306;151
132;327
306;151
112;353
268;196
399;283
299;358
364;106
266;164
348;335
332;323
342;129
375;392
144;216
140;285
151;366
231;159
272;248
233;250
126;344
271;167
187;390
147;176
157;197
295;344
313;139
299;336
181;354
194;371
327;377
148;297
307;225
383;363
293;101
150;221
383;354
192;275
212;251
392;311
389;104
271;360
199;214
233;276
333;248
303;305
152;347
263;293
390;302
356;246
115;342
392;179
357;386
156;120
186;317
292;288
117;385
238;117
159;110
212;245
105;388
116;352
192;152
281;278
267;301
269;264
389;129
390;209
269;139
152;376
109;109
371;367
140;213
353;101
273;285
247;296
267;334
399;400
322;392
264;382
354;354
271;304
256;109
399;177
205;250
139;241
242;305
373;211
120;246
255;345
164;242
307;206
307;344
268;378
256;277
104;252
328;123
241;359
240;286
347;269
341;400
361;234
240;274
301;210
303;321
225;253
283;234
383;154
213;379
379;111
161;265
206;345
340;178
392;160
132;111
198;352
303;173
275;395
122;200
161;160
268;211
126;390
160;279
107;125
158;264
267;233
215;330
139;150
235;128
216;147
247;165
340;307
301;350
373;241
341;131
159;384
288;286
316;209
137;134
232;330
150;374
169;129
171;310
313;347
299;379
227;346
379;116
257;319
200;221
284;155
133;108
196;232
348;345
311;322
254;377
338;164
243;250
318;258
199;196
253;105
200;104
102;127
258;110
377;118
281;366
356;153
290;237
284;140
372;389
386;104
393;131
266;383
167;288
227;290
227;333
284;128
102;312
390;350
184;336
246;369
144;370
356;237
159;101
267;142
382;313
222;392
264;174
175;372
200;307
378;398
156;118
345;225
164;292
283;120
388;165
155;117
181;112
201;135
105;191
282;306
349;280
118;303
265;341
259;206
168;168
282;137
175;246
286;397
353;151
239;283
396;203
187;205
209;283
214;289
368;195
292;344
105;144
324;394
325;254
387;330
322;177
212;151
291;203
349;331
180;346
155;203
134;102
394;154
272;381
237;174
262;328
223;321
163;132
125;371
250;294
122;303
217;208
208;321
266;347
149;155
359;235
386;204
179;311
233;225
230;205
230;112
130;156
125;289
209;266
207;341
345;349
326;373
263;116
160;355
237;139
294;179
364;126
297;373
372;317
176;191
197;334
385;295
304;378
346;196
232;353
246;336
141;302
201;302
257;243
223;192
180;229
362;390
153;249
273;186
229;251
228;103
211;350
187;325
141;189
134;155
267;285
273;119
298;399
147;379
153;313
236;236
376;362
335;207
216;107
388;121
210;261
343;363
214;149
317;166
221;286
312;265
151;157
111;310
399;337
166;348
229;152
143;207
210;382
311;383
231;216
150;190
184;120
221;330
178;253
207;184
153;204
178;130
152;362
217;275
201;185
101;104
307;313
314;256
161;267
129;100
264;348
108;267
312;102
262;292
356;334
341;396
185;399
259;256
310;110
224;371
273;191
183;253
323;171
193;154
391;318
185;133
218;127
195;209
167;364
115;158
314;107
295;177
199;187
128;132
241;294
180;143
119;173
187;247
114;109
227;171
358;287
160;377
166;165
115;110
172;344
113;252
301;300
330;261
110;154
176;222
167;365
206;397
330;358
253;274
147;345
