1D;2D
211;149
147;308
309;213
256;386
182;369
362;252
395;190
240;328
251;194
115;290
394;309
302;143
234;365
355;162
196;129
107;178
243;285
130;170
164;372
104;232
266;223
230;200
334;343
235;391
213;125
166;220
325;140
213;104
362;170
246;252
254;101
184;334
365;343
344;215
238;347
280;321
231;340
141;389
258;316
119;200
397;314
243;389
172;137
231;370
370;178
241;149
294;107
181;283
358;285
102;209
339;368
131;367
229;238
223;175
129;230
164;216
242;234
351;317
288;222
179;138
151;359
385;157
218;129
109;228
300;104
297;242
103;331
186;289
192;127
266;224
270;335
213;200
210;175
373;113
230;276
170;384
232;252
397;374
212;332
145;325
263;328
110;289
196;339
397;240
383;247
158;365
205;271
237;395
151;212
193;381
371;365
184;199
197;237
178;119
382;368
312;185
362;344
296;295
222;169
201;263
