1D;2D
289;203
398;394
183;191
270;232
132;268
171;270
207;342
273;396
371;249
130;385
370;298
235;264
351;400
165;220
378;125
331;207
231;261
132;329
330;330
209;307
298;338
311;368
310;159
177;257
305;251
230;393
306;233
275;352
225;362
175;179
293;161
322;105
154;212
258;397
303;152
387;390
392;159
259;153
388;325
215;134
336;131
341;111
106;317
152;215
180;362
127;219
105;377
186;163
378;372
242;136
141;326
296;290
148;353
290;240
194;359
288;222
146;134
140;131
370;372
226;397
371;221
242;379
395;322
131;323
121;152
159;380
166;213
139;135
200;242
152;271
258;164
327;276
171;161
269;168
326;325
179;313
314;147
332;351
155;363
304;186
297;116
361;364
223;297
233;242
192;362
374;113
181;235
328;136
326;249
303;188
273;359
291;152
316;358
169;265
370;313
306;362
312;382
186;109
104;272
277;239
116;282
253;266
354;129
148;314
171;345
222;174
185;104
389;345
262;382
395;221
238;395
252;222
191;147
270;385
340;201
109;246
304;332
198;314
172;314
106;189
372;354
153;293
317;292
279;190
303;285
277;298
280;366
131;175
246;228
238;364
100;247
329;314
395;365
169;379
272;269
178;269
397;228
305;178
204;158
307;125
256;104
180;212
122;281
346;261
101;334
288;314
141;250
111;251
143;182
129;149
362;245
211;180
156;207
270;275
124;246
138;320
237;303
192;241
233;219
252;213
328;150
396;355
114;271
122;194
209;231
212;170
375;373
242;370
303;374
120;100
395;369
125;374
192;368
399;245
356;350
117;311
234;317
115;125
395;104
319;386
245;250
400;110
335;134
332;327
195;292
286;291
209;159
135;122
333;141
377;281
283;304
363;191
183;243
299;208
333;184
147;185
216;175
229;267
204;225
364;202
203;136
193;159
178;146
179;290
327;210
173;325
308;347
358;367
271;287
234;335
176;305
380;323
150;125
204;290
257;106
379;118
381;230
386;175
298;387
188;302
149;293
167;303
274;332
280;159
395;113
267;370
305;283
179;385
350;112
229;216
250;218
111;155
346;158
383;236
305;365
126;129
265;359
400;300
343;189
389;123
265;339
147;271
116;384
298;259
366;270
206;135
211;389
111;201
277;260
121;167
281;287
356;345
284;109
390;396
341;386
225;258
209;366
205;287
341;311
185;231
203;140
362;219
207;238
339;340
115;215
399;315
389;193
174;251
311;166
149;310
132;297
292;311
279;215
259;377
363;120
238;113
222;142
273;106
263;306
366;295
186;251
147;350
326;113
306;399
187;151
388;235
162;241
122;225
302;138
263;321
226;231
173;110
213;253
266;378
246;104
170;219
233;257
179;356
221;295
226;217
327;343
177;326
327;367
113;245
153;192
133;201
131;294
155;105
132;158
317;111
113;269
303;244
303;169
142;332
153;185
134;231
139;251
301;198
307;149
269;234
310;307
119;380
355;228
350;335
139;325
255;218
359;186
358;165
241;251
346;261
270;193
237;106
277;142
379;255
364;368
301;213
157;398
287;120
143;294
167;283
371;264
194;350
244;140
329;166
393;101
263;272
157;336
375;127
175;275
145;319
193;340
176;204
390;354
286;363
274;247
181;261
152;396
181;176
290;130
128;209
294;223
256;107
365;175
342;137
229;200
319;255
200;136
203;135
153;228
221;203
146;150
209;296
317;360
299;100
108;153
126;235
400;181
287;333
204;269
182;305
328;151
177;291
156;232
349;175
347;281
368;208
146;240
216;214
306;388
357;345
390;244
143;150
166;227
202;121
245;374
286;147
110;316
289;274
189;305
389;308
370;117
375;129
148;151
282;204
216;294
311;290
395;235
237;201
306;286
158;164
393;317
174;400
397;189
364;231
284;258
171;219
146;259
287;380
264;349
137;109
191;122
393;353
324;369
244;346
129;358
359;257
179;100
233;289
342;134
172;190
130;194
105;393
366;343
226;166
259;369
144;193
330;367
164;388
377;367
119;310
290;122
136;271
252;217
213;261
135;113
102;201
227;380
128;394
183;186
302;137
335;186
164;178
105;273
206;103
145;138
205;219
221;213
249;211
183;150
313;399
227;388
299;368
316;192
133;203
368;252
219;246
245;116
240;383
182;210
310;188
179;248
238;178
218;339
150;338
315;213
102;256
108;265
135;325
226;344
333;308
335;189
213;140
152;175
354;399
390;156
380;377
213;202
227;328
355;252
209;121
394;107
301;196
316;120
131;383
110;304
315;351
363;332
362;392
263;249
282;365
