1D;2D
339;207
327;312
227;210
375;281
294;100
110;123
372;238
282;245
382;225
153;155
148;182
268;231
226;245
348;177
370;190
149;229
278;280
244;327
218;279
225;172
285;343
255;275
319;324
172;273
158;168
238;346
265;292
257;193
198;138
156;352
345;131
126;249
136;118
209;152
230;125
133;156
317;108
328;193
200;329
159;261
399;374
161;250
155;144
298;121
361;370
265;299
367;254
212;391
223;217
175;380
268;137
129;392
391;357
290;179
341;396
254;192
384;176
205;117
155;156
370;306
396;197
376;300
308;388
373;153
383;334
195;155
163;153
244;286
119;264
254;128
165;359
114;343
298;239
232;264
297;100
136;196
127;177
168;261
215;362
188;264
382;178
388;112
116;277
250;115
176;378
210;185
218;264
101;267
288;336
308;112
269;121
326;291
177;299
360;314
279;261
290;180
226;220
244;112
358;305
285;277
239;299
125;366
283;152
325;134
302;294
179;165
336;286
201;164
355;179
372;112
296;400
265;364
139;122
125;346
242;257
185;134
155;210
362;100
126;153
175;127
252;168
156;398
118;366
304;399
372;339
149;160
113;250
204;318
384;389
351;350
107;181
337;279
206;173
179;288
122;183
209;105
339;247
295;147
186;308
376;169
209;188
392;370
269;166
272;224
400;151
366;162
396;160
267;359
290;389
149;194
193;336
216;367
336;242
265;307
161;297
361;224
190;388
308;319
373;118
259;151
274;307
346;287
176;135
272;289
209;117
174;105
110;140
187;131
387;216
308;114
124;287
298;137
101;292
171;103
312;337
318;353
182;318
344;183
371;383
217;175
208;331
149;397
236;289
372;298
353;194
269;108
263;272
253;283
356;389
303;144
142;285
161;373
314;125
144;141
279;358
145;267
393;283
110;249
293;329
130;130
233;148
380;226
318;142
391;314
172;167
396;367
314;302
223;100
319;378
228;245
197;262
198;286
280;340
380;310
299;392
269;184
325;107
180;184
254;316
318;337
377;286
379;218
140;320
195;295
389;367
186;158
161;368
201;172
167;360
172;338
252;171
266;324
366;384
310;318
390;158
368;175
279;336
139;270
267;187
398;230
156;372
201;259
336;334
121;356
199;251
267;342
183;253
196;315
186;206
274;271
177;268
217;356
312;161
282;317
385;275
273;358
299;263
360;352
273;367
130;254
232;371
246;118
386;342
302;123
153;372
164;326
218;319
199;256
373;186
310;185
328;158
314;158
233;104
252;237
102;345
123;212
236;366
229;347
140;317
265;364
178;351
299;190
125;361
235;239
117;212
158;377
348;273
106;186
325;192
252;107
244;112
328;384
112;105
145;311
144;233
341;234
381;356
396;399
134;319
122;198
341;277
262;210
392;208
387;274
237;360
344;153
113;171
307;344
307;348
138;209
141;354
142;310
381;207
114;105
234;371
110;180
260;222
117;197
378;264
372;266
184;281
270;244
226;277
333;277
353;281
140;240
326;160
176;246
295;198
195;358
267;367
275;299
103;284
294;289
376;223
180;245
169;383
393;268
205;229
107;305
397;260
169;100
309;233
291;393
148;115
138;364
193;141
128;235
184;307
131;155
166;335
358;131
161;137
353;122
282;350
288;315
266;237
137;163
130;316
387;283
127;198
121;378
367;326
339;144
235;330
266;367
328;179
246;215
264;134
211;283
140;226
111;222
220;381
128;264
116;173
117;123
342;254
222;202
396;255
142;295
385;331
121;240
137;229
108;229
226;123
133;272
100;180
102;133
366;337
314;114
373;167
153;195
335;206
387;271
189;348
131;119
394;322
342;143
302;174
202;236
197;341
175;368
246;290
180;386
332;382
326;363
379;272
120;219
218;214
369;340
127;306
215;228
326;193
119;356
272;308
268;221
384;367
224;337
396;289
283;341
167;179
245;329
171;176
285;390
153;137
338;152
192;339
279;164
351;313
353;201
193;234
188;193
144;220
291;107
163;376
339;345
129;391
101;372
302;331
160;273
125;303
311;367
190;111
280;327
345;138
199;298
298;244
354;222
277;257
164;270
142;301
351;125
203;174
318;182
259;335
297;398
263;133
305;300
155;162
221;168
252;153
242;334
303;258
357;127
193;364
346;167
165;187
151;390
354;109
244;390
321;108
397;361
132;375
203;292
307;341
175;247
238;213
116;266
206;156
305;306
103;284
104;247
200;337
235;123
390;158
324;143
351;164
378;202
385;144
387;378
137;237
372;259
395;254
285;304
382;151
206;314
219;318
293;210
281;376
125;369
292;365
181;122
283;186
301;189
293;261
288;174
353;306
340;227
327;240
150;258
356;316
169;355
204;151
230;246
225;133
276;234
215;214
386;381
378;374
385;392
222;201
194;197
168;299
322;330
387;208
316;352
316;147
221;362
384;135
137;213
312;258
386;378
139;313
372;202
282;371
359;200
280;291
213;360
293;130
291;123
205;297
364;341
138;322
122;256
106;331
132;220
299;283
260;122
279;274
248;207
309;222
286;159
198;398
152;255
345;317
217;187
258;130
215;308
381;239
313;333
296;267
226;286
338;344
359;346
211;369
142;345
390;156
240;198
135;349
237;251
288;353
361;263
276;140
359;278
283;125
244;318
247;122
139;379
153;335
253;263
116;323
167;208
266;176
389;311
312;359
331;280
295;360
224;270
231;316
299;312
248;194
376;299
202;336
190;304
385;296
136;323
208;153
259;140
278;304
319;169
159;341
133;308
398;274
156;331
267;131
230;124
277;271
287;125
107;193
270;154
309;199
385;142
236;364
197;276
314;344
342;330
209;236
134;357
121;212
153;370
141;399
144;357
365;256
249;202
289;228
307;346
126;348
150;396
324;211
360;155
159;147
353;314
330;291
318;298
279;378
313;116
201;128
249;140
131;331
191;397
384;370
395;254
288;122
144;315
302;333
387;205
169;355
323;317
279;222
171;123
187;105
361;310
348;181
359;127
282;166
275;119
285;178
341;307
311;201
147;326
282;252
192;320
165;332
366;295
364;192
200;341
143;139
268;268
184;125
187;237
318;191
160;267
106;308
337;180
249;116
349;152
151;103
236;197
226;271
382;308
203;376
375;367
331;343
193;156
355;306
125;331
386;126
129;246
239;104
301;338
339;293
294;182
107;100
368;295
364;184
356;299
183;228
158;333
299;234
311;242
353;124
157;179
119;222
142;356
206;242
126;157
394;322
312;152
329;156
279;194
358;125
147;397
294;201
109;148
180;179
366;299
350;286
152;316
303;345
293;372
346;337
181;173
326;298
254;305
344;207
137;251
146;304
362;357
309;340
347;380
137;292
142;177
298;300
163;206
202;369
180;136
247;178
121;281
189;298
223;255
138;225
262;165
197;285
113;245
106;198
344;256
389;347
144;363
369;332
303;357
188;318
390;110
354;128
307;388
247;281
287;303
346;388
382;160
332;110
230;130
246;286
215;254
352;243
112;331
296;150
311;105
390;393
217;237
366;295
105;163
197;186
285;252
250;137
228;232
154;324
110;299
309;243
317;189
266;380
275;370
145;295
228;173
364;187
274;250
281;352
248;390
123;174
378;397
325;298
138;384
274;301
268;175
279;228
339;358
373;237
377;278
267;350
376;195
211;315
340;351
322;136
302;117
298;246
269;109
262;208
345;235
204;124
351;107
400;395
252;158
327;232
152;142
370;230
367;161
271;330
275;234
308;372
195;200
225;366
259;125
187;311
288;132
273;265
282;397
226;363
310;396
315;336
134;250
251;323
325;134
289;368
394;234
192;111
127;360
359;273
240;141
350;124
133;227
382;310
317;330
280;112
188;302
262;349
246;102
119;142
140;187
158;199
231;296
153;273
131;320
170;369
377;199
245;310
215;193
282;202
204;289
361;107
274;302
247;281
378;156
145;273
342;209
292;319
242;211
318;391
213;368
369;167
261;139
217;229
342;290
290;128
383;395
243;140
357;262
105;384
270;320
234;214
396;106
392;324
384;148
377;115
322;148
145;297
250;164
168;252
278;123
303;321
400;390
175;399
113;102
383;239
224;218
127;202
108;233
279;102
178;261
200;240
274;226
292;186
124;351
160;297
145;324
211;361
341;395
135;210
204;219
387;365
304;218
282;381
213;142
280;393
148;150
168;251
175;265
392;338
170;245
378;368
363;152
376;391
148;263
153;365
369;368
372;151
133;291
347;151
112;188
234;151
394;194
136;232
187;237
291;345
310;240
381;241
223;354
235;290
394;190
128;341
127;322
387;361
361;252
162;114
177;170
340;331
291;330
362;341
290;337
225;231
200;101
156;216
138;225
284;258
101;141
295;214
247;179
107;365
379;287
154;375
260;150
298;340
186;148
390;394
172;163
229;281
138;110
158;355
238;243
372;325
366;113
189;307
232;268
388;342
389;165
172;322
240;109
145;234
215;363
280;137
320;262
227;204
124;170
274;154
300;208
257;162
297;123
168;363
224;290
130;308
311;367
229;204
393;358
176;182
352;325
279;187
329;244
141;366
318;270
224;140
104;355
156;160
152;225
