1D;2D;3D
385;179;779
938;986;284
572;995;316
124;412;398
420;555;683
617;141;166
148;17;491
47;274;660
45;260;167
233;113;808
665;122;163
897;815;538
534;343;821
623;739;970
973;723;147
236;704;822
636;299;564
47;899;463
540;956;301
994;362;463
360;611;144
505;894;298
932;941;220
114;298;346
588;412;97
345;390;638
156;987;775
671;278;706
410;628;61
379;205;274
508;723;814
408;127;163
432;214;579
948;180;209
277;18;66
220;264;932
496;661;797
208;664;456
419;791;980
459;926;283
623;924;981
283;590;121
359;533;623
847;75;79
766;491;171
945;454;943
568;386;579
846;434;832
210;131;198
374;817;675
713;852;131
469;851;725
85;616;400
481;865;832
523;897;723
707;523;413
282;165;584
116;890;61
319;561;697
694;530;960
117;624;561
699;502;588
952;142;962
737;498;954
500;322;146
622;10;170
277;366;56
943;135;846
355;167;498
126;756;753
302;863;165
737;856;574
106;471;184
299;459;925
595;431;505
534;384;575
271;457;313
715;384;73
372;612;369
181;803;390
463;740;227
606;478;93
878;950;468
845;277;155
798;895;163
173;55;37
479;208;539
304;232;835
573;257;386
179;300;107
374;542;365
275;116;288
982;811;318
983;656;587
966;215;651
240;749;442
756;581;866
182;630;620
672;328;473
335;869;19
