1D;2D;3D
226;517;990
541;755;983
188;47;749
714;134;350
136;621;635
446;668;228
862;872;7
79;760;146
83;366;925
807;348;504
272;736;620
617;867;552
303;668;988
148;512;460
993;968;904
706;495;741
207;233;371
785;122;919
35;719;260
859;681;60
617;832;697
419;661;813
98;811;269
723;327;58
901;709;567
50;533;991
286;973;984
760;735;429
633;625;271
834;636;455
416;849;499
173;926;690
789;509;688
338;466;807
140;623;363
866;288;694
27;4;330
899;297;203
232;505;908
914;231;214
115;474;881
720;164;511
673;955;130
229;276;203
987;465;285
972;216;163
533;476;249
19;174;654
638;696;380
488;99;754
894;101;542
618;924;259
417;997;137
962;105;148
761;359;76
259;154;966
911;96;498
642;614;846
598;252;542
222;981;437
816;590;189
62;451;617
228;50;956
699;681;969
733;181;945
936;103;632
294;62;624
451;482;271
428;871;928
558;584;997
378;421;325
225;542;181
203;118;85
288;456;926
682;799;663
592;955;110
986;330;577
568;77;102
301;284;379
260;758;699
816;429;346
839;723;433
816;873;278
790;747;897
657;378;721
30;459;397
887;974;117
95;790;901
124;521;113
687;989;696
411;572;162
582;697;137
642;275;263
517;389;409
321;960;436
882;44;22
821;498;186
446;484;10
155;467;100
795;308;621
252;207;946
519;929;919
361;378;820
511;324;866
11;61;393
203;43;19
833;651;987
748;270;876
759;124;136
652;91;703
931;782;348
4;333;661
270;965;863
147;796;835
396;459;362
508;661;285
861;416;917
524;376;515
439;234;179
957;103;553
843;34;470
461;538;217
689;295;243
973;630;190
878;687;25
957;36;274
864;337;569
760;882;198
873;720;314
851;719;627
32;249;138
784;376;32
191;276;724
4;838;180
159;378;437
959;70;61
327;62;151
378;124;129
512;81;847
623;178;413
117;944;556
410;906;772
508;857;68
89;790;878
890;816;592
729;875;84
998;933;743
353;966;34
399;540;128
518;84;478
513;310;638
366;344;972
292;677;923
226;822;530
509;215;319
634;762;794
704;587;277
774;882;604
693;679;977
900;839;364
997;569;904
148;195;526
766;525;319
72;206;126
450;895;120
257;875;8
753;950;951
850;355;623
93;200;191
99;189;130
867;309;823
696;730;945
845;71;990
976;703;537
437;895;592
678;982;23
95;313;530
327;487;617
44;196;555
410;32;621
977;505;978
96;55;112
525;546;104
958;240;464
411;339;707
346;304;459
565;435;941
814;735;4
685;144;533
209;675;498
219;747;153
678;356;922
268;725;712
766;590;971
399;11;803
593;644;588
79;829;527
821;577;253
76;988;551
403;156;99
442;830;515
479;371;329
634;546;70
617;598;971
485;540;993
672;173;291
696;204;103
878;795;11
401;426;793
665;257;996
762;908;312
333;390;373
156;13;880
900;573;494
611;125;245
611;623;186
225;211;965
16;590;144
528;441;583
5;421;143
825;11;583
790;240;608
303;489;189
175;585;740
498;520;726
949;391;445
349;852;909
544;241;842
214;525;442
145;4;672
747;520;619
972;621;200
91;687;306
821;373;785
695;767;48
514;566;195
297;674;241
335;74;769
372;583;92
348;369;412
620;129;971
223;215;335
42;358;738
164;142;292
414;973;979
33;69;512
954;557;522
713;202;504
356;437;665
756;437;808
587;592;465
533;818;207
111;451;91
194;188;332
792;791;283
887;12;745
598;396;337
139;489;969
234;872;894
728;2;325
321;948;543
928;549;649
405;932;727
283;718;120
888;284;698
940;320;971
821;885;834
702;609;888
792;428;34
720;880;66
56;204;476
654;158;525
780;677;890
126;86;725
116;629;308
126;544;989
815;155;659
173;539;595
959;748;860
513;922;695
477;521;848
558;960;383
98;142;65
808;66;199
102;407;849
735;942;408
777;934;698
7;92;637
503;612;631
483;388;287
730;932;484
372;582;995
775;599;303
201;688;646
475;403;747
837;487;833
726;561;829
993;620;271
58;355;996
697;634;192
610;983;113
737;552;197
417;695;829
56;635;607
106;966;238
775;172;296
79;99;25
140;241;331
290;533;899
511;513;716
529;108;787
719;517;47
839;575;443
276;945;669
255;740;776
267;688;922
479;171;246
874;940;302
554;450;853
812;462;618
554;544;859
724;409;763
71;264;177
116;683;877
786;540;398
874;144;228
981;497;525
83;881;248
916;654;796
931;839;239
682;897;857
436;15;470
59;824;142
15;884;226
5;952;324
314;344;138
296;309;314
80;857;918
581;205;185
780;292;729
604;727;77
816;193;791
294;283;819
560;432;830
6;532;948
814;109;682
686;727;43
348;917;16
732;871;137
827;789;261
73;483;509
861;586;100
720;850;932
668;224;382
668;271;175
58;697;487
369;610;241
856;800;367
972;899;943
771;804;913
180;916;643
575;674;507
787;530;192
672;785;441
434;981;707
934;418;929
702;213;270
825;540;229
141;240;352
912;593;661
4;34;590
251;558;990
272;627;601
610;833;555
64;873;393
565;385;686
690;38;22
278;612;400
243;637;786
75;850;77
476;955;699
164;338;955
408;841;773
824;974;454
889;905;170
479;766;48
37;329;320
783;820;185
43;595;403
496;368;615
444;164;759
985;64;98
218;954;488
638;955;393
613;436;962
558;956;739
726;363;807
927;838;194
820;160;660
85;23;668
943;457;641
671;539;816
671;591;424
462;738;871
81;153;165
572;36;307
311;309;258
925;644;255
110;572;763
523;697;670
518;319;358
422;777;844
655;216;411
274;47;168
830;847;363
832;948;923
102;945;999
827;331;308
453;7;604
769;292;55
456;303;480
49;535;455
5;118;811
794;308;335
1;777;845
290;522;446
425;157;869
386;671;223
227;7;897
651;887;171
1;840;399
454;173;626
518;382;930
782;225;221
153;919;101
805;445;102
291;395;229
28;919;956
488;707;451
630;103;46
647;184;809
81;510;891
701;203;852
629;482;340
475;198;243
953;62;271
880;474;199
599;109;468
407;938;951
143;68;760
93;905;875
125;174;230
675;100;411
914;695;499
633;672;881
321;410;435
446;77;163
259;802;241
576;676;324
991;624;891
380;500;331
692;682;394
666;856;999
848;432;742
971;478;994
511;285;62
639;797;94
118;883;55
435;211;153
197;205;876
917;871;962
124;656;380
829;765;513
505;749;907
594;154;271
35;874;492
437;343;738
70;604;839
358;273;74
881;740;849
365;642;938
395;750;982
553;972;541
256;823;368
106;227;623
435;190;803
582;267;523
156;113;574
938;393;909
407;245;104
553;483;332
950;556;679
743;834;584
376;757;627
465;762;212
67;355;571
807;242;581
301;917;992
431;965;234
23;72;490
