1D;2D
518;239
160;808
94;973
14;667
689;34
566;17
730;159
160;861
601;17
152;803
89;810
971;213
528;166
194;814
795;21
89;830
228;557
764;238
620;187
245;717
214;936
535;220
815;83
50;883
597;61
58;858
194;925
715;110
8;825
218;566
692;26
92;884
507;166
59;520
851;58
16;724
166;688
988;28
853;84
748;150
49;986
787;63
198;760
787;53
998;86
938;66
108;764
587;38
12;553
133;884
177;948
551;141
604;15
181;613
127;630
3;553
839;206
82;976
820;43
9;968
97;909
760;76
154;630
909;116
137;631
63;567
208;960
227;526
239;973
166;734
649;244
243;509
660;62
928;209
951;248
918;3
102;896
520;159
120;964
927;176
952;34
40;511
250;606
213;529
605;2
211;558
173;611
109;610
821;222
26;695
110;927
186;653
567;86
909;85
32;954
840;50
219;533
566;143
91;618
861;39
605;64
506;172
856;170
225;558
97;828
622;183
247;813
176;605
138;884
46;878
211;714
200;758
561;63
993;247
75;552
188;637
968;62
985;120
703;100
181;936
61;819
513;26
222;666
647;116
102;772
650;79
922;210
178;859
789;144
100;971
927;216
141;870
509;12
919;189
514;152
560;5
63;699
656;50
666;144
794;85
814;241
186;855
918;226
515;150
41;500
181;877
210;555
977;38
519;147
610;185
593;186
195;722
38;699
549;60
32;652
806;188
113;900
886;247
545;48
148;971
32;898
183;650
816;169
941;105
985;7
830;51
96;551
181;835
226;799
942;36
16;629
808;28
238;699
136;969
134;680
127;505
825;244
942;230
669;26
957;219
658;78
242;669
175;742
760;74
59;863
756;115
194;719
804;104
92;519
501;179
128;555
170;595
659;242
909;232
904;116
650;215
111;554
162;593
880;84
566;183
941;179
531;237
141;981
869;195
548;84
53;698
789;151
35;949
941;171
229;599
794;222
528;147
243;527
78;907
919;98
768;126
890;113
680;169
158;585
841;111
761;114
71;704
510;60
800;154
32;861
119;663
50;653
238;662
113;604
655;123
541;73
140;833
892;210
989;14
236;956
107;776
158;575
541;228
38;913
199;821
807;226
599;3
183;635
729;222
19;908
112;527
89;915
650;90
141;714
222;762
934;238
515;232
929;124
834;18
219;770
22;725
787;117
817;171
42;959
45;880
71;987
151;667
742;83
505;245
574;118
23;575
703;172
240;575
694;15
883;180
74;946
92;862
707;3
801;156
13;893
673;245
645;159
219;514
644;63
843;59
621;191
40;656
676;119
782;35
118;637
715;243
543;245
22;650
552;193
159;518
159;522
145;801
94;807
97;952
992;58
25;717
235;556
882;207
70;944
138;916
48;982
765;170
3;867
754;134
740;20
108;955
118;888
574;218
228;934
208;961
934;226
137;531
543;159
996;152
987;69
230;626
505;12
704;180
529;158
613;157
876;127
679;119
838;236
797;199
107;943
963;44
2;781
11;827
79;945
195;946
223;989
699;113
147;793
104;946
93;856
519;33
757;195
132;696
131;531
712;137
802;76
71;615
114;709
207;554
885;7
733;5
26;583
794;213
632;124
144;666
735;87
171;735
24;534
166;713
117;856
91;503
95;833
115;891
66;699
610;80
541;218
9;591
522;61
974;13
613;119
990;118
697;117
649;31
22;590
682;239
953;174
61;746
812;117
198;902
862;162
981;230
67;881
615;242
539;249
599;77
851;53
163;629
193;658
74;572
788;90
89;693
649;233
20;663
222;603
150;630
127;963
212;947
563;236
93;607
708;100
538;121
179;996
6;689
9;705
130;939
100;932
910;7
504;153
577;145
78;637
558;156
242;531
141;583
51;664
156;633
221;922
63;971
233;700
854;174
510;224
62;591
28;777
118;769
901;44
657;229
158;691
702;33
703;93
73;542
923;186
93;943
151;891
22;869
174;748
965;66
158;631
608;28
155;548
18;610
770;67
894;173
742;78
578;223
216;603
204;785
848;173
170;820
104;824
75;505
97;542
136;702
47;936
202;822
589;23
31;880
511;99
618;62
815;92
163;724
761;81
132;997
764;97
199;883
663;142
622;154
125;532
804;222
40;586
