1D;2D
231;711
92;945
85;801
178;779
88;609
231;981
652;47
175;738
704;193
533;108
220;684
59;538
171;812
631;184
15;802
243;545
933;145
636;114
43;929
117;721
144;748
68;913
782;13
996;188
146;517
176;754
709;179
883;165
899;206
755;83
120;995
976;232
216;775
611;197
210;527
836;247
116;950
63;850
67;992
125;697
38;528
639;214
513;133
127;669
910;203
537;68
751;191
31;519
136;925
41;782
110;517
845;217
88;715
209;713
943;151
773;8
697;169
716;71
97;983
782;99
812;149
823;227
697;134
510;68
509;51
75;871
4;726
71;663
123;882
762;237
218;987
945;15
240;886
617;194
538;25
193;739
522;218
68;807
199;596
226;842
155;747
159;934
607;112
161;867
877;31
99;925
887;233
503;206
187;546
949;176
13;624
172;963
37;651
984;147
61;654
110;808
656;26
103;758
799;89
599;43
35;994
936;89
28;892
555;31
560;127
62;533
164;573
588;16
123;582
652;229
714;55
689;181
976;13
635;118
175;889
14;773
249;874
198;530
96;826
197;869
919;22
1;963
187;546
189;549
204;522
827;226
694;195
850;77
750;234
801;162
54;958
924;180
90;575
19;842
169;759
980;126
154;694
732;107
96;608
131;841
866;186
658;124
158;779
114;681
592;141
965;94
847;179
573;209
129;900
625;58
570;51
111;624
59;966
158;715
170;644
52;557
881;12
638;85
46;708
86;949
229;764
915;56
690;240
73;581
117;755
176;857
583;19
643;195
213;554
679;55
151;806
779;21
832;162
865;155
894;8
222;751
932;110
120;941
248;799
629;78
245;620
514;52
749;178
41;908
210;587
938;49
224;826
139;522
98;927
173;576
199;613
718;246
54;664
561;10
17;982
738;9
174;710
804;197
14;660
992;57
808;92
47;561
762;159
199;869
860;64
135;714
810;93
802;33
723;221
922;96
197;523
746;132
108;687
186;970
28;759
177;584
124;815
682;165
970;98
200;991
894;48
798;100
247;886
842;133
580;175
76;664
152;701
986;17
715;211
26;519
750;243
195;806
74;858
150;599
126;662
924;223
52;706
188;862
69;673
965;204
954;186
232;775
739;140
795;49
807;169
8;611
202;964
108;522
897;67
533;92
160;938
682;173
161;928
668;175
246;594
999;247
621;108
976;107
114;916
23;502
63;718
88;725
233;769
