1D;2D
157;549
210;800
760;7
538;159
30;839
179;917
174;763
95;831
527;51
690;101
175;568
997;135
607;145
86;603
921;140
102;866
178;963
51;643
79;765
675;12
807;77
24;510
126;553
112;514
108;660
230;538
31;871
907;233
898;57
31;742
57;501
865;214
106;520
219;974
547;8
826;174
634;223
722;127
669;144
175;536
683;204
181;672
851;218
242;558
42;680
162;509
799;153
792;161
136;792
940;181
203;629
151;955
929;199
113;672
116;692
842;89
834;153
233;981
575;247
69;962
187;696
71;933
579;122
247;935
195;854
984;138
939;150
56;762
843;93
232;731
56;814
170;865
155;697
38;502
801;4
745;50
660;205
228;930
568;61
11;781
935;95
212;674
230;657
145;680
708;81
18;875
174;964
554;135
723;1
100;532
566;23
128;892
791;7
824;27
13;696
3;627
846;103
683;34
95;589
228;991
990;50
725;183
900;128
14;654
160;773
211;641
202;890
607;230
965;184
672;217
64;595
585;199
733;31
991;20
893;173
848;247
245;584
697;231
764;145
245;642
128;579
20;972
101;557
861;50
113;696
222;996
778;8
202;635
190;844
116;685
155;611
207;560
5;657
795;114
250;692
166;644
218;804
237;800
660;27
186;748
732;164
108;997
971;205
86;958
938;47
904;213
203;878
989;165
71;843
614;139
657;55
555;185
650;217
112;786
788;94
95;787
781;173
697;195
15;845
76;908
133;756
129;557
882;42
571;10
667;167
186;622
901;25
23;660
55;581
812;199
612;245
797;30
641;98
706;241
27;550
246;633
133;887
730;109
748;85
748;221
215;811
567;149
733;178
42;505
135;633
933;238
136;910
228;814
90;773
865;222
162;909
14;919
753;178
758;156
551;243
152;744
601;91
945;67
38;611
678;41
56;689
184;907
817;153
607;88
167;993
942;98
651;41
940;130
238;856
81;593
124;839
168;537
154;536
200;539
223;564
517;136
744;89
230;965
115;892
707;144
216;909
522;228
737;243
794;201
781;132
694;29
77;852
574;100
853;200
57;605
588;137
250;839
539;63
577;128
957;175
229;665
883;114
513;82
94;979
14;884
745;108
734;36
867;165
935;211
249;922
248;923
503;174
868;188
968;38
859;77
37;870
713;134
773;221
697;211
173;635
174;561
874;34
184;789
555;10
41;837
216;640
187;598
85;904
173;826
773;161
862;175
140;946
95;790
200;554
63;890
250;578
844;223
28;592
895;169
990;242
17;763
743;221
64;877
640;215
547;134
55;899
540;179
532;77
138;775
185;913
82;588
533;7
931;102
743;143
211;888
725;78
526;209
127;600
566;209
195;573
29;836
598;212
171;805
700;85
751;200
189;657
81;974
691;78
76;777
617;230
630;138
230;856
817;46
33;981
549;71
785;111
66;991
586;205
871;160
124;562
218;692
156;877
103;780
5;608
923;192
157;704
147;724
988;121
210;942
887;186
249;790
169;638
886;198
912;247
113;727
21;548
859;222
801;217
202;560
147;820
211;911
136;699
145;713
898;36
115;755
128;913
520;179
615;244
586;94
755;130
82;717
689;228
166;837
898;132
903;234
798;43
14;940
15;983
813;68
130;888
179;718
208;751
999;116
138;691
509;201
124;575
48;772
908;104
15;840
854;97
770;65
197;609
219;655
84;872
961;12
635;39
628;45
111;819
181;691
225;966
112;573
596;202
212;887
11;637
94;578
193;508
106;527
811;244
823;25
966;187
181;786
146;618
5;994
908;202
503;109
950;168
540;8
34;730
677;63
845;55
222;616
41;750
147;837
128;526
577;87
573;220
583;90
834;119
44;707
132;761
33;544
141;758
221;671
858;126
500;236
725;13
808;137
870;166
986;219
883;107
90;578
720;239
58;814
592;24
155;943
929;199
704;22
121;565
961;234
974;138
36;910
905;92
921;151
93;583
30;889
76;966
173;927
858;88
104;792
706;3
657;178
584;188
549;235
563;208
62;823
237;658
617;134
238;799
900;34
803;147
217;841
785;93
169;931
858;41
102;971
130;691
114;704
9;640
811;34
109;734
148;975
793;33
906;213
25;880
148;670
219;677
837;85
885;222
502;129
515;193
711;200
659;24
858;135
144;622
954;20
766;141
718;19
563;162
48;901
562;182
84;983
130;520
526;99
566;158
926;20
710;101
180;895
963;60
707;241
100;571
168;984
985;1
532;180
175;964
526;167
57;880
653;134
639;158
907;247
144;920
955;105
585;130
866;102
178;997
25;737
