1D;2D
148;757
200;641
24;816
204;627
894;197
597;73
172;639
237;813
140;520
191;785
11;566
776;154
589;46
548;159
80;649
222;652
102;877
697;206
578;243
159;535
195;719
697;189
1;827
242;619
588;90
949;201
587;52
128;683
93;685
823;96
994;142
870;80
74;906
112;819
58;891
926;248
75;658
10;703
240;815
621;175
29;583
632;51
168;848
552;69
212;883
833;59
54;808
538;154
198;542
805;138
9;522
46;950
956;103
36;726
93;920
158;767
634;10
114;593
218;843
718;142
21;904
208;724
907;186
608;216
609;39
119;870
81;951
798;53
173;697
244;945
500;112
834;184
232;812
698;231
160;930
690;153
688;98
41;871
679;155
712;201
609;142
101;588
659;174
920;116
243;918
785;215
799;219
235;886
914;243
809;215
573;110
781;13
250;615
912;110
139;866
589;37
788;109
763;113
904;103
588;63
