1D;2D;3D;4D
294;84;112;281
123;130;256;94
116;172;99;291
271;314;154;298
841;759;852;569
84;252;332;231
99;169;186;201
62;86;109;204
238;70;327;337
248;270;292;69
295;320;120;129
579;777;582;648
293;344;198;214
797;724;552;932
194;207;222;230
316;283;274;71
164;283;295;153
686;930;602;634
135;69;165;123
268;315;74;214
345;89;302;155
196;289;194;291
211;70;212;244
284;278;61;294
282;235;184;292
313;338;192;233
286;228;148;324
268;160;181;168
320;328;193;255
315;327;82;274
941;856;810;856
221;283;258;65
176;312;127;344
193;71;108;81
94;328;157;298
774;587;800;836
246;309;152;217
58;133;287;218
60;263;111;206
95;218;166;276
613;751;603;896
211;258;270;200
265;324;239;64
945;608;938;812
675;693;895;898
599;940;802;879
116;301;225;299
331;308;133;220
131;289;229;101
142;90;96;185
238;283;142;323
128;325;157;261
120;72;70;270
764;832;595;775
126;342;102;154
85;115;190;165
144;306;208;57
245;219;276;51
50;115;262;207
128;211;171;218
251;288;141;52
708;615;688;578
569;811;892;560
878;737;883;903
237;107;95;158
223;349;299;321
250;337;330;56
142;107;94;186
663;849;928;727
766;946;648;650
675;651;848;612
115;163;242;136
329;279;84;132
122;158;165;169
309;80;338;246
253;195;109;59
298;143;231;56
264;346;216;259
251;63;243;227
297;235;338;252
125;194;297;317
168;325;92;271
330;148;289;153
261;309;227;226
822;741;850;878
937;721;903;800
550;655;815;901
288;82;185;138
779;711;643;927
316;133;213;339
207;265;272;264
338;294;66;300
319;212;76;265
155;293;75;199
305;68;301;189
615;641;905;597
235;124;187;103
179;71;148;86
639;741;893;897
87;286;140;56
315;82;54;255
852;945;656;609
314;349;56;169
175;288;348;291
235;204;163;285
316;102;323;278
263;88;100;115
782;825;673;555
280;136;108;129
81;197;343;137
876;764;918;795
794;844;687;827
66;239;178;132
295;143;328;168
286;154;241;300
261;51;219;179
112;337;184;147
784;616;727;600
555;613;552;831
918;808;594;677
297;172;92;109
329;294;308;285
283;112;169;52
248;239;170;108
128;311;226;171
130;279;327;213
305;305;307;87
256;321;105;204
202;252;336;113
140;298;232;91
255;142;174;91
141;309;271;173
117;120;77;339
77;101;52;91
732;908;757;751
183;321;162;124
128;104;168;197
631;557;850;689
101;51;136;108
229;278;293;76
89;257;107;308
144;298;247;109
278;121;98;82
283;104;131;142
79;258;193;150
234;316;304;135
576;743;883;921
763;870;765;776
123;310;281;147
561;581;658;603
338;170;206;346
755;772;715;881
161;84;319;317
276;247;59;121
150;238;117;231
152;246;152;82
250;300;169;102
574;736;922;644
104;218;242;146
294;182;172;217
270;282;339;144
196;114;217;292
263;296;328;258
650;678;641;854
810;751;669;558
894;580;908;816
150;238;227;224
106;345;308;310
258;183;317;196
190;66;292;273
289;253;120;321
102;58;193;122
105;315;282;164
636;859;576;550
171;193;176;332
106;348;254;80
113;178;162;251
258;234;63;295
252;263;93;225
178;60;350;299
257;249;182;178
337;321;214;274
143;292;324;121
242;109;331;80
171;243;296;236
83;268;107;95
299;229;170;257
110;307;336;75
60;283;103;99
93;117;147;160
270;268;89;332
293;170;51;111
166;347;73;231
233;248;169;112
118;145;52;114
920;713;753;789
104;156;260;288
176;232;109;144
128;139;309;217
162;295;310;60
283;139;289;154
249;176;303;212
293;342;68;342
147;257;189;123
203;252;282;291
70;158;235;102
212;167;221;99
325;108;256;136
344;51;271;278
90;158;204;293
220;150;241;195
218;220;211;208
107;56;165;338
324;191;206;329
195;72;221;245
81;345;118;282
864;772;576;699
224;197;62;177
230;257;86;104
107;208;307;325
281;243;117;53
149;312;71;108
241;315;182;348
290;248;163;234
183;81;172;92
117;222;315;337
83;201;226;139
765;905;912;800
114;258;296;305
133;125;123;201
234;247;93;303
146;153;257;160
321;326;206;194
277;88;291;53
813;887;853;827
903;712;879;613
212;158;320;246
235;119;306;234
887;674;825;806
293;183;122;211
314;189;136;329
219;67;85;128
884;926;799;628
200;148;226;51
754;687;864;704
754;645;567;816
59;242;296;125
266;104;148;208
345;92;202;168
799;845;668;554
581;785;570;754
143;182;253;165
101;113;224;279
52;348;179;119
111;282;188;231
172;293;93;311
203;173;154;210
310;270;188;154
210;264;94;170
74;282;333;158
149;311;236;84
341;187;236;332
252;108;227;318
585;832;571;702
207;85;277;344
98;234;347;251
329;285;82;153
245;220;217;307
81;245;130;311
74;261;124;127
103;116;253;245
252;341;163;332
342;50;324;197
717;746;753;579
322;85;146;136
193;136;191;183
227;75;241;220
173;119;222;223
645;629;663;623
111;187;261;63
306;264;62;85
101;178;149;302
136;329;128;144
315;207;139;186
114;103;329;81
184;84;247;326
304;197;228;201
276;111;243;84
186;107;50;252
324;231;264;107
748;601;573;636
101;261;68;192
301;95;245;313
743;707;786;831
170;206;271;92
81;77;132;349
890;728;716;564
80;265;268;251
326;267;118;197
846;648;613;598
921;586;920;634
281;251;176;78
284;132;314;317
201;342;233;144
108;70;313;281
757;792;551;669
153;239;307;180
873;857;611;890
206;168;148;146
814;911;745;821
934;832;690;657
843;805;677;805
716;794;775;918
103;340;205;147
129;227;222;321
173;286;176;217
125;322;195;276
261;159;110;78
128;55;274;70
723;733;872;624
120;336;154;336
732;815;621;815
217;197;275;263
72;167;174;300
258;290;348;163
181;268;324;239
113;327;297;285
187;96;343;149
871;705;836;623
343;253;201;326
264;103;51;276
265;161;72;155
605;710;750;768
125;132;215;108
567;554;777;652
612;571;730;742
845;804;652;688
239;77;249;92
297;217;54;243
149;293;155;199
280;211;209;249
819;581;563;723
137;230;136;321
119;248;180;168
251;224;241;182
65;240;176;123
239;115;263;305
231;96;275;155
741;805;734;666
69;251;263;324
314;153;265;55
301;235;153;220
152;278;213;251
62;298;112;245
614;752;771;562
84;265;163;131
256;280;66;197
121;212;67;184
59;177;184;336
848;558;790;687
570;826;845;684
565;906;655;753
89;222;203;186
636;552;702;865
140;83;62;121
143;128;155;203
348;225;122;181
329;166;218;216
87;240;135;125
317;293;79;230
283;206;341;67
116;261;99;297
167;294;68;331
193;108;53;195
918;632;633;590
245;220;302;304
242;146;182;102
219;172;282;239
325;208;223;333
124;188;101;323
914;558;561;691
59;93;190;331
207;125;231;119
128;330;282;308
150;253;281;313
249;148;328;191
112;283;135;347
123;311;114;322
241;155;156;122
80;159;289;109
217;303;216;254
168;289;320;130
343;279;146;166
92;310;191;135
124;253;326;303
249;300;263;298
100;207;230;329
280;251;214;296
347;53;112;219
298;264;171;295
224;280;151;137
240;329;96;211
76;90;336;165
142;259;317;130
292;131;198;272
211;106;264;148
179;277;131;192
264;257;180;80
834;811;873;844
64;189;201;302
281;121;258;71
162;163;313;334
267;287;289;128
269;273;298;321
165;59;249;264
235;188;180;70
183;281;235;138
98;150;83;241
63;200;208;326
99;312;219;78
708;768;568;890
894;868;736;913
264;52;217;117
200;326;280;123
198;269;341;266
214;282;332;337
187;87;303;224
213;235;252;294
593;906;945;661
97;277;279;248
175;341;285;124
228;104;131;231
247;146;64;171
234;315;86;135
215;66;125;87
248;303;226;314
258;266;142;125
211;240;203;137
80;108;210;211
184;293;167;290
916;853;680;709
104;327;347;312
235;208;167;117
205;314;114;175
219;349;191;118
194;159;245;194
192;271;179;84
340;219;59;50
118;291;145;252
117;236;229;344
703;873;864;603
646;813;784;889
333;57;275;245
266;196;171;183
80;119;71;65
200;124;277;148
773;823;807;882
777;647;839;875
103;96;256;134
659;866;775;722
309;77;80;270
259;143;151;202
866;896;563;680
180;248;172;310
895;758;656;619
191;327;289;203
55;262;180;217
234;208;219;226
257;269;340;317
227;184;249;92
329;328;153;113
96;346;291;56
172;298;182;127
762;664;655;583
236;293;107;290
148;210;265;101
50;304;167;257
150;108;76;341
584;818;876;929
263;198;270;72
319;153;298;138
652;727;937;606
257;163;339;328
59;273;338;97
190;62;133;210
814;928;667;601
290;66;227;243
341;333;232;130
234;77;243;178
166;289;79;330
217;111;107;94
295;235;186;92
51;345;205;294
219;76;176;178
130;183;317;192
80;206;278;183
107;273;182;349
279;178;79;263
811;896;585;772
784;621;830;872
