1D;2D;3D;4D
922;948;648;877
159;252;121;121
762;567;692;713
556;684;728;921
854;822;934;693
174;274;63;248
333;173;102;278
728;910;568;763
166;248;322;292
283;269;299;301
316;289;325;283
717;682;620;860
722;687;896;734
186;247;58;245
757;819;726;790
182;200;269;301
103;288;251;340
154;153;65;177
302;101;206;241
724;633;626;706
273;85;207;187
317;208;307;133
253;82;338;174
60;286;140;144
219;169;79;75
950;591;826;679
71;157;52;80
88;266;269;307
154;100;157;186
306;67;114;98
87;57;106;281
153;237;205;250
216;130;309;201
330;129;226;165
56;136;66;229
329;346;319;133
225;184;165;191
166;112;307;125
142;273;226;169
200;203;317;69
62;69;185;53
253;276;326;262
319;191;151;305
151;344;189;133
64;51;231;302
194;331;52;332
294;282;312;301
275;158;224;106
128;96;288;180
187;89;280;178
156;159;81;149
575;709;883;712
148;144;305;265
155;77;224;326
734;749;898;573
326;269;259;154
120;68;280;90
228;129;346;99
101;117;347;226
620;805;627;747
644;849;668;930
157;104;135;196
659;820;907;775
99;100;282;145
54;154;123;319
67;89;260;299
573;852;872;895
919;591;606;884
140;121;101;170
911;579;576;767
621;789;933;626
259;253;290;226
258;311;348;85
215;103;273;98
279;88;170;321
52;63;145;314
89;125;348;115
107;322;210;152
51;230;97;135
148;180;226;68
232;285;176;231
84;241;332;78
70;98;306;219
315;243;249;202
54;225;213;214
94;303;231;248
189;179;337;182
231;256;188;171
113;217;114;342
328;168;233;169
82;333;269;116
63;111;58;108
291;278;147;89
274;228;62;128
194;167;129;185
333;270;149;113
224;239;184;278
287;132;346;222
768;715;740;661
144;77;184;299
123;144;92;76
281;274;71;144
311;110;252;336
348;94;109;75
272;149;254;187
322;345;251;178
219;312;311;111
236;124;274;277
148;268;316;151
83;154;81;133
50;219;50;178
336;112;177;254
299;114;131;338
273;191;192;175
643;667;640;905
145;227;182;80
105;63;149;118
349;138;295;79
835;705;772;738
286;120;346;64
218;262;275;180
111;58;76;337
299;124;331;338
138;300;103;112
151;139;207;328
671;833;924;781
75;343;83;269
312;186;173;249
243;225;276;97
60;96;278;59
95;249;322;176
104;164;94;155
901;584;649;877
752;946;765;574
70;239;255;236
146;81;97;131
298;127;131;228
671;602;768;713
850;826;829;575
344;195;125;123
57;175;346;143
590;905;555;749
208;316;279;190
146;341;201;275
297;121;126;343
178;309;65;207
98;127;333;122
291;110;287;105
92;233;90;78
74;242;105;183
56;96;333;287
108;153;332;76
941;593;888;930
292;194;152;177
237;175;319;126
179;121;112;286
142;121;336;97
104;314;230;295
617;711;692;942
208;206;282;225
127;267;226;252
99;248;110;224
224;87;66;346
306;220;301;252
280;90;94;122
121;216;191;74
585;599;592;670
791;644;877;894
70;176;197;157
160;321;289;321
91;314;57;135
65;257;173;112
82;63;227;293
731;948;557;626
810;828;737;900
117;180;50;292
586;947;858;732
287;124;269;192
799;680;865;807
217;206;205;320
786;620;915;949
718;780;800;751
345;304;233;276
252;258;312;67
805;601;772;925
551;588;845;657
302;166;341;220
284;195;105;264
827;817;749;891
290;267;79;201
198;334;62;101
629;636;925;779
171;115;218;287
339;290;310;77
175;201;217;335
72;294;185;157
774;781;863;915
127;192;315;347
108;86;145;213
321;241;65;256
276;90;55;229
