1D;2D;3D;4D
125;110;93;314
193;176;317;139
936;741;873;803
347;95;197;79
294;172;315;169
181;77;128;89
172;156;101;252
232;196;303;275
875;560;646;634
341;331;238;175
74;250;66;244
350;173;310;97
273;187;93;309
710;925;845;554
177;347;137;77
213;103;131;75
237;183;175;245
819;921;826;858
307;187;71;300
583;823;583;731
106;332;102;106
252;314;152;342
295;305;183;300
260;207;278;252
587;633;709;840
617;943;729;726
769;816;636;751
341;271;156;73
229;305;172;291
270;165;330;138
248;149;59;293
316;347;120;236
690;830;579;607
192;196;98;350
334;155;151;160
271;158;98;99
312;166;344;238
275;104;123;270
176;53;272;139
783;896;924;904
205;262;294;138
93;221;232;190
287;292;176;142
105;280;252;175
281;164;275;63
315;150;71;317
324;112;122;183
248;255;232;220
147;261;222;235
256;87;251;205
57;172;169;228
204;107;308;315
617;752;721;674
198;140;235;233
142;194;234;296
349;196;86;208
648;827;844;929
65;78;143;230
736;687;731;715
184;90;220;63
311;238;182;259
139;198;236;69
238;196;259;90
278;294;179;197
275;90;323;148
124;338;116;131
889;805;696;827
347;114;340;275
89;179;263;310
943;608;738;687
174;55;331;178
149;315;254;328
232;76;123;137
309;174;211;67
216;150;188;131
65;164;345;339
299;98;86;65
138;229;267;92
769;553;943;857
899;615;681;833
286;50;89;183
154;302;336;284
160;336;118;311
344;57;82;110
266;154;105;158
77;98;170;207
553;880;754;693
656;839;645;671
230;115;344;69
161;219;231;53
178;257;302;288
173;88;235;209
561;836;678;943
797;554;655;629
138;84;331;58
103;290;348;53
308;217;317;130
143;240;272;295
263;332;77;327
325;101;109;197
174;102;201;309
111;336;256;94
206;241;153;68
291;268;90;231
65;331;306;334
233;300;163;90
56;290;260;288
162;267;81;122
936;916;570;664
158;99;305;108
348;86;156;315
829;941;942;591
331;140;318;128
930;566;788;590
262;272;134;314
243;218;167;267
675;597;761;719
653;907;927;633
265;169;308;278
159;264;227;237
160;77;264;185
753;788;924;779
239;160;87;346
234;109;315;102
59;262;311;64
279;236;320;53
326;296;310;318
186;334;225;264
324;119;54;253
261;259;285;141
571;932;735;646
123;267;147;186
174;275;158;315
241;97;157;71
606;807;609;673
274;210;243;225
130;285;149;187
302;145;167;84
861;681;865;837
578;822;664;838
89;203;84;340
251;63;208;300
335;110;221;173
193;254;343;276
636;757;791;652
239;240;251;92
678;811;624;910
213;125;218;152
722;699;757;736
146;164;193;193
58;242;331;228
123;225;157;332
190;61;297;265
134;265;168;311
243;177;159;321
250;62;260;316
261;131;262;337
853;909;558;726
81;208;75;284
206;53;326;89
320;97;50;52
253;175;220;307
155;174;93;345
300;124;98;216
120;87;199;261
234;209;133;108
255;256;237;114
329;336;113;60
251;325;349;76
92;153;50;218
247;309;148;263
52;73;235;93
71;340;203;284
595;573;770;680
306;342;190;298
228;295;62;59
320;93;182;332
182;264;166;241
885;826;615;611
138;258;304;106
55;260;158;55
226;185;141;329
297;81;296;50
564;935;803;831
282;181;202;163
649;702;712;678
168;260;62;283
167;252;78;173
114;321;53;278
319;218;281;94
326;63;172;261
115;159;171;312
186;224;240;271
102;183;172;222
305;65;349;76
180;315;299;125
271;172;271;256
221;144;295;234
882;851;802;941
99;330;260;233
162;288;280;94
887;734;602;944
228;153;146;145
807;787;671;855
155;288;184;152
802;602;832;817
126;91;113;304
86;93;247;95
223;93;256;115
213;52;151;190
270;259;320;303
343;154;64;201
314;232;216;252
300;249;133;214
725;711;884;868
787;893;695;897
207;350;140;112
152;92;281;205
333;178;224;158
330;164;240;319
136;274;116;103
184;53;92;324
243;278;326;171
686;688;924;774
853;749;789;672
126;288;304;129
234;67;176;248
80;237;229;337
801;798;922;756
239;205;105;129
108;72;308;279
218;315;253;249
581;922;858;883
862;650;798;780
227;270;113;275
62;205;287;165
245;242;310;124
240;327;126;298
164;135;341;241
265;68;311;219
606;663;803;814
737;906;682;695
168;336;195;204
285;342;256;135
240;235;275;199
700;875;580;725
62;110;233;126
202;249;205;293
75;342;314;295
728;820;919;716
73;229;232;254
71;217;168;236
273;214;247;152
320;268;260;127
272;143;97;264
261;265;307;178
680;655;621;865
63;337;121;52
107;102;149;169
132;312;64;240
256;50;153;114
591;649;723;652
107;77;93;334
283;131;109;172
74;159;246;271
103;113;136;282
263;108;265;112
91;225;259;217
817;581;673;893
155;78;302;119
865;681;855;564
163;338;285;101
228;274;115;119
176;164;287;312
189;330;250;131
58;121;335;157
311;271;100;281
110;50;173;330
132;75;155;181
321;306;55;244
299;222;245;282
259;315;93;275
763;931;868;893
298;95;104;129
339;151;202;331
152;219;65;108
160;334;59;225
259;195;216;78
823;834;894;830
268;260;309;338
566;810;799;846
308;111;267;190
243;51;101;120
289;287;143;113
276;67;230;105
248;198;71;192
188;350;75;142
330;285;321;227
332;190;120;164
337;328;66;57
342;106;331;138
277;199;346;155
318;95;195;240
596;821;646;580
753;894;824;692
555;937;829;576
305;322;292;168
157;198;337;227
125;227;280;311
108;127;211;199
82;338;291;228
132;58;101;129
189;211;75;307
653;891;826;742
181;139;227;59
231;276;159;310
253;334;84;226
165;311;323;101
241;149;275;256
58;59;179;192
152;212;283;196
197;177;121;81
279;83;265;194
307;316;144;309
153;154;274;313
51;89;144;325
273;165;189;285
840;895;557;902
198;266;295;183
253;349;287;162
122;103;128;223
324;213;297;252
344;292;167;184
174;132;56;310
709;750;669;775
194;167;134;82
55;350;211;176
260;292;342;69
334;267;347;68
197;75;349;250
138;207;218;256
565;789;590;905
279;181;85;201
258;321;93;331
305;298;237;211
288;297;171;335
297;185;74;144
315;329;315;197
224;115;165;169
231;178;159;345
210;224;103;191
330;209;153;211
124;270;347;133
167;176;303;244
237;349;305;66
319;148;324;223
283;277;237;335
82;268;312;130
187;166;210;344
245;74;144;321
172;188;70;119
101;104;145;339
108;148;241;247
120;174;196;106
334;203;220;238
327;344;145;96
163;316;310;190
334;94;291;258
235;146;261;250
200;154;237;223
740;701;737;891
345;214;108;211
782;810;681;643
345;96;119;65
227;64;324;285
711;773;575;948
154;243;286;327
258;56;276;235
135;110;304;310
756;666;724;821
192;335;233;121
66;304;331;90
234;298;180;262
297;215;271;243
328;89;98;134
68;184;158;130
588;783;925;662
169;64;54;114
217;71;151;218
284;291;216;344
161;288;296;126
307;259;160;112
154;286;141;193
89;90;277;60
336;214;85;259
179;318;168;58
768;924;590;559
100;236;232;347
183;248;220;64
106;118;204;302
104;50;162;233
290;147;200;216
145;111;281;149
119;102;169;162
327;170;203;157
639;553;777;644
877;811;609;587
648;744;940;858
178;119;324;281
889;775;860;659
246;137;279;343
114;244;143;99
193;56;279;208
286;240;71;175
290;79;334;265
90;270;158;292
317;317;280;61
131;125;316;233
341;133;311;198
113;223;77;336
205;310;77;225
344;75;221;87
339;149;199;347
231;312;108;341
280;313;170;241
285;308;324;294
149;85;107;257
301;68;158;67
152;155;272;273
115;185;164;64
319;336;257;163
67;186;98;285
65;328;287;64
348;343;223;332
294;329;316;84
130;81;54;116
342;126;110;125
766;914;600;732
205;53;87;207
840;653;845;750
203;187;295;195
884;788;576;849
241;101;141;53
268;97;139;285
62;338;134;162
271;158;215;177
831;854;617;694
342;255;213;56
130;102;348;340
322;91;145;316
92;195;71;69
946;767;711;856
295;261;314;68
200;212;334;281
301;199;267;164
332;112;116;249
232;221;227;178
710;853;728;712
83;122;80;79
566;615;876;909
78;287;131;248
223;293;88;135
335;277;181;276
316;199;141;151
114;219;69;161
185;79;343;313
767;607;767;626
345;68;185;163
96;56;152;227
664;804;634;924
324;69;198;254
323;236;110;73
173;182;244;239
199;259;74;168
237;214;257;348
69;107;327;321
189;317;303;280
186;99;147;66
328;207;122;195
231;109;271;121
