1D;2D;3D;4D
224;61;244;99
749;770;909;695
760;857;627;801
857;569;941;775
65;133;284;335
320;247;182;280
725;550;892;604
159;279;125;318
726;795;833;755
105;83;76;333
188;139;174;179
337;230;57;184
186;56;201;214
268;302;264;260
302;197;88;247
275;249;149;151
101;255;117;340
122;82;63;328
345;257;207;216
111;299;297;59
108;192;266;110
271;280;296;164
192;71;316;81
622;924;578;814
152;347;195;336
190;175;52;165
121;52;73;267
846;855;882;723
567;663;878;924
342;190;54;278
329;181;151;120
58;112;141;248
192;248;203;255
312;293;199;345
258;116;261;190
117;329;81;283
560;753;822;596
157;345;90;144
313;285;203;95
328;324;142;154
246;292;319;306
279;159;240;93
206;226;114;52
336;90;63;331
330;308;273;271
127;77;118;240
301;279;222;111
245;343;324;55
315;201;289;144
174;187;225;289
631;613;878;599
320;187;71;270
76;293;256;271
273;337;96;169
319;339;239;255
127;171;323;348
113;288;122;227
247;241;291;192
750;814;740;792
67;343;305;112
85;68;96;247
104;340;218;271
591;903;700;803
111;187;334;97
277;175;169;305
610;617;788;739
172;68;93;124
648;740;595;881
321;306;89;295
319;254;72;61
267;260;99;255
172;86;197;342
758;804;750;787
159;333;60;225
85;272;299;309
167;131;140;278
686;756;688;682
776;760;781;876
693;827;566;818
62;330;342;324
51;138;149;176
313;267;151;141
324;310;339;346
918;916;552;748
317;296;292;184
123;246;101;260
808;571;805;722
222;159;99;302
310;222;327;111
560;700;654;828
224;226;124;348
135;102;230;288
125;141;308;272
573;831;801;682
320;153;79;343
238;298;268;170
145;319;313;309
137;268;50;215
707;707;742;611
262;315;105;234
133;157;247;124
219;294;235;301
113;177;334;96
915;701;579;657
89;313;226;131
164;69;248;291
225;81;72;157
269;108;103;201
599;656;846;782
243;193;343;213
617;839;897;755
896;948;914;922
292;150;254;73
80;59;221;274
166;269;160;51
239;340;53;305
240;331;251;346
95;158;165;323
582;651;613;710
197;266;224;69
807;608;629;571
217;291;343;253
597;564;577;742
226;283;51;158
249;189;246;207
65;272;162;171
243;160;187;137
299;120;116;77
590;555;682;795
55;224;112;101
101;165;202;72
198;142;263;167
255;343;211;78
243;313;298;140
319;173;170;134
287;348;331;261
344;285;96;273
53;220;159;211
165;343;74;83
141;190;121;259
147;99;312;53
324;81;330;253
243;138;233;155
324;211;315;166
219;178;146;259
646;809;782;719
62;348;167;98
51;337;98;283
283;136;290;296
252;251;60;119
90;242;228;109
265;222;319;202
284;109;252;195
743;613;838;568
51;298;125;310
641;933;742;573
730;687;772;702
211;177;324;60
776;867;744;663
62;68;270;264
323;101;75;199
129;157;163;342
179;86;292;342
835;713;747;659
194;156;328;160
152;188;260;140
726;672;804;657
328;92;86;77
700;791;698;899
120;260;157;299
268;317;136;180
159;288;164;240
222;136;92;265
181;317;227;180
58;302;329;166
151;223;223;312
208;149;337;318
91;340;297;345
167;107;236;345
68;164;183;66
290;317;100;236
294;303;268;162
348;104;159;143
53;330;333;70
175;61;90;68
314;217;208;262
85;202;194;260
553;852;762;583
241;77;333;198
77;302;81;341
198;72;201;86
148;258;328;282
98;341;127;315
648;607;777;876
51;149;319;125
65;126;154;65
97;217;60;294
51;117;268;250
116;325;349;72
125;155;342;135
52;192;164;91
194;346;326;73
119;142;339;335
288;82;320;293
